timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2000000,132.64551,87.49703,0,91,8531,1024000,0,3,255
3000000,178.33887,70.881905,0,188,9443,1024000,0,3,255
4000000,230.15527,65.45941,0,285,6164,1024000,0,3,255
5000000,273.92676,60.656944,0,378,8350,1024000,0,3,255
6000000,325.37207,58.986958,0,467,6123,1024000,0,3,255
7000000,375.17773,57.57792,0,570,6744,1024000,0,3,255
8000000,428.2041,56.97234,0,657,6819,1024000,0,3,255
9000000,482.11426,56.612762,0,739,8385,1024000,0,3,255
10000000,536.67285,56.396896,0,827,6977,1024000,0,3,255
11003000,593.20703,56.393864,0,922,6948,1024000,0,3,255
12004000,654.5381,56.817543,0,1008,6341,1024000,0,3,255
13008000,719.74805,57.4695,0,1098,297,1024000,0,3,255
14008000,779.583,57.64441,0,1186,322,1024000,0,3,255
15008000,840.2803,57.854603,0,1289,401,1024000,0,3,255
16008000,900.5547,58.01048,0,1390,439,1024000,0,3,255
17009000,960.5967,58.129906,0,1489,322,1024000,0,3,255
18012000,1020.24316,58.20648,0,1580,556,1024000,0,3,255
19012000,1082.8477,58.443848,0,1674,522,1024000,0,3,255
20012000,1145.417,58.65511,0,1782,397,1024000,0,3,255
21016000,1208.3877,58.853874,0,1889,522,1024000,0,3,255
22016000,1270.6777,59.01346,0,1974,460,1024000,0,3,255
23016000,1328.1357,58.94442,0,2058,705,1024000,0,3,255
24016000,1387.9326,58.98065,0,2156,642,1024000,0,3,255
25016000,1450.0273,59.10759,0,2258,526,1024000,0,3,255
26016000,1509.4854,59.12131,0,2345,1092,1024000,0,3,255
27016000,1571.1641,59.2177,0,2449,969,1024000,0,3,255
28016000,1632.8047,59.305706,0,2548,1266,1024000,0,3,255
29016000,1691.5703,59.286777,0,2654,563,1024000,0,3,255
30016000,1751.3906,59.30484,0,2735,409,1024000,0,3,255
31016000,1809.874,59.27794,0,2830,613,1024000,0,3,255
32020000,1867.4355,59.215992,0,2931,795,1024000,0,3,255
33020000,1925.9453,59.194286,0,3012,679,1024000,0,3,255
34023000,1986.3389,59.224747,0,3108,986,1024000,0,3,255
35024000,2046.1113,59.23889,0,3196,1111,1024000,0,3,255
36024000,2105.4688,59.24223,0,3306,1045,1024000,0,3,255
37024000,2165.2734,59.257618,0,3400,1083,1024000,0,3,255
38025000,2227.038,59.322826,0,3498,1045,1024000,0,3,255
39028000,2286.4043,59.319332,0,3594,1530,1024000,0,3,255
40028000,2345.7705,59.320515,0,3691,1526,1024000,0,3,255
41032000,2404.4668,59.299267,0,3775,1712,1024000,0,3,255
42033000,2464.5518,59.31675,0,3858,1737,1024000,0,3,255
43036000,2523.9648,59.31484,0,3946,1863,1024000,0,3,255
44036000,2580.6455,59.254353,0,4039,1916,1024000,0,3,255
45040000,2638.9287,59.227234,0,4139,2778,1024000,0,3,255
46040000,2700.588,59.280617,0,4233,2289,1024000,0,3,255
47040000,2759.545,59.273666,0,4325,2198,1024000,0,3,255
48040000,2818.2002,59.26067,0,4423,2037,1024000,0,3,255
