timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
200000,0.0,0.0,0.0,0.0
404000,0.0,0.0,0.0,0.0
600000,0.0,0.0,0.0,0.0
804000,0.0,0.0,0.0,0.0
996000,0.0,0.0,0.0,0.0
1200000,0.0,0.0,0.0,0.0
1396000,0.0,0.0,0.0,0.0
1600000,0.0,0.0,0.0,0.0
1800000,0.0,0.0,0.0,0.0
2004000,0.0,0.0,0.0,0.0
2204000,0.0,0.0,0.0,0.0
2400000,0.0,0.0,0.0,0.0
2601000,0.0,0.0,0.0,0.0
2796000,0.0,0.0,0.0,0.0
3000000,0.0,0.0,0.0,0.0
3201000,0.0,0.0,0.0,0.0
3400000,0.0,0.0,0.0,0.0
3600000,0.0,0.0,0.0,0.0
3796000,0.0,0.0,0.0,0.0
4000000,0.0,0.0,0.0,0.0
4200000,0.0,0.0,0.0,0.0
4404000,0.0,0.0,0.0,0.0
4600000,0.0,0.0,0.0,0.0
4800000,0.0,0.0,0.0,0.0
5000000,0.0,0.0,0.0,0.0
5200000,0.0,0.0,0.0,0.0
5396000,0.0,0.0,0.0,0.0
5596000,0.0,0.0,0.0,0.0
5801000,0.0,0.0,0.0,0.0
6000000,0.0,0.0,0.0,0.0
6200000,0.0,0.0,0.0,0.0
6400000,0.0,0.0,0.0,0.0
6600000,0.0,0.0,0.0,0.0
6800000,0.0,0.0,0.0,0.0
7000000,0.0,0.0,0.0,0.0
7197000,0.0,0.0,0.0,0.0
7404000,0.0,0.0,0.0,0.0
7600000,0.0,0.0,0.0,0.0
7800000,0.0,0.0,0.0,0.0
8004000,0.0,0.0,0.0,0.0
8201000,0.0,0.0,0.0,0.0
8400000,0.0,0.0,0.0,0.0
8600000,0.0,0.0,0.0,0.0
8793000,0.0,0.0,0.0,0.0
8996000,0.0,0.0,0.0,0.0
9200000,0.0,0.0,0.0,0.0
9400000,0.0,0.0,0.0,0.0
9596000,0.0,0.0,0.0,0.0
9800000,0.0,0.0,0.0,0.0
10001000,0.0,0.0,0.0,0.0
10200000,0.0,0.0,0.0,0.0
10396000,0.0,0.0,0.0,0.0
10596000,0.0,0.0,0.0,0.0
10796000,0.0,0.0,0.0,0.0
11004000,0.0,0.0,0.0,0.0
11196000,0.0,0.0,0.0,0.0
11400000,0.0,0.0,0.0,0.0
11604000,0.0,0.0,0.0,0.0
11800000,0.0,0.0,0.0,0.0
11997000,0.0,0.0,0.0,0.0
12200000,0.0,0.0,0.0,0.0
12400000,0.0,0.0,0.0,0.0
12596000,0.0,0.0,0.0,0.0
12800000,0.0,0.0,0.0,0.0
13004000,0.0,0.0,0.0,0.0
13193000,0.0,0.0,0.0,0.0
13393000,0.0,0.0,0.0,0.0
13600000,0.0,0.0,0.0,0.0
13801000,0.0,0.0,0.0,0.0
14004000,0.0,0.0,0.0,0.0
14200000,0.0,0.0,0.0,0.0
14400000,0.0,0.0,0.0,0.0
