timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
620000,620000,2.1325505e-10,1.29218515e-05,0.0043617454,6.7892084e-05,0.0011003307,8.489165e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
636000,636000,2.1664683e-10,1.3023887e-05,0.0045336294,0.00010920285,0.0020617316,2.0493519e-05,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
820000,820000,2.3743568e-10,1.5518572e-05,0.004402002,0.00021651626,0.0019091835,0.003780085,512,0,1.3338656,1.5656834,0.0,nan,nan,0.00019554095,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1012000,1012000,3.1025355e-10,1.8338456e-05,0.0060112206,9.320007e-05,0.0005168162,0.0029492127,512,0,1.1757144,1.2400335,0.0,nan,nan,0.0011037086,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1224000,1224000,3.2864547e-10,1.8979765e-05,0.0066514285,6.3245184e-06,0.0010276453,0.0015720003,512,0,0.9888927,1.0177746,0.0,nan,nan,0.0013846366,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1413000,1413000,3.5472783e-10,1.9532588e-05,0.0062765116,1.8272303e-05,0.0013859626,0.001146823,512,0,0.85461926,0.89112794,0.0,nan,nan,0.001145002,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1612000,1612000,3.6287356e-10,2.0038735e-05,0.005514827,3.87503e-05,0.0017487521,0.003112898,512,0,0.7507086,0.81248915,0.0,nan,nan,0.0016384147,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1824000,1824000,3.2083267e-10,1.9449986e-05,0.004527334,7.424229e-05,0.0015722001,0.0015347297,512,0,0.6972728,0.76416665,0.0,nan,nan,0.0016564521,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2025000,2025000,3.2407657e-10,1.9339826e-05,0.005526575,0.00014442296,0.0017279662,0.0015867454,512,0,0.6658359,0.7342318,0.0,nan,nan,0.0005184071,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2216000,2216000,3.201531e-10,1.9452815e-05,0.0068203886,0.00027435916,0.0024848504,0.0021271063,512,0,0.6460923,0.73142415,0.0,nan,nan,0.0005618416,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
