timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
31088054,63.945312,23109.979,0,16,12110,65536,0,3,246
32088474,106.35254,106.01477,0,46,6716,65536,0,3,246
33089726,140.54785,70.11833,0,81,3523,65536,0,3,246
34090477,171.79102,57.164776,0,114,3420,65536,0,3,246
35091502,200.8877,50.144012,0,149,5369,65536,0,3,246
36092426,230.48535,46.031345,0,178,7116,65536,0,3,246
37093421,268.61816,44.70909,0,210,4102,65536,0,3,246
38094403,303.15527,43.251575,0,240,3688,65536,0,3,246
39095533,333.6621,41.654415,0,273,5559,65536,0,3,246
40096396,367.94727,40.83263,0,301,3488,65536,0,3,246
41097400,397.48438,39.700348,0,330,5609,65536,0,3,246
42098441,431.6543,39.19443,0,362,3588,65536,0,3,246
43099426,461.09082,38.379013,0,390,5921,65536,0,3,246
44100396,491.45605,37.760426,0,421,7442,65536,0,3,246
45101398,524.4131,37.415024,0,450,7455,65536,0,3,246
46102403,556.08496,37.03008,0,484,6985,65536,0,3,246
47103402,586.41406,36.609432,0,515,7668,65536,0,3,246
48104406,622.5928,36.581963,0,544,3684,65536,0,3,246
49105402,658.03906,36.516914,0,574,407,65536,0,3,246
50106438,688.41797,36.192238,0,604,479,65536,0,3,246
51107402,721.9199,36.05613,0,635,242,65536,0,3,246
52108410,751.4551,35.744217,0,669,4172,65536,0,3,246
53109405,788.0039,35.77914,0,703,464,65536,0,3,246
