timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
512000,512000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
521000,521000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
564000,564000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
612000,612000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
665000,665000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
717000,717000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
765000,765000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
816000,816000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
864000,864000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
914000,914000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
966000,966000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1013000,1013000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1065000,1065000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1113000,1113000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1165000,1165000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1213000,1213000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1266000,1266000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1314000,1314000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1365000,1365000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1414000,1414000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1466000,1466000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1507000,1507000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1562000,1562000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1618000,1618000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1662000,1662000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1713000,1713000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1762000,1762000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1813000,1813000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
