magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
-0.7127776,-0.23071852,0.91295713,30052601,2_3
-0.69764394,-0.1922477,0.87090534,30564739,2_3
-0.72333133,-0.22351718,0.7930384,31055222,2_3
-0.7247829,-0.21454316,0.91934025,31567122,2_3
-0.7038796,-0.16366175,0.9024558,32057815,2_3
-0.6819417,-0.1637239,0.90053576,32548007,2_3
-0.6757771,-0.20964128,0.74229646,33059926,2_3
-0.67580277,-0.19420536,0.82280594,33550810,2_3
-0.67110914,-0.18721521,0.7898233,34062592,2_3
-0.66186416,-0.1889801,0.83901703,34553247,2_3
-0.6675446,-0.2263784,0.7777152,35065153,2_6
-0.65744805,-0.2227913,0.79103124,35555498,2_6
-0.6732113,-0.2265935,0.71716136,36067459,2_6
-0.65822643,-0.1952133,0.8718144,36558048,2_6
-0.67125326,-0.16370156,0.86393654,37048451,2_6
-0.6481513,-0.1634554,0.9249248,37560899,2_6
-0.65971357,-0.25023627,0.75049114,38051673,2_9
-0.68620694,-0.14371917,0.8338174,38563659,2_9
-0.6614108,-0.21332398,0.78161573,39053838,2_9
-0.69209486,-0.12952621,0.8841526,39566182,2_9
-0.6891118,-0.16045146,0.75872374,40056921,2_9
-0.6846418,-0.09903749,0.7955533,40568388,2_9
-0.7060296,-0.10306203,0.82720643,41059147,2_9
-0.7076495,-0.18643352,0.6987077,41549813,2_9
-0.7227309,-0.18308629,0.7435916,42061232,2_9
-0.67812544,-0.20189905,0.8201314,42551861,2_9
-0.69344234,-0.20227194,0.81133,43063998,2_9
-0.6696352,-0.17029649,0.8694858,43554288,2_9
-0.66870064,-0.21875803,0.7971406,44066361,2_9
-0.6891597,-0.20816089,0.79708403,44557152,2_9
-0.67308944,-0.25783914,0.80565155,45069279,2_9
-0.6843389,-0.20240495,0.7709749,45559656,2_9
-0.64127856,-0.1814282,0.7640084,46050389,2_9
-0.6623291,-0.18622085,0.813887,46562335,2_9
-0.6480646,-0.24066456,0.7248573,47052780,2_9
-0.63456285,-0.21425621,0.7584069,47564663,2_9
-0.64502394,-0.2550464,0.7253915,48055366,2_7
-0.6541809,-0.29538164,0.7219087,48566977,2_7
-0.6820634,-0.22498009,0.81205183,49057701,2_7
-0.66391677,-0.21968001,1.0147345,49548401,2_7
-0.62483203,-0.19084454,0.7929078,50059995,2_7
-0.6711178,-0.24967305,0.91220623,50550706,2_7
-0.6777656,-0.17700213,0.79862726,51062573,2_7
-0.6553595,-0.20239864,0.8629563,51553024,2_7
-0.6620374,-0.18254054,0.82965577,52065048,2_7
-0.6671141,-0.16535965,0.8419361,52555798,2_7
