timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
1001000,1001000,0.9982809,0.00040732673,-0.00044333457,0.058609255,-6.9004665e-05,-0.0011748073,7.422857e-05,-2.3442117e-05,-8.426141e-05,-0.019117098,-2.1311621e-09,1.143556e-09,1.3478905e-12,0.0,0.0,9.849022e-09,0.27831557,-5.7043508e-09,0.47201917,0.0,0.0,0.0,0.0,0.0,4.9951864e-06,0.002780441,0.0027804412,0.0014489117,3.9349022,3.9349022,0.20719455,0.19116867,0.19116867,1.3669373,9.999611e-07,9.999611e-07,9.762905e-07,4.0000004e-06,4.0000004e-06,3.9999645e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1993000,1993000,0.9982799,9.777842e-05,-0.0003716768,0.058626488,0.004840323,0.005660182,-0.0043181553,0.0020258217,0.0015993596,-0.02104599,3.162724e-07,-9.557436e-07,-3.4160766e-10,0.0,0.0,-1.06397465e-07,0.27831557,-5.7043508e-09,0.47201917,0.0,0.0,0.0,0.0,0.0,3.6998938e-06,0.0060648248,0.0060648248,0.0010723628,1.0944425,1.094442,0.25834027,0.22698176,0.22698176,0.5692489,9.622468e-07,9.622468e-07,4.974714e-07,4.0000004e-06,4.0000004e-06,3.978342e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2996000,2996000,0.99826497,-0.00014103117,-8.753161e-06,0.058883037,-0.0023626727,-0.0018025945,0.0056893975,-4.3586333e-05,0.000571562,-0.023174902,2.9168302e-06,-3.957341e-06,-9.741269e-10,0.0,0.0,8.1225005e-07,0.27831557,-5.7043508e-09,0.47201917,0.0,0.0,0.0,0.0,0.0,3.0736073e-06,0.004121785,0.004121792,0.0008832638,1.0659255,1.0659254,0.30398047,0.21922645,0.21922642,0.5727316,5.2601234e-07,5.2601223e-07,1.6881975e-07,4.0000004e-06,4.0000004e-06,3.7220618e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4001000,4001000,0.9982412,-9.029718e-05,0.00022116653,0.05928273,0.0033904593,-0.0011411225,0.0051614866,0.0007049417,-0.00089774403,-0.027190497,1.3258566e-06,-4.0835153e-06,-7.243687e-10,0.0,0.0,1.069623e-05,0.27831557,-5.7043508e-09,0.47201917,0.0,0.0,0.0,0.0,0.0,2.4056244e-06,0.0020851842,0.0020851828,0.00068205706,0.6459304,0.6459297,0.29187542,0.16985506,0.16985503,0.6474996,2.21526e-07,2.2152571e-07,6.776493e-08,4.0000004e-06,4.0000004e-06,3.0608994e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4997000,4997000,0.9982529,-0.00048583857,0.0007057258,0.05908049,0.00013405638,-0.0093503175,0.017020732,5.5740165e-05,-0.0016615689,-0.022970596,-1.16930586e-07,-4.911705e-06,-4.3408693e-10,0.0,0.0,1.7283543e-05,0.27831557,-5.7043508e-09,0.47201917,0.0,0.0,0.0,0.0,0.0,1.906193e-06,0.0010899119,0.0010899117,0.0005438758,0.426874,0.4268736,0.24666436,0.1357247,0.1357247,0.65464896,8.0878806e-08,8.0878785e-08,3.279388e-08,4.0000004e-06,4.0000004e-06,2.2637842e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5997000,5965000,0.99823636,-0.0003532319,0.0009342759,0.059356097,-0.012763101,-0.003888133,0.016108155,-0.003329308,-0.002389608,-0.01154355,-2.3477082e-06,-4.1925964e-06,-6.4641e-10,0.0,0.0,2.7062497e-05,0.27831557,-5.7043508e-09,0.47201917,0.0,0.0,0.0,0.0,0.0,1.5979696e-06,0.0006770906,0.00067708915,0.00045182652,0.3928335,0.39283353,0.21341117,0.18217918,0.18217915,0.6685977,3.3314148e-08,3.3314176e-08,1.8444611e-08,4.0000004e-06,4.0000004e-06,1.6489577e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7005000,7005000,0.999674,-0.0003218766,0.0006771948,0.025518429,-0.016460972,-0.0043778033,0.0077641755,-0.005925104,-0.0022086326,-0.014721224,-3.2523305e-06,-1.4317854e-06,-5.871292e-08,0.0,0.0,3.0847626e-05,0.27798954,-0.019153813,0.4710513,0.0,0.0,0.0,0.0,0.0,1.3436213e-06,0.0003381192,0.00033811905,0.0010363333,0.16478899,0.16478945,0.13209984,0.13008448,0.1300846,0.57377034,1.1612295e-08,1.1612355e-08,1.3404087e-08,4.0000004e-06,4.0000004e-06,1.4129913e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7993000,7957000,0.99967796,-3.4057604e-05,0.0005825947,0.025370138,-0.011115387,-0.0045309947,0.005765505,-0.006138773,-0.0028929454,-0.0135453055,-3.8765534e-06,7.057451e-07,3.3961504e-07,0.0,0.0,3.156209e-05,0.27798954,-0.019153813,0.4710513,0.0,0.0,0.0,0.0,0.0,7.361779e-07,0.00027954823,0.00027954776,0.0003533429,0.16870224,0.1687024,0.09888277,0.09277739,0.09277742,0.51604646,6.1906356e-09,6.190681e-09,1.3191573e-08,4.0000004e-06,4.0000004e-06,1.4075187e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8993000,8993000,0.9996721,0.00013298988,-6.0135313e-05,0.025606982,-0.0029428473,0.0033997262,0.004044702,-0.0026199643,0.0009519629,-0.01736239,-3.960621e-06,1.2418826e-06,-6.76436e-08,0.0,0.0,3.172391e-05,0.27798954,-0.019153813,0.4710513,0.0,0.0,0.0,0.0,0.0,6.246241e-07,0.00010342624,0.00010342591,0.0002467177,0.14481768,0.14481781,0.07202386,0.099877626,0.09987764,0.45810163,5.5980793e-09,5.598117e-09,1.2352562e-08,4.0000004e-06,4.0000004e-06,1.4016359e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10005000,10005000,0.9996716,0.0003309862,-0.00015939865,0.02562395,0.0044778115,0.004054283,0.024158902,0.0009222773,0.0010827131,-0.010074833,-3.962062e-06,1.2511689e-06,-1.4798911e-06,0.0,0.0,3.2655076e-05,0.27798954,-0.019153813,0.4710513,0.0,0.0,0.0,0.0,0.0,5.81867e-07,5.2480034e-05,5.2480165e-05,0.00022167586,0.0766242,0.076624304,0.07323648,0.08377813,0.08377816,0.42244714,5.5952456e-09,5.595284e-09,1.0791879e-08,4.0000004e-06,4.0000004e-06,1.3946707e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11001000,11001000,0.9996669,0.00013805191,-0.00042337397,0.025806025,0.0146811,0.00505738,-0.0052394494,0.019224387,0.036803987,-0.017496632,-4.3781693e-06,3.7042546e-06,-6.816674e-07,0.0,0.0,7.866854e-05,0.27798954,-0.019153813,0.4710513,0.0,0.0,0.0,0.0,0.0,5.699603e-07,7.5567834e-05,7.5568176e-05,0.00021797027,0.01434827,0.01434822,0.019920867,0.022219706,0.022219704,0.2717958,4.808679e-09,4.8087028e-09,8.839204e-09,4.0000004e-06,4.0000004e-06,1.2644757e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
12001000,12001000,0.99967384,-0.00010205957,-1.2626766e-05,0.025540626,-0.0033959723,-0.004253161,0.0169072,0.014574489,0.043225646,-0.0024395152,-2.62932e-06,6.654047e-07,5.0726936e-07,0.0,0.0,1.2738897e-05,0.27798954,-0.019153813,0.4710513,0.0,0.0,0.0,0.0,0.0,5.598585e-07,4.5382378e-05,4.538243e-05,0.00021627748,0.015146643,0.0151466215,0.019103102,0.016189583,0.016189586,0.20522378,2.6928295e-09,2.6928297e-09,6.9085426e-09,4.0000004e-06,4.0000004e-06,8.518831e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
12997000,12980000,0.99967223,0.0005339964,-0.00035182448,0.02559606,0.0060908105,0.009547766,0.032951675,0.03106904,0.0527978,0.011132026,-5.14304e-06,1.5493416e-06,4.4844833e-07,0.0,0.0,3.338554e-05,0.27798954,-0.019153813,0.4710513,0.0,0.0,0.0,0.0,0.0,5.5007393e-07,2.8769395e-05,2.8769295e-05,0.00020907896,0.014431228,0.014431222,0.019297028,0.015813028,0.015813028,0.17345761,1.6518525e-09,1.6518477e-09,5.2859996e-09,4.0000004e-06,4.0000004e-06,5.109846e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
