timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5617000,0.0,0.0,50.744247,0.0,0.0,0.0,0.0,1,0,0,0
11085000,28.142957914309715,112.98371090183,50.76246,0.023830153,0.039398924,-0.018209742,0.05156112,1,1,1,0
16169000,28.142957914309715,112.98371090183,50.76246,0.023830153,0.039398924,-0.018209742,0.05162348,1,1,1,0
17485000,28.142957914309715,112.98371090183,50.76246,0.023830153,0.039398924,-0.018209742,0.051258475,1,1,1,0
17577000,28.142957914309715,112.98371090183,50.76246,0.023830153,0.039398924,-0.018209742,0.05146313,1,1,1,0
17601000,28.142957914309715,112.98371090183,50.76246,0.023830153,0.039398924,-0.018209742,0.051131465,1,1,1,0
21132000,28.142957914309715,112.98371090183,50.76246,0.023830153,0.039398924,-0.018209742,0.051159717,1,1,1,0
21948000,28.142957914309715,112.98371090183,50.76246,0.023830153,0.039398924,-0.018209742,0.0507957,1,1,1,0
22347000,28.142958075387963,112.98371101793691,50.81821,0.041741237,0.05078306,-0.034094498,0.051632855,1,1,1,0
23034000,28.142958075387963,112.98371101793691,50.81821,0.041741237,0.05078306,-0.034094498,0.051833626,1,1,1,0
25574000,28.142958075387963,112.98371101793691,50.81821,0.041741237,0.05078306,-0.034094498,0.051743194,1,1,1,0
26382000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.051507443,1,1,1,0
27288000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.05195897,1,1,1,0
27992000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.052322708,1,1,1,0
28168000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.051957585,1,1,1,0
28673000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.051889464,1,1,1,0
28892000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.052385833,1,1,1,0
29482000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.050769933,1,1,1,0
35755000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.049784347,1,1,1,0
35855000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.049026415,1,1,1,0
36967000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.049699295,1,1,1,0
43099000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.04955867,1,1,1,0
43127000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.04934625,1,1,1,0
44039000,28.142958009675738,112.98371075617695,50.845135,0.03443437,0.025117826,-0.10088902,0.04947175,1,1,1,0
