gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
-0.027374504,-0.00840449,0.0060530594,-0.74083143,-0.12745294,-9.590664,34786774,2_3
0.01006855,0.0046613747,0.009083041,0.09974858,-0.15894389,-9.862074,34792780,2_3
-0.019442657,0.0006933907,-0.0015051574,-0.7099759,-0.44559282,-9.592017,34797283,2_3
-0.009419721,0.0072550057,0.006076111,-0.46450204,-0.47527122,-9.676535,34807793,2_3
-0.0062648878,0.0045481897,-0.0044362396,-0.26070878,-0.049093068,-9.7760105,34812297,2_3
-0.013881278,-0.0062808706,0.0010699382,-0.54305196,-0.14998469,-9.582275,34822807,2_3
0.023715943,0.010268084,0.011641896,0.022579148,-0.3008241,-9.835489,34827311,2_3
-0.012596686,-0.005417772,-0.0045408476,-0.72752196,-0.23806888,-9.615469,34831815,2_3
0.018563323,-0.0054233335,0.004076503,0.006526355,-0.21258414,-9.887509,34837821,2_3
-0.004086105,-0.004333932,0.004301482,-0.65223277,-0.44790232,-9.681878,34842325,2_3
0.006207437,0.009309854,-0.0026141424,-0.22853293,-0.015424091,-9.84858,34846828,2_3
-0.02079995,0.010388939,0.0026007507,-0.38914132,-0.033684798,-9.778933,34855838,2_3
0.036727376,0.019915286,-0.0041730325,-0.23208979,-0.474639,-9.761275,34860341,2_3
0.009934265,0.011004318,0.0025520006,-0.282301,-0.23637089,-9.755217,34870851,2_3
-0.0060750344,0.010003007,0.011236429,-0.45503667,-0.11242054,-9.656045,34875355,2_3
0.008228246,0.0056332424,-0.0021328283,-0.3576971,-0.3137576,-9.714167,34885865,2_3
-0.013168621,-0.008457537,0.011819744,-0.39827487,-0.18636256,-9.770874,34890368,2_3
0.008077975,0.009986441,-0.020876454,-0.33178025,-0.46899527,-9.810634,34894873,2_3
-0.0144844055,-0.0061757294,0.026887352,-0.26972768,0.039318115,-9.726519,34900878,2_3
0.007651156,0.008652509,-0.013282293,-0.50104344,-0.5884717,-9.728256,34905382,2_3
-0.007881034,0.015207693,-0.01965558,-0.73669606,-0.67012537,-9.785143,34915892,2_3
-0.0039566015,0.009442157,0.02660883,0.20284198,0.15525128,-9.700103,34920396,2_3
0.0039861477,-0.002972015,0.012714763,0.328552,0.018759143,-9.75044,34930906,2_3
-0.013898564,-0.0046515726,0.0010693646,-0.9922692,-0.51062405,-9.751933,34935409,2_3
-0.0033819706,-0.003039669,-0.00040599404,0.27891326,-0.05113373,-9.679874,34939914,2_3
0.0047293613,-0.009176669,0.013932897,-0.9411007,-0.33247003,-9.869756,34944418,2_3
0.012045045,0.0006480939,-0.0072939275,0.092331275,-0.24759313,-9.691412,34950423,2_3
0.015196771,0.009489415,0.014720174,-0.6380924,-0.1853419,-9.912226,34954927,2_3
0.01700342,0.020752914,0.010375423,-0.32333833,-0.15655011,-9.959399,34965438,2_3
