timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
5196000,1728837139178000,281429576,1129837112,50835,50835,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,0.02,0.02,0.0,0,nan,nan,3,0,1,15,0
5303000,1728837139282000,281429580,1129837106,50881,50881,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,-0.02,-0.01,0.0,0,nan,nan,3,0,1,15,0
5404000,1728837139386000,281429576,1129837114,50732,50732,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,0.02,-0.02,0.0,0,nan,nan,3,0,1,15,0
5508000,1728837139490000,281429585,1129837110,50907,50907,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.049999997,-0.04,-0.049999997,0.0,0,nan,nan,3,0,1,15,0
5615000,1728837139594000,281429578,1129837108,50859,50859,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,-0.01,-0.07,0.0,0,nan,nan,3,0,1,15,0
5712000,1728837139694000,281429583,1129837115,50681,50681,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,0.03,-0.07,0.0,0,nan,nan,3,0,1,15,0
5812000,1728837139794000,281429578,1129837112,50720,50720,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.02,-0.049999997,0.04,0.0,0,nan,nan,3,0,1,15,0
5916000,1728837139898000,281429585,1129837116,50893,50893,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,0.0,0.01,0.0,0,nan,nan,3,0,1,15,0
6020000,1728837140002000,281429579,1129837109,50831,50831,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.03,0.04,0.01,0.0,0,nan,nan,3,0,1,15,0
6124000,1728837140106000,281429579,1129837108,50689,50689,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.02,-0.04,-0.049999997,0.0,0,nan,nan,3,0,1,15,0
6224000,1728837140206000,281429583,1129837109,50735,50735,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,0.03,0.0,0,nan,nan,3,0,1,15,0
6328000,1728837140310000,281429582,1129837108,50805,50805,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,0.03,0.0,0,nan,nan,3,0,1,15,0
6432000,1728837140414000,281429576,1129837106,50863,50863,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,0.03,-0.04,0.0,0,nan,nan,3,0,1,15,0
6532000,1728837140514000,281429576,1129837106,50675,50675,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,0.02,0.04,0.0,0,nan,nan,3,0,1,15,0
6636000,1728837140618000,281429577,1129837106,50828,50828,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,-0.02,0.01,0.0,0,nan,nan,3,0,1,15,0
6740000,1728837140721000,281429580,1129837111,50872,50872,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,0.03,0.0,0,nan,nan,3,0,1,15,0
6843000,1728837140821000,281429577,1129837113,50719,50719,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,-0.01,0.08,0.0,0,nan,nan,3,0,1,15,0
6944000,1728837140921000,281429575,1129837114,50693,50693,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,0.06,0.0,0,nan,nan,3,0,1,15,0
7044000,1728837141022000,281429582,1129837114,50696,50696,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,-0.01,-0.06,0.0,0,nan,nan,3,0,1,15,0
7140000,1728837141122000,281429576,1129837108,50796,50796,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,0.02,-0.099999994,0.0,0,nan,nan,3,0,1,15,0
7240000,1728837141222000,281429577,1129837114,50687,50687,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,0.01,0.01,0.0,0,nan,nan,3,0,1,15,0
7344000,1728837141322000,281429584,1129837110,50861,50861,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.0,-0.04,0.0,0,nan,nan,3,0,1,15,0
7447000,1728837141425000,281429578,1129837105,50903,50903,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.04,-0.03,0.07,0.0,0,nan,nan,3,0,1,15,0
7548000,1728837141525000,281429577,1129837105,50678,50678,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,0.0,0.04,0.0,0,nan,nan,3,0,1,15,0
7648000,1728837141626000,281429577,1129837114,50727,50727,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.03,-0.049999997,0.0,0.0,0,nan,nan,3,0,1,15,0
7744000,1728837141726000,281429575,1129837106,50744,50744,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.03,-0.04,0.02,0.0,0,nan,nan,3,0,1,15,0
7848000,1728837141830000,281429577,1129837105,50756,50756,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.0,-0.06,0.07,0.0,0,nan,nan,3,0,1,15,0
7952000,1728837141934000,281429577,1129837107,50796,50796,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,-0.03,0.03,0.0,0,nan,nan,3,0,1,15,0
