timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
30328000,30328000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
30336000,30336000,-3.0172377,3.80705,-2.5132625,-1.2566253,1.1825529e-05,1.2566489,2.513286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
31331000,31312000,-2.8975549,3.6872783,-2.5175393,-1.2618322,-0.0040774564,1.2541804,2.510702,-0.028266631,-0.019566087,-0.017881736,-0.025564987,-0.031968903,-0.010003366,-0.008947145,-0.0003308421,0.00392149,-0.002067211,0.20069888,0.19994965,0.19927096,0.19959901,0.20048152
32324000,32324000,-0.09481008,3.5251763,-2.572034,-1.3141019,-0.06134317,1.1916014,2.449837,-0.053439803,-0.026482202,-0.02770371,-0.05540061,-0.07133452,-0.0624931,-0.05243563,-0.023709409,-0.015970241,-0.03993894,0.19840038,0.2006886,0.20203066,0.20055942,0.1983209
33320000,33300000,0.36236125,3.6249788,-2.5730016,-1.3051447,-0.05677307,1.1835575,2.4383113,-0.0063154344,-0.004860567,0.026340136,0.044309005,0.02459366,0.026754552,-0.0060014785,-0.014542916,0.012098016,0.037858866,0.1929105,0.1991554,0.20665571,0.20489846,0.19637999
34332000,34315000,0.6117078,3.7844534,-2.5729227,-1.3031471,-0.050808206,1.1901,2.4412732,0.005028745,-0.023837559,-0.012721941,0.02221818,0.033637382,0.0073526427,-0.013686974,-0.04714338,-0.047293693,-0.0139869,0.19318177,0.1975711,0.20537762,0.2057345,0.19813503
35327000,35308000,0.15882,3.368006,-2.5537853,-1.2794695,-0.046248134,1.1783416,2.4381309,-0.013997929,-0.044117063,-0.033866417,0.0015386809,0.015036952,0.018446125,-0.002565633,-0.036721043,-0.038546965,-0.0047678077,0.18583572,0.20144998,0.21547052,0.20772707,0.18951674
36320000,36315000,-0.04138956,3.2538266,-2.5399113,-1.2684733,-0.04925029,1.1692417,2.4392242,0.0049527884,0.009793036,0.02356345,0.028026812,0.016746635,0.03811194,0.024675857,0.024967149,0.03797766,0.046687786,0.18301764,0.20610708,0.2213774,0.2063399,0.18315798
37315000,37295000,-0.041268595,3.1775057,-2.5319066,-1.2569597,-0.0476451,1.1608615,2.4343262,-0.068565995,-0.038460523,-0.0361709,-0.063053384,-0.08454079,-0.022415524,-0.014748303,0.014890473,0.027435053,0.005145598,0.17846832,0.20768806,0.2272907,0.20793585,0.17861702
38324000,38304000,-0.030068295,3.1536734,-2.5283458,-1.2517889,-0.045121063,1.1600624,2.43398,-0.0077031003,-0.0042108055,-0.016366683,-0.027850159,-0.02323786,0.01290926,0.027597982,0.035260282,0.02665746,0.012318136,0.17694221,0.20789373,0.22909598,0.20867778,0.17739038
39331000,39292000,-0.040366106,3.1473017,-2.5268083,-1.2506244,-0.045125082,1.1596187,2.434462,-0.0058356635,-0.01120827,-0.016452916,-0.014959092,-0.008307453,-0.019643957,-0.015657734,-0.019266888,-0.025450312,-0.026078781,0.17673832,0.20832275,0.22958559,0.20850371,0.17684966
40324000,40304000,-0.14743955,1.8264664,-2.3747084,-1.0835521,-0.06709203,0.9693229,2.3260193,-0.046772506,-0.09880735,0.02177502,0.16641437,0.14715593,0.5821817,0.41459817,0.3163112,0.3841025,0.5665246,0.09874421,0.24463479,0.35468882,0.21382944,0.08810272
41320000,41300000,-0.052294657,0.0277478,-0.68442345,-0.031019554,-0.052535508,-0.07609733,0.714975,-0.74051386,-0.016121581,0.022924706,0.052801274,0.8798615,0.24969411,-0.03777337,0.02640438,-0.043260813,0.258785,1.24498765e-05,0.17908257,0.6675246,0.15336792,1.24498765e-05
42327000,42327000,-0.03853018,0.021563249,-0.43329754,0.0012221909,-0.03963013,-0.08096642,0.4622711,0.16106473,-0.05517511,-0.022284605,0.0054832343,-0.30367595,-0.4458779,-0.37333763,-0.36296463,-0.38081563,-0.4180845,1.7420876e-05,0.21510118,0.59884703,0.18601696,1.7420876e-05
