timestamp,saturation_status
1001000,1529
2001000,1529
3001000,1529
4001000,1533
5001000,1533
6002000,1533
7001000,1533
7997000,1533
9002000,1533
10002000,1533
11002000,1533
11994000,1529
13004000,1533
14002000,1533
15004000,1533
15997000,1533
16998000,1533
18001000,1533
19000000,1
19997000,1
20998000,1
22000000,1
23000000,1
23992000,1
25000000,1
26001000,1
27000000,1
28001000,1
29001000,1
30004000,1
31000000,1
31998000,1
33000000,1
34002000,1
35001000,1
36000000,1
37000000,1
37997000,1
38998000,1
40002000,1
40993000,1
41996000,1
42997000,1
43996000,1
45001000,1
46004000,1
47001000,1
48000000,1533
49001000,1533
50001000,1529
