timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
7321000,0.0,-0.0,0.050244637,0.0,0.99968445,0.0,0.0,0.025119675,0.0,0.0,-0.0,0,0,0,0,0
7329000,0.0,-0.0,0.05027553,0.0,0.99968404,0.0,0.0,0.025135119,0.0,0.0,-0.0,0,0,0,0,0
7380000,0.0,-0.0,0.050384887,0.0,0.99968266,0.0,0.0,0.025189778,0.0,0.0,-0.0,0,0,0,0,0
7428000,0.0,-0.0,0.050397776,0.0,0.99968255,0.0,0.0,0.02519622,0.0,0.0,-0.0,0,0,0,0,0
7484000,0.0,-0.0,0.0503815,0.0,0.9996827,0.0,0.0,0.025188087,0.0,0.0,-0.0,0,0,0,0,0
7525000,0.0,-0.0,0.050366487,0.0,0.9996829,0.0,0.0,0.025180582,0.0,0.0,-0.0,0,0,0,0,0
7577000,0.0,-0.0,0.05045827,0.0,0.9996818,0.0,0.0,0.025226459,0.0,0.0,-0.0,0,0,0,0,0
7628000,0.0,-0.0,0.05043251,0.0,0.99968207,0.0,0.0,0.025213582,0.0,0.0,-0.0,0,0,0,0,0
7681000,0.0,-0.0,0.050492577,0.0,0.99968135,0.0,0.0,0.025243606,0.0,0.0,-0.0,0,0,0,0,0
7728000,0.0,-0.0,0.050441906,0.0,0.99968195,0.0,0.0,0.02521828,0.0,0.0,-0.0,0,0,0,0,0
7777000,0.0,-0.0,0.050615184,0.0,0.9996798,0.0,0.0,0.025304891,0.0,0.0,-0.0,0,0,0,0,0
7821000,0.0,-0.0,0.05056114,0.0,0.99968046,0.0,0.0,0.025277877,0.0,0.0,-0.0,0,0,0,0,0
7877000,0.0,-0.0,0.05042659,0.0,0.9996822,0.0,0.0,0.025210625,0.0,0.0,-0.0,0,0,0,0,0
7925000,0.0,-0.0,0.050335124,0.0,0.9996833,0.0,0.0,0.025164906,0.0,0.0,-0.0,0,0,0,0,0
7960000,0.0,-0.0,0.05025266,0.0,0.99968433,0.0,0.0,0.025123687,0.0,0.0,-0.0,0,0,0,0,0
8028000,0.0,-0.0,0.050174825,0.0,0.99968535,0.0,0.0,0.02508478,0.0,0.0,-0.0,0,0,0,0,0
8085000,0.0,-0.0,0.050102796,0.0,0.99968624,0.0,0.0,0.025048777,0.0,0.0,-0.0,0,0,0,0,0
8128000,0.0,-0.0,0.050000407,0.0,0.9996875,0.0,0.0,0.0249976,0.0,0.0,-0.0,0,0,0,0,0
8176000,0.0,-0.0,0.050005484,0.0,0.99968743,0.0,0.0,0.025000136,0.0,0.0,-0.0,0,0,0,0,0
8225000,0.0,-0.0,0.050000574,0.0,0.9996875,0.0,0.0,0.024997683,0.0,0.0,-0.0,0,0,0,0,0
8285000,0.0,-0.0,0.049661096,0.0,0.9996917,0.0,0.0,0.024827996,0.0,0.0,-0.0,0,0,0,0,0
8325000,0.0,-0.0,0.04970314,0.0,0.9996912,0.0,0.0,0.024849012,0.0,0.0,-0.0,0,0,0,0,0
8373000,0.0,-0.0,0.049739983,0.0,0.9996908,0.0,0.0,0.024867428,0.0,0.0,-0.0,0,0,0,0,0
8429000,0.0,-0.0,0.049809873,0.0,0.9996899,0.0,0.0,0.024902362,0.0,0.0,-0.0,0,0,0,0,0
8473000,0.0,-0.0,0.049976278,0.0,0.9996878,0.0,0.0,0.024985539,0.0,0.0,-0.0,0,0,0,0,0
8525000,0.0,-0.0,0.050135206,0.0,0.9996858,0.0,0.0,0.025064979,0.0,0.0,-0.0,0,0,0,0,0
8577000,0.0,-0.0,0.050276577,0.0,0.99968404,0.0,0.0,0.025135642,0.0,0.0,-0.0,0,0,0,0,0
8625000,0.0,-0.0,0.050259475,0.0,0.9996843,0.0,0.0,0.025127092,0.0,0.0,-0.0,0,0,0,0,0
8681000,0.0,-0.0,0.050201178,0.0,0.999685,0.0,0.0,0.025097953,0.0,0.0,-0.0,0,0,0,0,0
8733000,0.0,-0.0,0.050223146,0.0,0.9996847,0.0,0.0,0.025108933,0.0,0.0,-0.0,0,0,0,0,0
8785000,0.0,-0.0,0.05025047,0.0,0.9996844,0.0,0.0,0.025122592,0.0,0.0,-0.0,0,0,0,0,0
8821000,0.0,-0.0,0.05015162,0.0,0.99968565,0.0,0.0,0.025073182,0.0,0.0,-0.0,0,0,0,0,0
8877000,0.0,-0.0,0.05020226,0.0,0.999685,0.0,0.0,0.025098495,0.0,0.0,-0.0,0,0,0,0,0
8925000,0.0,-0.0,0.050285228,0.0,0.9996839,0.0,0.0,0.025139965,0.0,0.0,-0.0,0,0,0,0,0
8977000,0.0,-0.0,0.050176267,0.0,0.9996853,0.0,0.0,0.025085501,0.0,0.0,-0.0,0,0,0,0,0
9029000,0.0,-0.0,0.05019875,0.0,0.99968505,0.0,0.0,0.025096739,0.0,0.0,-0.0,0,0,0,0,0
9073000,0.0,-0.0,0.050282124,0.0,0.999684,0.0,0.0,0.025138414,0.0,0.0,-0.0,0,0,0,0,0
9132000,0.0,-0.0,0.050401304,0.0,0.9996825,0.0,0.0,0.025197985,0.0,0.0,-0.0,0,0,0,0,0
9185000,0.0,-0.0,0.050413504,0.0,0.9996823,0.0,0.0,0.025204083,0.0,0.0,-0.0,0,0,0,0,0
9233000,0.0,-0.0,0.050223984,0.0,0.9996847,0.0,0.0,0.025109353,0.0,0.0,-0.0,0,0,0,0,0
9277000,0.0,-0.0,0.050249204,0.0,0.9996844,0.0,0.0,0.025121959,0.0,0.0,-0.0,0,0,0,0,0
9333000,0.0,-0.0,0.050219767,0.0,0.99968475,0.0,0.0,0.025107244,0.0,0.0,-0.0,0,0,0,0,0
9384000,0.0,-0.0,0.050219316,0.0,0.99968475,0.0,0.0,0.025107019,0.0,0.0,-0.0,0,0,0,0,0
9433000,0.0,-0.0,0.05022244,0.0,0.99968475,0.0,0.0,0.025108581,0.0,0.0,-0.0,0,0,0,0,0
9481000,0.0,-0.0,0.050126076,0.0,0.99968594,0.0,0.0,0.025060413,0.0,0.0,-0.0,0,0,0,0,0
9525000,0.0,-0.0,0.05011022,0.0,0.9996861,0.0,0.0,0.02505249,0.0,0.0,-0.0,0,0,0,0,0
9581000,0.0,-0.0,0.050059877,0.0,0.9996868,0.0,0.0,0.025027325,0.0,0.0,-0.0,0,0,0,0,0
9633000,0.0,-0.0,0.04998783,0.0,0.9996877,0.0,0.0,0.024991313,0.0,0.0,-0.0,0,0,0,0,0
9676000,0.0,-0.0,0.04983607,0.0,0.9996896,0.0,0.0,0.024915457,0.0,0.0,-0.0,0,0,0,0,0
9725000,0.0,-0.0,0.049880657,0.0,0.999689,0.0,0.0,0.024937743,0.0,0.0,-0.0,0,0,0,0,0
9781000,0.0,-0.0,0.049833428,0.0,0.9996896,0.0,0.0,0.024914136,0.0,0.0,-0.0,0,0,0,0,0
9824000,0.0,-0.0,0.049745586,0.0,0.9996907,0.0,0.0,0.024870228,0.0,0.0,-0.0,0,0,0,0,0
9873000,0.0,-0.0,0.04973173,0.0,0.99969083,0.0,0.0,0.024863303,0.0,0.0,-0.0,0,0,0,0,0
9925000,0.0,-0.0,0.04972829,0.0,0.9996909,0.0,0.0,0.024861583,0.0,0.0,-0.0,0,0,0,0,0
9977000,0.0,-0.0,0.04983804,0.0,0.9996895,0.0,0.0,0.02491644,0.0,0.0,-0.0,0,0,0,0,0
10032000,0.0,-0.0,0.049931962,0.0,0.9996884,0.0,0.0,0.024963388,0.0,0.0,-0.0,0,0,0,0,0
10085000,0.0,-0.0,0.049823586,0.0,0.9996897,0.0,0.0,0.024909217,0.0,0.0,-0.0,0,0,0,0,0
10125000,0.0,-0.0,0.049759764,0.0,0.99969053,0.0,0.0,0.024877315,0.0,0.0,-0.0,0,0,0,0,0
10177000,0.0,-0.0,0.04979653,0.0,0.99969006,0.0,0.0,0.024895692,0.0,0.0,-0.0,0,0,0,0,0
10233000,0.0,-0.0,0.04984028,0.0,0.9996895,0.0,0.0,0.02491756,0.0,0.0,-0.0,0,0,0,0,0
10273000,0.0,-0.0,0.04979054,0.0,0.9996901,0.0,0.0,0.024892697,0.0,0.0,-0.0,0,0,0,0,0
10325000,0.0,-0.0,0.049639102,0.0,0.999692,0.0,0.0,0.024817003,0.0,0.0,-0.0,0,0,0,0,0
10373000,0.0,-0.0,0.04970771,0.0,0.9996912,0.0,0.0,0.024851296,0.0,0.0,-0.0,0,0,0,0,0
10428000,0.0,-0.0,0.04959251,0.0,0.99969256,0.0,0.0,0.024793714,0.0,0.0,-0.0,0,0,0,0,0
10481000,0.0,-0.0,0.049594097,0.0,0.99969256,0.0,0.0,0.024794508,0.0,0.0,-0.0,0,0,0,0,0
10521000,0.0,-0.0,0.04958533,0.0,0.9996927,0.0,0.0,0.024790125,0.0,0.0,-0.0,0,0,0,0,0
10573000,0.0,-0.0,0.049779974,0.0,0.99969023,0.0,0.0,0.024887417,0.0,0.0,-0.0,0,0,0,0,0
10628000,0.0,-0.0,0.04972398,0.0,0.99969095,0.0,0.0,0.024859428,0.0,0.0,-0.0,0,0,0,0,0
10676000,0.0,-0.0,0.049584433,0.0,0.9996927,0.0,0.0,0.024789678,0.0,0.0,-0.0,0,0,0,0,0
10732000,0.0,-0.0,0.049532253,0.0,0.99969333,0.0,0.0,0.024763595,0.0,0.0,-0.0,0,0,0,0,0
10777000,0.0,-0.0,0.04945691,0.0,0.9996943,0.0,0.0,0.024725934,0.0,0.0,-0.0,0,0,0,0,0
10789000,0.0,-0.0,0.049529277,0.0,0.9996934,0.0,0.0,0.024762107,0.0,0.0,-0.0,0,0,0,0,0
10877000,0.0,-0.0,0.04947153,0.0,0.9996941,0.0,0.0,0.024733244,0.0,0.0,-0.0,0,0,0,0,0
10928000,0.0,-0.0,0.04941434,0.0,0.99969476,0.0,0.0,0.024704656,0.0,0.0,-0.0,0,0,0,0,0
10980000,0.0,-0.0,0.049328804,0.0,0.99969584,0.0,0.0,0.0246619,0.0,0.0,-0.0,0,0,0,0,0
11032000,0.0,-0.0,0.049334586,0.0,0.9996958,0.0,0.0,0.024664791,0.0,0.0,-0.0,0,0,0,0,0
11076000,0.0,-0.0,0.049355507,0.0,0.99969554,0.0,0.0,0.024675248,0.0,0.0,-0.0,0,0,0,0,0
11133000,0.0,0.0,0.04930634,0.0,0.99969614,0.0,0.0,0.024650676,0.0,0.0,-0.001,0,0,0,0,0
11177000,0.0,0.0,0.049237903,0.0,0.99969697,0.0,0.0,0.024616465,0.0,0.0,-0.001,0,0,0,0,0
11225000,0.0,0.0,0.04902254,0.0,0.99969965,0.0,0.0,0.024508817,0.0,0.0,-0.001,0,0,0,0,0
11273000,0.0,0.0,0.049084596,0.0,0.9996989,0.0,0.0,0.024539838,0.0,0.0,-0.001,0,0,0,0,0
11321000,0.0,0.0,0.04897051,0.0,0.99970025,0.0,0.0,0.02448281,0.0,0.0,-0.001,0,0,0,0,0
11377000,0.0,0.0,0.048873946,0.0,0.99970144,0.0,0.0,0.024434542,0.0,0.0,-0.001,0,0,0,0,0
