timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1001000,0,0.122782975,0.122782975,25.0,0
2001000,0,-0.15692125,-0.15692125,25.0,0
3000000,0,0.17056005,0.17056005,25.0,0
4001000,0,-0.18705536,-0.18705536,25.0,0
5041000,0,0.18052974,0.18052974,25.0,0
6000000,0,-0.22718824,-0.22718824,25.0,0
7005000,0,-0.16561931,-0.16561931,25.0,0
8005000,0,-0.030847969,-0.030847969,25.0,0
9004000,0,-0.03170953,-0.03170953,25.0,0
10001000,0,0.029588314,0.029588314,25.0,0
11000000,0,-0.015579006,-0.015579006,25.0,0
12005000,0,0.28933454,0.28933454,25.0,0
13000000,0,0.2767859,0.2767859,25.0,0
14005000,0,0.15022567,0.15022567,25.0,0
15000000,0,-0.03617875,-0.03617875,25.0,0
16005000,0,-0.19393992,-0.19393992,25.0,0
17000000,0,0.12489025,0.12489025,25.0,0
18005000,0,0.008963783,0.008963783,25.0,0
19001000,0,-0.21070388,-0.21070388,25.0,0
20001000,0,-0.037851647,-0.037851647,25.0,0
21005000,0,0.1709601,0.1709601,25.0,0
22003000,0,-0.28539857,-0.28539857,25.0,0
23004000,0,-0.21622682,-0.21622682,25.0,0
24002000,0,0.2467826,0.2467826,25.0,0
24998000,0,0.10835148,0.10835148,25.0,0
26002000,0,-0.19555224,-0.19555224,25.0,0
27006000,0,0.10604641,0.10604641,25.0,0
28002000,0,0.1694206,0.1694206,25.0,0
29002000,0,-0.25184506,-0.25184506,25.0,0
30002000,0,-0.11723114,-0.11723114,25.0,0
30993000,0,0.25401953,0.25401953,25.0,0
32000000,0,0.37427115,0.37427115,25.0,0
33004000,0,-0.19318545,-0.19318545,25.0,0
34000000,0,0.07637465,0.07637465,25.0,0
35000000,0,0.14018999,0.14018999,25.0,0
36006000,0,-0.09154792,-0.09154792,25.0,0
37000000,0,0.2834344,0.2834344,25.0,0
37996000,0,-0.1800555,-0.1800555,25.0,0
39000000,0,0.08366049,0.08366049,25.0,0
40000000,0,0.07006897,0.07006897,25.0,0
41001000,0,-0.107353926,-0.107353926,25.0,0
41996000,0,0.22863476,0.22863476,25.0,0
43000000,0,0.032046296,0.032046296,25.0,0
44004000,0,0.14602026,0.14602026,25.0,0
45000000,0,-0.26783735,-0.26783735,25.0,0
46000000,0,0.041075144,0.041075144,25.0,0
47001000,0,0.0418635,0.0418635,25.0,0
