timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
26477670,26461645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
27485671,27469644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
28493667,28477643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
29501672,29485643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
30509679,30493643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31517669,31501643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32525670,32509644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33533669,33517643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34537669,34521644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35545668,35529643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36553693,36537645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37557673,37541645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38565671,38549645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39573671,39557672,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40581765,40565643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41589669,41573690,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42597703,42581644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43605675,43589646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44605687,44593644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45613674,45601643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46617674,46605643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47625668,47613643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48633668,48621645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49641672,49629646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
