timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
27307164,6946826,6684682,0,0,0,0,0,806.23486,666.0746,1612.4697,1998.2239,0.003222285,4.010328e-05,8.877989e-10,-0.634651,-0.19229993,-9.750213,0.00010896418,-0.00043544816,0.0047077774,48.125,nan
27407814,6946826,6684682,0,0,0,0,0,806.23486,666.0746,1612.4697,1998.2239,0.0026504712,4.033361e-05,8.7740276e-10,-0.63907397,-0.20789926,-9.746156,3.2396238e-05,0.00050538266,0.004767043,48.125,nan
28347698,6946826,6684682,0,0,0,0,0,806.23486,666.0746,1612.4697,1998.2239,0.0052330545,0.00012647358,4.7713593e-09,-0.68179566,-0.13718611,-9.7301655,-0.0034061915,0.0004854768,0.0042363484,48.25,nan
29301133,6946826,6684682,0,0,0,0,0,806.23486,666.0746,1612.4697,1998.2239,0.00722935,0.00017360714,1.008395e-08,-0.66426605,-0.108980216,-9.739061,-0.0035132766,-0.00038211732,0.0044645555,48.375,nan
30344695,6946826,6684682,0,0,0,0,0,806.23486,666.0746,1612.4697,1998.2239,0.008451004,0.00020449844,9.730328e-09,-0.64684534,-0.14287587,-9.745864,0.005783832,0.002973397,0.0041498183,48.375,nan
31293628,6946826,6684682,0,0,0,0,0,806.23486,666.0746,1612.4697,1998.2239,0.007496526,0.00016678862,7.9641636e-09,-0.65642077,-0.1287733,-9.736781,-0.0034189813,-0.0008172785,0.003962316,48.375,nan
32334182,6946826,6684682,0,0,0,0,0,806.23486,666.0746,1612.4697,1998.2239,0.006620188,0.00017701823,1.5050892e-08,-0.58556306,-0.004751766,-9.737148,0.007267746,0.025618322,-0.01307067,48.375,nan
33358187,6946826,6684682,0,0,0,0,0,806.23486,666.0746,1612.4697,1998.2239,0.010595594,0.0006388024,4.7214266e-07,0.002455008,-0.030832285,-10.71342,0.032901093,0.005874557,-0.071361296,48.25,nan
34296613,6946826,6684682,0,0,0,0,0,806.23486,666.0746,1612.4697,1998.2239,0.011899917,0.0009835555,3.77094e-07,-0.061101265,-0.2327414,-9.495752,-0.045900077,0.020498043,0.003923066,47.625,nan
35340144,6946826,6684682,0,0,0,0,0,806.23486,666.0746,1612.4697,1998.2239,0.011956993,0.00095170893,3.3866132e-07,-0.005765283,-0.241431,-9.622857,0.030092536,-0.02276832,0.03218076,47.625,nan
