gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
0.010386327,-0.007456851,1.9492113e-10,0.0,1.6854665e-07,-9.657013,22289000,2_6
0.009054747,-0.007723167,-5.424563e-09,0.0,1.6691698e-07,-9.563639,22294000,2_6
0.0061252704,-0.008788431,-1.3599445e-08,0.0,1.6447248e-07,-9.423578,22300000,2_6
-0.0013315806,-0.012783175,-1.5164492e-08,0.0,1.5983416e-07,-9.157824,22308000,2_6
-0.0053263223,-0.014647387,-1.6450022e-08,0.0,1.583507e-07,-9.072827,22311000,2_6
-0.010386329,-0.0165116,-1.6334797e-08,0.0,1.57118e-07,-9.002198,22316000,2_6
-0.016511604,-0.018908449,-3.209819e-08,0.0,1.5598978e-07,-8.937555,22320000,2_6
-0.022370558,-0.02130529,-2.410785e-08,0.0,1.550496e-07,-8.883688,22324000,2_6
-0.027696876,-0.023169503,-2.4329498e-08,0.0,1.5433919e-07,-8.842984,22328000,2_6
-0.033023205,-0.024767399,-2.68161e-08,0.0,1.5379597e-07,-8.811859,22332000,2_6
-0.039148476,-0.026631612,-3.051305e-08,0.0,1.5335722e-07,-8.786722,22340000,2_6
-0.045806378,-0.028229512,-7.699639e-08,0.0,1.530229e-07,-8.767567,22344000,2_6
-0.050600067,-0.028762143,-3.747717e-08,0.0,1.5285578e-07,-8.75799,22348000,2_6
-0.053263232,-0.02876214,-2.603472e-08,0.0,1.5281397e-07,-8.755595,22351000,2_6
-0.05539375,-0.028495822,-1.9363187e-08,0.0,1.5285576e-07,-8.75799,22356000,2_6
-0.059122182,-0.02609898,-7.0706065e-08,0.0,1.533154e-07,-8.784326,22366000,2_6
-0.058589548,-0.023435818,-2.537436e-08,0.0,1.540049e-07,-8.823831,22376000,2_6
-0.057524286,-0.02157161,-4.2505466e-08,0.0,1.5446456e-07,-8.850166,22380000,2_6
-0.055660076,-0.019973712,-1.7583265e-08,0.0,1.5500777e-07,-8.881291,22388000,2_6
-0.052730598,-0.018375812,-2.0605047e-08,0.0,1.5565547e-07,-8.918402,22392000,2_6
-0.047404267,-0.016245283,1.9624158e-09,0.0,1.5686727e-07,-8.987833,22404000,2_6
-0.044208482,-0.01571265,1.5281794e-08,0.0,1.5761945e-07,-9.03093,22408000,2_6
-0.0396811,-0.014913704,5.484584e-09,0.0,1.5885217e-07,-9.10156,22416000,2_6
-0.037816897,-0.014913704,9.007142e-09,0.0,1.5949988e-07,-9.13867,22424000,2_6
-0.033289514,-0.015180018,1.3470728e-08,0.0,1.6096237e-07,-9.222465,22433000,2_6
-0.03195793,-0.01571265,1.5535973e-08,0.0,1.6163096e-07,-9.260773,22440000,2_6
-0.030892674,-0.015978966,1.4449686e-08,0.0,1.6242491e-07,-9.306262,22446000,2_6
-0.029827408,-0.01597897,8.232029e-09,0.0,1.6313533e-07,-9.346966,22450000,2_6
-0.02876214,-0.015712652,2.7518696e-09,0.0,1.6369941e-07,-9.379286,22456000,2_6
-0.026897931,-0.014647388,-2.0051345e-09,0.0,1.64953e-07,-9.451111,22468000,2_6
-0.026365299,-0.014114754,-2.4213591e-09,0.0,1.6539178e-07,-9.476251,22471000,2_6
-0.025566347,-0.013582121,-9.285613e-10,0.0,1.658514e-07,-9.502585,22480000,2_6
