timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
6967000,0.0,-0.0,-0.0041552167,0.0,0.99999785,0.0,-0.0,-0.002077607,0.0,0.0,-0.0,0,0,0,0,0
6972000,0.0,-0.0,-0.0041552237,0.0,0.99999785,0.0,-0.0,-0.0020776105,0.0,0.0,-0.0,0,0,0,0,0
7016000,0.0,-0.0,-0.0041552796,0.0,0.99999785,0.0,-0.0,-0.0020776384,0.0,0.0,-0.0,0,0,0,0,0
7072000,0.0,-0.0,-0.004155602,0.0,0.99999785,0.0,-0.0,-0.0020777995,0.0,0.0,-0.0,0,0,0,0,0
7130000,0.0,-0.0,-0.004156133,0.0,0.99999785,0.0,-0.0,-0.0020780652,0.0,0.0,-0.0,0,0,0,0,0
7172000,0.0,-0.0,-0.004156523,0.0,0.99999785,0.0,-0.0,-0.00207826,0.0,0.0,-0.0,0,0,0,0,0
7219000,0.0,-0.0,-0.0041570347,0.0,0.99999785,0.0,-0.0,-0.002078516,0.0,0.0,-0.0,0,0,0,0,0
7272000,0.0,-0.0,-0.004157657,0.0,0.99999785,0.0,-0.0,-0.002078827,0.0,0.0,-0.0,0,0,0,0,0
7326000,0.0,-0.0,-0.004158201,0.0,0.99999785,0.0,-0.0,-0.0020790992,0.0,0.0,-0.0,0,0,0,0,0
7368000,0.0,-0.0,-0.0041586068,0.0,0.99999785,0.0,-0.0,-0.002079302,0.0,0.0,-0.0,0,0,0,0,0
7421000,0.0,-0.0,-0.004159047,0.0,0.99999785,0.0,-0.0,-0.002079522,0.0,0.0,-0.0,0,0,0,0,0
7472000,0.0,-0.0,-0.004159493,0.0,0.99999785,0.0,-0.0,-0.002079745,0.0,0.0,-0.0,0,0,0,0,0
7525000,0.0,-0.0,-0.00415994,0.0,0.99999785,0.0,-0.0,-0.0020799686,0.0,0.0,-0.0,0,0,0,0,0
7573000,0.0,-0.0,-0.004160387,0.0,0.99999785,0.0,-0.0,-0.002080192,0.0,0.0,-0.0,0,0,0,0,0
7626000,0.0,-0.0,-0.004160871,0.0,0.99999785,0.0,-0.0,-0.002080434,0.0,0.0,-0.0,0,0,0,0,0
7678000,0.0,-0.0,-0.0041612308,0.0,0.99999785,0.0,-0.0,-0.002080614,0.0,0.0,-0.0,0,0,0,0,0
7720000,0.0,-0.0,-0.0041614915,0.0,0.99999785,0.0,-0.0,-0.0020807444,0.0,0.0,-0.0,0,0,0,0,0
7766000,0.0,-0.0,-0.0041617006,0.0,0.99999785,0.0,-0.0,-0.002080849,0.0,0.0,-0.0,0,0,0,0,0
7825000,0.0,-0.0,-0.004161789,0.0,0.99999785,0.0,-0.0,-0.0020808931,0.0,0.0,-0.0,0,0,0,0,0
7866000,0.0,-0.0,-0.0041618366,0.0,0.99999785,0.0,-0.0,-0.002080917,0.0,0.0,-0.0,0,0,0,0,0
7925000,0.0,-0.0,-0.0041618673,0.0,0.99999785,0.0,-0.0,-0.0020809323,0.0,0.0,-0.0,0,0,0,0,0
7967000,0.0,-0.0,-0.004161872,0.0,0.99999785,0.0,-0.0,-0.0020809346,0.0,0.0,-0.0,0,0,0,0,0
