timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
5001000,1728546199921000,11468804,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.06,-0.02,-0.12,0.0,0,nan,nan,0,3,0,1,10
5101000,1728546200020000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.07,0.0,-0.13,0.0,0,nan,nan,0,3,0,1,10
6002000,1728546200925000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.04,0.03,-0.089999996,0.0,0,nan,nan,0,3,0,1,10
6909000,1728546201829000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.049999997,0.02,-0.099999994,0.0,0,nan,nan,0,3,0,1,10
7913000,1728546202833000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,-0.01,0.049999997,0.0,0,nan,nan,0,3,0,1,10
8920000,1728546203841000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,0.01,-0.049999997,0.0,0,nan,nan,0,3,0,1,10
9920000,1728546204844000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.03,-0.06,0.14,0.0,0,nan,nan,0,3,0,1,10
10925000,1728546205844000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,0.04,0.0,0,nan,nan,0,3,0,1,10
11929000,1728546206849000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,-0.01,-0.04,0.0,0,nan,nan,0,3,0,1,10
12936000,1728546207857000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,0.0,-0.08,0.0,0,nan,nan,0,3,0,1,10
13944000,1728546208865000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.03,-0.06,-0.11,0.0,0,nan,nan,0,3,0,1,10
14952000,1728546209872000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,-0.02,0.03,0.0,0,nan,nan,0,3,0,1,10
15962000,1728546210881000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.0,0.06,0.17,0.0,0,nan,nan,0,3,0,1,10
16968000,1728546211888000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.04,-0.06,0.049999997,0.0,0,nan,nan,0,3,0,1,10
17977000,1728546212897000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.049999997,-0.049999997,-0.12,0.0,0,nan,nan,0,3,0,1,10
18986000,1728546213905000,0,401540302,1162595209,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.089999996,-0.06,-0.02,0.0,0,nan,nan,0,3,0,1,10
19998000,1728546214918000,0,401540302,1162595209,49934,49934,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.06,0.04,0.08,0.0,0,nan,nan,0,3,0,1,10
21002000,1728546215925000,0,401540297,1162595208,50279,50279,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,-0.21,0.0,0,nan,nan,0,3,0,1,10
21952000,1728546216872000,0,401540297,1162595199,50498,50498,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,-0.049999997,-0.12,-0.35999998,0.0,0,nan,nan,0,3,0,1,10
22957000,1728546217878000,0,401540293,1162595200,50593,50593,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.07,0.03,-0.14999999,0.0,0,nan,nan,0,3,0,1,10
23973000,1728546218893000,0,401540292,1162595206,50600,50600,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,-0.01,0.099999994,0.0,0,nan,nan,0,3,0,1,10
24985000,1728546219906000,0,401540295,1162595206,50585,50585,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.06,0.089999996,0.06,0.0,0,nan,nan,0,3,0,1,10
25990000,1728546220909000,0,401540293,1162595201,50635,50635,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,-0.02,-0.22,0.0,0,nan,nan,0,3,0,1,10
26990000,1728546221913000,0,401540288,1162595196,50664,50664,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.06,-0.04,-0.17999999,0.0,0,nan,nan,0,3,0,1,10
