timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
7543000,0.0,-0.0,-0.00416191,0.0,0.99999785,0.0,-0.0,-0.0020809537,0.0,0.0,-0.0,0,0,0,0,0
7557000,0.0,-0.0,-0.004161983,0.0,0.99999785,0.0,-0.0,-0.00208099,0.0,0.0,-0.0,0,0,0,0,0
7605000,0.0,-0.0,-0.0041622515,0.0,0.99999785,0.0,-0.0,-0.0020811243,0.0,0.0,-0.0,0,0,0,0,0
7652000,0.0,-0.0,-0.00416258,0.0,0.99999785,0.0,-0.0,-0.0020812885,0.0,0.0,-0.0,0,0,0,0,0
7699000,0.0,-0.0,-0.004162906,0.0,0.99999785,0.0,-0.0,-0.0020814517,0.0,0.0,-0.0,0,0,0,0,0
7751000,0.0,-0.0,-0.004163224,0.0,0.99999785,0.0,-0.0,-0.0020816105,0.0,0.0,-0.0,0,0,0,0,0
7795000,0.0,-0.0,-0.0041634347,0.0,0.99999785,0.0,-0.0,-0.002081716,0.0,0.0,-0.0,0,0,0,0,0
7845000,0.0,-0.0,-0.004163646,0.0,0.99999785,0.0,-0.0,-0.0020818217,0.0,0.0,-0.0,0,0,0,0,0
7901000,0.0,-0.0,-0.0041638217,0.0,0.99999785,0.0,-0.0,-0.0020819094,0.0,0.0,-0.0,0,0,0,0,0
7949000,0.0,-0.0,-0.004163861,0.0,0.99999785,0.0,-0.0,-0.002081929,0.0,0.0,-0.0,0,0,0,0,0
7996000,0.0,-0.0,-0.004163766,0.0,0.99999785,0.0,-0.0,-0.0020818815,0.0,0.0,-0.0,0,0,0,0,0
8053000,0.0,-0.0,-0.0041636094,0.0,0.99999785,0.0,-0.0,-0.0020818033,0.0,0.0,-0.0,0,0,0,0,0
8097000,0.0,-0.0,-0.004163449,0.0,0.99999785,0.0,-0.0,-0.0020817232,0.0,0.0,-0.0,0,0,0,0,0
8148000,0.0,-0.0,-0.004163171,0.0,0.99999785,0.0,-0.0,-0.0020815842,0.0,0.0,-0.0,0,0,0,0,0
8201000,0.0,-0.0,-0.0041628215,0.0,0.99999785,0.0,-0.0,-0.0020814093,0.0,0.0,-0.0,0,0,0,0,0
8245000,0.0,-0.0,-0.0041624545,0.0,0.99999785,0.0,-0.0,-0.0020812259,0.0,0.0,-0.0,0,0,0,0,0
8295000,0.0,-0.0,-0.0041619344,0.0,0.99999785,0.0,-0.0,-0.0020809658,0.0,0.0,-0.0,0,0,0,0,0
8348000,0.0,-0.0,-0.0041613923,0.0,0.99999785,0.0,-0.0,-0.0020806948,0.0,0.0,-0.0,0,0,0,0,0
8392000,0.0,-0.0,-0.0041608536,0.0,0.99999785,0.0,-0.0,-0.0020804254,0.0,0.0,-0.0,0,0,0,0,0
8449000,0.0,-0.0,-0.004160073,0.0,0.99999785,0.0,-0.0,-0.0020800352,0.0,0.0,-0.0,0,0,0,0,0
8495000,0.0,-0.0,-0.004159273,0.0,0.99999785,0.0,-0.0,-0.0020796352,0.0,0.0,-0.0,0,0,0,0,0
8555000,0.0,-0.0,-0.0041583194,0.0,0.99999785,0.0,-0.0,-0.0020791583,0.0,0.0,-0.0,0,0,0,0,0
8600000,0.0,-0.0,-0.0041576894,0.0,0.99999785,0.0,-0.0,-0.0020788433,0.0,0.0,-0.0,0,0,0,0,0
8649000,0.0,-0.0,-0.0041569076,0.0,0.99999785,0.0,-0.0,-0.0020784524,0.0,0.0,-0.0,0,0,0,0,0
8700000,0.0,-0.0,-0.004155929,0.0,0.99999785,0.0,-0.0,-0.0020779632,0.0,0.0,-0.0,0,0,0,0,0
8746000,0.0,-0.0,-0.0041553043,0.0,0.99999785,0.0,-0.0,-0.0020776507,0.0,0.0,-0.0,0,0,0,0,0
8796000,0.0,-0.0,-0.0041541997,0.0,0.99999785,0.0,-0.0,-0.0020770985,0.0,0.0,-0.0,0,0,0,0,0
8851000,0.0,-0.0,-0.0041530803,0.0,0.99999785,0.0,-0.0,-0.0020765387,0.0,0.0,-0.0,0,0,0,0,0
8895000,0.0,-0.0,-0.0041522845,0.0,0.99999785,0.0,-0.0,-0.0020761408,0.0,0.0,-0.0,0,0,0,0,0
8949000,0.0,-0.0,-0.0041508214,0.0,0.99999785,0.0,-0.0,-0.0020754093,0.0,0.0,-0.0,0,0,0,0,0
8997000,0.0,-0.0,-0.0041495836,0.0,0.99999785,0.0,-0.0,-0.0020747904,0.0,0.0,-0.0,0,0,0,0,0
9052000,0.0,-0.0,-0.0041481536,0.0,0.99999785,0.0,-0.0,-0.0020740754,0.0,0.0,-0.0,0,0,0,0,0
9092000,0.0,-0.0,-0.004146997,0.0,0.99999785,0.0,-0.0,-0.002073497,0.0,0.0,-0.0,0,0,0,0,0
9152000,0.0,-0.0,-0.00414558,0.0,0.99999785,0.0,-0.0,-0.0020727885,0.0,0.0,-0.0,0,0,0,0,0
9201000,0.0,-0.0,-0.004144658,0.0,0.99999785,0.0,-0.0,-0.0020723275,0.0,0.0,-0.0,0,0,0,0,0
9248000,0.0,-0.0,-0.0041435333,0.0,0.99999785,0.0,-0.0,-0.0020717653,0.0,0.0,-0.0,0,0,0,0,0
9300000,0.0,-0.0,-0.004142442,0.0,0.99999785,0.0,-0.0,-0.0020712195,0.0,0.0,-0.0,0,0,0,0,0
9352000,0.0,-0.0,-0.004141431,0.0,0.99999785,0.0,-0.0,-0.002070714,0.0,0.0,-0.0,0,0,0,0,0
9401000,0.0,-0.0,-0.0041402844,0.0,0.99999785,0.0,-0.0,-0.0020701408,0.0,0.0,-0.0,0,0,0,0,0
9445000,0.0,-0.0,-0.0041391393,0.0,0.99999785,0.0,-0.0,-0.0020695683,0.0,0.0,-0.0,0,0,0,0,0
9492000,0.0,-0.0,-0.004137903,0.0,0.99999785,0.0,-0.0,-0.00206895,0.0,0.0,-0.0,0,0,0,0,0
9555000,0.0,-0.0,-0.0041364813,0.0,0.99999785,0.0,-0.0,-0.0020682393,0.0,0.0,-0.0,0,0,0,0,0
9596000,0.0,-0.0,-0.0041356753,0.0,0.99999785,0.0,-0.0,-0.0020678362,0.0,0.0,-0.0,0,0,0,0,0
9651000,0.0,-0.0,-0.0041345353,0.0,0.99999785,0.0,-0.0,-0.0020672663,0.0,0.0,-0.0,0,0,0,0,0
9704000,0.0,-0.0,-0.004133418,0.0,0.99999785,0.0,-0.0,-0.0020667077,0.0,0.0,-0.0,0,0,0,0,0
9752000,0.0,-0.0,-0.004132201,0.0,0.99999785,0.0,-0.0,-0.002066099,0.0,0.0,-0.0,0,0,0,0,0
9793000,0.0,-0.0,-0.0041314526,0.0,0.99999785,0.0,-0.0,-0.002065725,0.0,0.0,-0.0,0,0,0,0,0
9852000,0.0,-0.0,-0.004130431,0.0,0.99999785,0.0,-0.0,-0.002065214,0.0,0.0,-0.0,0,0,0,0,0
9901000,0.0,-0.0,-0.0041295765,0.0,0.99999785,0.0,-0.0,-0.0020647869,0.0,0.0,-0.0,0,0,0,0,0
9948000,0.0,-0.0,-0.0041288203,0.0,0.99999785,0.0,-0.0,-0.0020644087,0.0,0.0,-0.0,0,0,0,0,0
9998000,0.0,-0.0,-0.004127994,0.0,0.99999785,0.0,-0.0,-0.0020639957,0.0,0.0,-0.0,0,0,0,0,0
10052000,0.0,-0.0,-0.004127291,0.0,0.99999785,0.0,-0.0,-0.0020636441,0.0,0.0,-0.0,0,0,0,0,0
10100000,0.0,-0.0,-0.004126738,0.0,0.99999785,0.0,-0.0,-0.0020633675,0.0,0.0,-0.0,0,0,0,0,0
