timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
761000,761000,0,nan,nan,-1.0349077e-19,2.885468e-18,1.6471886e-07,0.0,0.0,0.0,-1.3319896e-17,3.1967751e-16,4.035563e-05,4.0418603e-05,-1.3877788e-17,4.440892e-16,0.0,0.0,-1.3877787e-14,0.004969537,0.121145904,0.121145904,nan,0.100000136,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
996000,996000,0,nan,nan,-2.2061349e-17,-5.822731e-16,0.007167033,0.0,0.0,0.0,-1.7577695e-16,-4.46295e-15,0.0015704114,0.008102998,-1.3877788e-17,4.440892e-16,0.0,0.0,-1.3877787e-14,0.004969537,0.121145904,0.121145904,nan,0.10760335,0.69353807,1.5661819,4.374048,0.45216787,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1496000,1496000,0,nan,nan,4.5014287e-15,-4.174584e-14,0.00072474725,0.0,0.0,0.0,2.552012e-14,-2.2407053e-13,0.0040251506,0.00083283696,-1.3877788e-17,4.440892e-16,0.0,7.771561e-14,-6.550316e-13,0.0049345195,0.121145904,0.121145904,nan,0.1,0.73562986,0.9170696,1.842927,0.4672137,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2000000,2000000,0,nan,nan,2.1635337e-14,-1.8529484e-13,-0.0027710975,0.0,0.0,0.0,5.8301664e-14,-4.96183e-13,0.0062880884,-7.448997e-05,-1.3877788e-17,4.440892e-16,0.0,9.912706e-15,-9.5161976e-14,0.004966344,0.121145904,0.121145904,nan,0.10012825,0.5108763,0.7545231,1.2208437,0.49534276,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2499000,2499000,0,nan,nan,-1.518757e-14,1.1721865e-13,0.0022940561,0.0,0.0,0.0,-1.038004e-13,8.374048e-13,0.009458867,0.0071073174,-1.3877788e-17,4.440892e-16,0.0,-5.392512e-13,4.4091714e-12,0.00522605,0.121145904,0.121145904,nan,0.104078405,0.6086345,0.71397036,1.4919088,0.5236111,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3004000,3004000,0,nan,nan,-9.526802e-14,7.769625e-13,0.009931307,0.0,0.0,0.0,-1.8059705e-13,1.4715985e-12,0.012584755,0.012430457,-1.3877788e-17,4.440892e-16,0.0,-1.8873791e-13,1.5321078e-12,0.0050611794,0.121145904,0.121145904,nan,0.1,0.744825,0.742819,1.6405559,0.5473865,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3493000,3493000,0,nan,nan,-2.3430273e-14,1.9005605e-13,0.011852058,0.0,0.0,0.0,7.259244e-14,-6.014416e-13,0.012562621,0.0084075015,-1.3877788e-17,4.440892e-16,0.0,1.0807326e-12,-8.895661e-12,0.0044573094,0.121145904,0.121145904,nan,0.1,0.5590037,0.77912176,1.2157416,0.55508846,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3996000,3996000,0,nan,nan,-4.1112103e-14,3.3829965e-13,0.0088705,0.0,0.0,0.0,1.9172593e-13,-1.5777977e-12,0.010423179,0.0015875142,-1.3877788e-17,4.440892e-16,0.0,1.9329776e-12,-1.590791e-11,0.0040541803,0.121145904,0.121145904,nan,0.1,0.6194982,0.78604645,1.2306455,0.539975,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4497000,4492000,0,nan,nan,-2.0645038e-13,1.6971055e-12,0.008437572,0.0,0.0,0.0,5.1317132e-14,-4.245319e-13,0.00973188,0.0008986826,-1.3877788e-17,4.440892e-16,0.0,1.8642496e-12,-1.5345749e-11,0.0040862295,0.121145904,0.121145904,nan,0.1,0.5074212,0.8056415,1.0169858,0.5272073,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4996000,4993000,0,nan,nan,-2.4317606e-13,-3.8548214e-12,0.011938395,0.0,0.0,0.0,1.2593198e-13,-1.4646204e-09,0.0106080165,0.003915655,-1.3877788e-17,4.440892e-16,0.0,2.4733304e-12,-2.035409e-11,0.0037973127,0.121145904,0.121145904,nan,0.1,0.5801843,0.7977729,1.0561751,0.50287056,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5500000,5492000,0,nan,nan,6.0939344e-11,-1.1975235e-05,0.005626244,0.0,0.0,0.0,4.3808787e-10,-6.6776556e-05,0.006676008,-0.005516277,-1.3877788e-17,4.440892e-16,0.0,1.950535e-09,-0.00021303876,0.0029532237,0.12116424,0.121145904,nan,0.1,0.64370644,0.80840445,1.0388049,0.48720348,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
6004000,5996000,5500000,40.1540302,116.2594857,1.0252422e-09,-8.379293e-05,-0.0061768964,0.0,0.0,0.0,4.0793675e-09,-0.00027103492,0.0010195868,-0.016044846,-1.3877788e-17,4.440892e-16,0.0,9.493983e-09,-0.000466446,0.00083725894,0.12118852,0.121145904,49.931355,0.101615176,0.5331997,0.80316615,0.81899536,0.4650146,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
6496000,6489000,5500000,40.1540302,116.2594857,3.8635837e-09,-0.00020340897,-0.004836945,0.0,0.0,0.0,1.1309845e-08,-0.00050945365,0.00195445,-0.0069337897,-1.3877788e-17,4.440892e-16,0.0,1.8548617e-08,-0.0006464856,0.0025862826,0.121211246,0.121145904,49.931355,0.10521452,0.5769467,0.81152433,0.79160637,0.44929177,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
7004000,6997000,5500000,40.1540302,116.2594857,-9.863589e-08,-0.0003349473,-0.004233903,0.0,0.0,0.0,-4.6533864e-06,-0.00072748476,0.0019153355,-0.004310075,-1.3877788e-17,4.440892e-16,0.0,-9.506952e-05,-0.000756104,0.00011026859,-0.004170319,-0.1254052,49.931355,0.10127679,0.47934192,0.7967079,0.62020826,0.4252964,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
