timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2001000,134.48535,88.65217,0,84,8374,1024000,0,3,255
3001000,181.0039,71.91256,0,149,7311,1024000,0,3,255
4003000,225.94043,64.205864,0,241,8298,1024000,0,3,255
5005000,279.44922,61.81137,0,323,425,1024000,0,3,255
6012000,327.1582,59.182022,0,411,727,1024000,0,3,255
7013000,376.19824,57.61958,0,488,662,1024000,0,3,255
8016000,426.50684,56.625977,0,559,918,1024000,0,3,255
9018000,477.71484,55.977837,0,636,1072,1024000,0,3,255
10022000,529.3447,55.498505,0,707,1217,1024000,0,3,255
11024000,585.7119,55.570393,0,783,1217,1024000,0,3,255
12028000,644.2451,55.80779,0,872,986,1024000,0,3,255
13029000,702.8467,56.02604,0,949,1440,1024000,0,3,255
14032000,758.11914,55.958015,0,1033,1327,1024000,0,3,255
15033000,814.41406,55.97732,0,1134,1798,1024000,0,3,255
16037000,868.59863,55.84766,0,1201,1826,1024000,0,3,255
17038000,923.3428,55.777622,0,1286,1683,1024000,0,3,255
18041000,979.73535,55.80312,0,1373,1580,1024000,0,3,255
19044000,1041.1494,56.096413,0,1447,2065,1024000,0,3,255
20045000,1097.6445,56.11393,0,1531,1991,1024000,0,3,255
21047000,1154.4639,56.142773,0,1607,2683,1024000,0,3,255
22050000,1211.7588,56.188393,0,1692,4111,1024000,0,3,255
23053000,1277.1963,56.590736,0,1746,208,1024000,0,3,255
24053000,1334.9453,56.639877,0,1813,3620,1024000,0,3,255
25053000,1396.3545,56.833996,0,1881,2715,1024000,0,3,255
26053000,1457.5137,57.00316,0,1949,2614,1024000,0,3,255
27053000,1517.5781,57.118374,0,2022,2744,1024000,0,3,255
28058000,1574.4814,57.10022,0,2088,2662,1024000,0,3,255
29060000,1630.8916,57.072075,0,2159,2484,1024000,0,3,255
30061000,1688.0391,57.072693,0,2237,3998,1024000,0,3,255
31062000,1748.2822,57.17451,0,2323,3610,1024000,0,3,255
32062000,1809.1055,57.29006,0,2406,3915,1024000,0,3,255
33065000,1868.7773,57.357887,0,2478,3909,1024000,0,3,255
34067000,1929.0576,57.441494,0,2548,3376,1024000,0,3,255
35068000,1990.6025,57.55848,0,2616,3371,1024000,0,3,255
36071000,2050.2139,57.611317,0,2714,3453,1024000,0,3,255
37072000,2110.8838,57.693336,0,2808,3890,1024000,0,3,255
38076000,2175.1748,57.86271,0,2901,480,1024000,0,3,255
39077000,2235.4863,57.924656,0,2995,104,1024000,0,3,255
40079000,2295.8691,57.983814,0,3078,543,1024000,0,3,255
41079000,2357.8213,58.081566,0,3172,860,1024000,0,3,255
42085000,2417.8682,58.120438,0,3253,989,1024000,0,3,255
43089000,2477.67,58.154438,0,3340,849,1024000,0,3,255
44092000,2536.7607,58.171913,0,3422,1176,1024000,0,3,255
45092000,2594.8896,58.170948,0,3511,564,1024000,0,3,255
46093000,2651.335,58.131836,0,3609,374,1024000,0,3,255
