timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
4996000,1726383502599000,11468804,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.01,0.06,0.07,0.0,0,nan,nan,0,3,0,1,10
5093000,1726383502698000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.02,0.07,0.06,0.0,0,nan,nan,0,3,0,1,10
5905000,1726383503508000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.04,0.02,0.03,0.0,0,nan,nan,0,3,0,1,10
6916000,1726383504518000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.07,0.02,-0.14,0.0,0,nan,nan,0,3,0,1,10
7928000,1726383505532000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,-0.02,0.06,0.0,0,nan,nan,0,3,0,1,10
8949000,1726383506551000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.04,-0.04,-0.04,0.0,0,nan,nan,0,3,0,1,10
9965000,1726383507567000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.07,0.049999997,0.06,0.0,0,nan,nan,0,3,0,1,10
10968000,1726383508574000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.02,0.08,0.13,0.0,0,nan,nan,0,3,0,1,10
11981000,1726383509584000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.04,0.049999997,0.049999997,0.0,0,nan,nan,0,3,0,1,10
12993000,1726383510599000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,0.01,0.14999999,0.0,0,nan,nan,0,3,0,1,10
13904000,1726383511507000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,-0.01,0.089999996,0.0,0,nan,nan,0,3,0,1,10
14908000,1726383512511000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.07,0.0,-0.099999994,0.0,0,nan,nan,0,3,0,1,10
15925000,1726383513528000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.07,-0.089999996,0.0,0.0,0,nan,nan,0,3,0,1,10
16961000,1726383514564000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.01,-0.06,0.13,0.0,0,nan,nan,0,3,0,1,10
17972000,1726383515574000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,-0.01,0.13,0.0,0,nan,nan,0,3,0,1,10
18984000,1726383516588000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,-0.089999996,0.06,0.0,0.0,0,nan,nan,0,3,0,1,10
19993000,1726383517600000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.08,-0.02,-0.06,0.0,0,nan,nan,0,3,0,1,10
20997000,1726383518601000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,0.02,-0.099999994,0.0,0,nan,nan,0,3,0,1,10
21903000,1726383519511000,0,401540302,1162594857,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.02,0.06,0.08,0.0,0,nan,nan,0,3,0,1,10
22921000,1726383520524000,0,401540302,1162594856,49931,49931,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.03,-0.04,-0.01,0.0,0,nan,nan,0,3,0,1,10
23929000,1726383521533000,0,401540300,1162594848,50261,50261,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,-0.049999997,-0.12,-0.28,0.0,0,nan,nan,0,3,0,1,10
24952000,1726383522555000,0,401540294,1162594853,50414,50414,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,-0.089999996,0.089999996,0.0,0.0,0,nan,nan,0,3,0,1,10
25969000,1726383523574000,0,401540295,1162594859,50540,50540,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,0.099999994,-0.06,0.02,0.0,0,nan,nan,0,3,0,1,10
26981000,1726383524588000,0,401540300,1162594859,50547,50547,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,0.03,0.22999999,0.0,0,nan,nan,0,3,0,1,10
27989000,1726383525592000,0,401540299,1162594855,50574,50574,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.08,0.0,-0.03,0.0,0,nan,nan,0,3,0,1,10
28996000,1726383526604000,0,401540296,1162594852,50594,50594,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.01,-0.08,0.089999996,0.0,0,nan,nan,0,3,0,1,10
29909000,1726383527510000,0,401540298,1162594855,50625,50625,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.02,0.089999996,-0.14,0.0,0,nan,nan,0,3,0,1,10
30915000,1726383528522000,0,401540306,1162594861,50607,50607,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,0.08,0.099999994,0.099999994,0.0,0,nan,nan,0,3,0,1,10
31936000,1726383529540000,0,401540301,1162594865,50578,50578,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.22,-0.19999999,-0.08,0.12,0.0,0,nan,nan,0,3,0,1,10
32949000,1726383530552000,0,401540293,1162594866,50562,50562,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.04,0.06,-0.03,0.0,0,nan,nan,0,3,0,1,10
33965000,1726383531568000,0,401540302,1162594867,50565,50565,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14,0.13,-0.049999997,0.01,0.0,0,nan,nan,0,3,0,1,10
34968000,1726383532575000,0,401540296,1162594863,50561,50561,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.21,-0.19999999,-0.06,0.099999994,0.0,0,nan,nan,0,3,0,1,10
35985000,1726383533588000,0,401540289,1162594859,50576,50576,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.08,-0.07,-0.17,0.0,0,nan,nan,0,3,0,1,10
36988000,1726383534591000,0,401540280,1162594857,50560,50560,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,-0.099999994,0.06,0.01,0.0,0,nan,nan,0,3,0,1,10
37903000,1726383535507000,0,401540262,1162594854,50538,50538,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.32999998,-0.32,-0.06,0.04,0.0,0,nan,nan,0,3,0,1,10
38917000,1726383536520000,0,401540245,1162594852,50512,50512,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.01,-0.06,-0.07,0.0,0,nan,nan,0,3,0,1,10
39916000,1726383537523000,0,401540259,1162594855,50482,50482,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.29,0.28,0.06,0.07,0.0,0,nan,nan,0,3,0,1,10
40933000,1726383538536000,0,401540302,1162594859,50384,50384,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.53999996,0.53999996,-0.049999997,0.58,0.0,0,nan,nan,0,3,0,1,10
41944000,1726383539551000,0,401540324,1162594861,49931,49931,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,-0.03,-0.08,0.0,0,nan,nan,0,3,0,1,10
42960000,1726383540564000,0,401540323,1162594861,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.02,-0.06,0.13,0.0,0,nan,nan,0,3,0,1,10
43969000,1726383541572000,0,401540323,1162594861,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,-0.01,0.11,0.0,0,nan,nan,0,3,0,1,10
44980000,1726383542583000,0,401540323,1162594861,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.089999996,0.049999997,-0.089999996,0.0,0,nan,nan,0,3,0,1,10
45993000,1726383543596000,0,401540323,1162594861,49930,49930,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.06,-0.01,-0.16,0.0,0,nan,nan,0,3,0,1,10
