timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
800000,800000,0.0,0.0,0.0117230145,1.110223e-16,3.478676e-05,2.6090072e-07,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
809000,809000,0.0,0.0,0.011587744,1.110223e-16,9.800721e-05,1.3810791e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
997000,997000,0.0,0.0,0.013466634,1.110223e-16,0.00044841017,0.014108373,512,0,1.3943813,1.7506703,0.0,nan,nan,0.00080094713,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1201000,1201000,0.0,0.0,0.01386963,1.110223e-16,1.7620274e-05,0.0021650614,512,0,1.282824,1.169645,0.0,nan,nan,0.00043678752,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1398000,1398000,0.0,0.0,0.014976324,1.110223e-16,0.00022056373,0.006644873,512,0,0.94648015,1.0180135,0.0,nan,nan,0.0014577572,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1607000,1607000,0.0,0.0,0.014588553,1.110223e-16,0.00025404734,0.005283202,512,0,0.83380276,0.8916035,0.0,nan,nan,0.00076427136,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1796000,1796000,0.0,0.0,0.0151506085,1.7832957e-15,4.8276503e-05,0.001802383,512,0,0.74945706,0.8124625,0.0,nan,nan,0.00097566424,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2006000,2006000,0.0,0.0,0.017517513,5.361426e-15,9.787502e-05,0.001486388,512,0,0.71595305,0.7646904,0.0,nan,nan,0.0020519104,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2205000,2205000,0.0,0.0,0.015624502,7.140985e-15,0.00016624946,0.0003348058,512,0,0.6912383,0.7353268,0.0,nan,nan,0.001717763,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2409000,2409000,0.0,0.0,0.017081449,3.744921e-14,0.00015490735,0.000941352,512,0,0.67254436,0.73280466,0.0,nan,nan,0.0016054396,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
