timestamp,rtl_time_s,rtl_limit_fraction
11069000,0.0,0.0
12077000,0.03784353,4.2048367e-05
13093000,0.061411817,6.823536e-05
14113000,0.0460765,5.1196115e-05
15125000,0.08962884,9.95876e-05
16132000,0.14549129,0.00016165701
17135000,0.13394754,0.00014883062
18164000,0.07429398,8.254887e-05
19184000,0.015989173,1.7765748e-05
20208000,0.028157232,3.1285814e-05
21219000,0.016540796,1.8378663e-05
22221000,0.006917547,7.686163e-06
23224000,0.11672737,0.00012969709
24245000,0.54821914,0.0006091324
25256000,0.68161684,0.0007573521
26301000,0.7621497,0.00084683305
27335000,0.6512744,0.0007236383
28341000,0.6966971,0.00077410793
29349000,0.70096934,0.0007788549
30384000,0.7370412,0.00081893464
31389000,0.73583585,0.0008175954
32396000,0.6851857,0.00076131744
33445000,0.6613018,0.0007347798
34453000,0.6660993,0.00074011035
35465000,0.61522585,0.0006835843
36480000,0.7143387,0.0007937097
37489000,0.7045672,0.00078285247
38493000,0.731301,0.0008125567
39513000,0.7584381,0.00084270904
40516000,0.7028729,0.0007809699
41537000,0.13086691,0.00014540768
42557000,0.08344949,9.272166e-05
43563000,0.091694556,0.00010188285
44579000,0.09191996,0.000102133294
45604000,0.07100182,7.889092e-05
