timestamp,main_state_changes,main_state
65000,0,0
568000,0,0
1080000,0,0
1525000,0,0
2036000,0,0
2540000,0,0
3044000,0,0
3544000,0,0
4045000,0,0
4284000,0,0
4784000,0,0
5288000,0,0
5796000,0,0
6296000,0,0
6796000,0,0
7300000,0,0
7808000,0,0
8312000,0,0
8820000,0,0
9324000,0,0
9824000,0,0
10325000,0,0
10832000,0,0
11025000,1,4
11532000,1,4
12036000,1,4
12540000,1,4
13044000,1,4
13552000,1,4
14060000,1,4
14560000,1,4
15060000,1,4
15328000,1,4
15832000,1,4
15896000,1,4
16252000,1,4
16404000,2,7
16528000,2,7
17042000,2,7
17062000,2,7
17120000,2,7
17620000,2,7
18128000,2,7
18393000,2,7
18416000,2,7
18916000,2,7
19416000,2,7
19920000,2,7
20428000,2,7
20932000,2,7
21432000,2,7
21932000,2,7
22436000,2,7
22936000,2,7
23440000,2,7
23472000,2,7
23508000,2,7
23792000,2,7
23840000,2,7
24345000,2,7
24848000,2,7
25352000,2,7
25860000,2,7
26360000,2,7
26868000,2,7
27368000,2,7
27872000,2,7
28376000,2,7
28884000,2,7
28968000,2,7
29056000,2,7
29560000,2,7
30060000,2,7
30564000,2,7
31064000,2,7
31564000,2,7
32064000,2,7
32572000,2,7
33072000,2,7
33579000,2,7
34088000,2,7
34592000,2,7
35092000,2,7
35600000,2,7
36108000,2,7
36612000,2,7
37112000,2,7
37616000,2,7
38116000,2,7
38624000,2,7
39132000,2,7
39632000,2,7
40132000,2,7
40632000,2,7
41144000,2,7
41652000,2,7
42164000,2,7
42664000,2,7
43168000,2,7
43672000,2,7
44172000,2,7
44232000,2,7
44377000,3,11
44885000,3,11
45388000,3,11
45892000,3,11
46392000,3,11
46892000,3,11
47396000,3,11
47904000,3,11
48408000,3,11
48912000,3,11
49424000,3,11
49520000,3,11
49684000,3,11
50184000,3,11
