timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1000000,0,0.3903981,0.3903981,24.675455,0
2000000,0,-0.6249017,-0.6249017,24.675455,0
3000000,0,-0.41801465,-0.41801465,24.675455,0
4000000,0,0.25280765,0.25280765,24.675455,0
5000000,0,0.06665071,0.06665071,24.675455,0
6000000,0,0.34046823,0.34046823,24.675455,0
7000000,0,-0.26115817,-0.26115817,24.675455,0
8000000,0,-0.5359848,-0.5359848,24.675455,0
9000000,0,-0.3251608,-0.3251608,24.675455,0
10000000,0,0.23161736,0.23161736,24.675455,0
11000000,0,0.1200284,0.1200284,24.675455,0
12000000,0,0.059325196,0.059325196,24.675455,0
13000000,0,0.083154075,0.083154075,24.675455,0
14001000,0,0.55420434,0.55420434,24.675455,0
15000000,0,-0.2445029,-0.2445029,24.675455,0
16000000,0,-0.2203434,-0.2203434,24.675455,0
17004000,0,0.5039874,0.5039874,24.675455,0
18000000,0,-0.117709756,-0.117709756,24.675455,0
19000000,0,-0.20546024,-0.20546024,24.675457,0
20000000,0,-0.26342088,-0.26342088,24.67543,0
21000000,0,0.2713337,0.2713337,24.673302,0
22004000,0,-0.13306248,-0.13306248,24.671812,0
23004000,0,0.24070726,0.24070726,24.671251,0
24000000,0,0.43539968,0.43539968,24.671314,0
25000000,0,-0.29578033,-0.29578033,24.671347,0
26000000,0,-0.5712741,-0.5712741,24.670969,0
27000000,0,-0.3912655,-0.3912655,24.670786,0
28000000,0,-0.042561796,-0.042561796,24.670555,0
29000000,0,-0.22581807,-0.22581807,24.67062,0
30000000,0,-0.22503543,-0.22503543,24.670738,0
31000000,0,-0.4234612,-0.4234612,24.670784,0
32000000,0,-0.44541013,-0.44541013,24.670713,0
33000000,0,-0.29938555,-0.29938555,24.670658,0
34000000,0,0.15909918,0.15909918,24.670511,0
35000000,0,0.3815082,0.3815082,24.670546,0
36004000,0,-0.5205328,-0.5205328,24.670628,0
37000000,0,-0.16257228,-0.16257228,24.670692,0
38004000,0,0.016222028,0.016222028,24.670815,0
39000000,0,0.085720815,0.085720815,24.670988,0
40005000,0,-0.59577596,-0.59577596,24.67113,0
41000000,0,0.15626454,0.15626454,24.671034,0
42000000,0,0.40490985,0.40490985,24.670904,0
43001000,0,0.6189184,0.6189184,24.670809,0
44000000,0,-0.3995324,-0.3995324,24.670723,0
45000000,0,0.3022072,0.3022072,24.671839,0
46000000,0,-0.3928446,-0.3928446,24.675503,0
47000000,0,-0.30806735,-0.30806735,24.67548,0
48001000,0,-0.20555937,-0.20555937,24.675476,0
49000000,0,0.2279825,0.2279825,24.675478,0
50000000,0,0.020286247,0.020286247,24.675478,0
