timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1004000,0,0.4304688,0.4304688,24.675455,0
2003000,0,-0.5562224,-0.5562224,24.675455,0
3003000,0,-0.25252584,-0.25252584,24.675455,0
4000000,0,0.4664048,0.4664048,24.675455,0
5003000,0,-0.646202,-0.646202,24.675455,0
6003000,0,-0.22821206,-0.22821206,24.675455,0
7003000,0,-0.32981128,-0.32981128,24.675455,0
8003000,0,0.28141114,0.28141114,24.675455,0
9003000,0,-0.2664309,-0.2664309,24.675455,0
10000000,0,0.3064301,0.3064301,24.675455,0
11004000,0,0.4670307,0.4670307,24.675455,0
12004000,0,0.41904142,0.41904142,24.675455,0
13003000,0,-0.622151,-0.622151,24.675455,0
14004000,0,-0.5657717,-0.5657717,24.675455,0
15005000,0,0.053202964,0.053202964,24.675455,0
16000000,0,0.5110458,0.5110458,24.675455,0
17000000,0,-0.14553629,-0.14553629,24.675455,0
18003000,0,0.5532354,0.5532354,24.675455,0
19001000,0,-0.07358389,-0.07358389,24.675455,0
20003000,0,0.14783119,0.14783119,24.675459,0
21000000,0,-0.2110877,-0.2110877,24.675268,0
22004000,0,0.43625888,0.43625888,24.673079,0
23003000,0,-0.22384094,-0.22384094,24.672176,0
24004000,0,-0.5887354,-0.5887354,24.671478,0
25003000,0,-0.57607985,-0.57607985,24.671488,0
26004000,0,0.16962512,0.16962512,24.671246,0
27003000,0,-0.3801557,-0.3801557,24.671087,0
28000000,0,-0.5328088,-0.5328088,24.670845,0
29003000,0,-0.17750333,-0.17750333,24.670885,0
30001000,0,-0.64578164,-0.64578164,24.67103,0
31003000,0,0.05524863,0.05524863,24.670952,0
32004000,0,0.38819832,0.38819832,24.670675,0
33000000,0,0.21878068,0.21878068,24.67058,0
34003000,0,-0.15966849,-0.15966849,24.6703,0
35000000,0,-0.3221613,-0.3221613,24.670584,0
36001000,0,-0.43551773,-0.43551773,24.670757,0
37003000,0,0.615117,0.615117,24.670795,0
38001000,0,0.26719782,0.26719782,24.670944,0
39003000,0,0.0665302,0.0665302,24.671144,0
40000000,0,0.13290216,0.13290216,24.671183,0
41001000,0,-0.5905583,-0.5905583,24.67072,0
42003000,0,-0.19302902,-0.19302902,24.670464,0
43003000,0,0.5168774,0.5168774,24.67038,0
44004000,0,0.08749171,0.08749171,24.670341,0
45003000,0,0.09626609,0.09626609,24.67035,0
46003000,0,0.44239247,0.44239247,24.673874,0
47004000,0,-0.13959438,-0.13959438,24.67545,0
48004000,0,-0.026667621,-0.026667621,24.675465,0
49004000,0,-0.45899722,-0.45899722,24.675507,0
50005000,0,0.20178975,0.20178975,24.675507,0
