timestamp,mag_inconsistency_angle
503000,0.0
999000,0.0
1503000,0.0
1999000,0.0
2499000,0.0
3003000,0.0
3503000,0.0
3996000,0.0
4503000,0.0
5003000,0.0
5503000,0.0
6003000,0.0
6503000,0.0
6999000,0.0
7504000,0.0
8003000,0.0
8503000,0.0
9003000,0.0
9503000,0.0
10000000,0.0
10500000,0.0
11004000,0.0
11500000,0.0
12004000,0.0
12503000,0.0
13003000,0.0
13503000,0.0
13996000,0.0
14500000,0.0
15005000,0.0
15499000,0.0
16000000,0.0
16499000,0.0
16884000,0.0
49956000,0.0
49960000,0.0
50456000,1.7597243e-10
