timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
979000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.011653787,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
1908000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.013442469,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
2916000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.011791286,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
3931000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.01117598,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
4931000,1310996,1310996,0,0,0,0,0,225.56097,225.56097,225.56097,225.56097,0.012096925,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675457,24.675457
5916000,1310996,1310996,0,0,0,0,0,224.91481,224.91481,224.91481,224.91481,0.015782855,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
6939000,1310996,1310996,0,0,0,0,0,226.79057,226.79057,226.79057,226.79057,0.0092519885,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
7932000,1310996,1310996,0,0,0,0,0,226.01668,226.01668,226.01668,226.01668,0.012486833,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675457,24.675457
8904000,1310996,1310996,0,0,0,0,0,225.1942,225.1942,225.1942,225.1942,0.014831278,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
9991000,1310996,1310996,0,0,0,0,0,225.86792,225.86792,225.86792,225.86792,0.009851986,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
10916000,1310996,1310996,0,0,0,0,0,224.8617,224.8617,224.8617,224.8617,0.01498766,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
11945000,1310996,1310996,0,0,0,0,0,224.8047,224.8047,224.8047,224.8047,0.0122478325,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675457,24.675457
12999000,1310996,1310996,0,0,0,0,0,224.56004,224.56004,224.56004,224.56004,0.012717812,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675455,24.675455
13983000,1310996,1310996,0,0,0,0,0,225.0165,225.0165,225.0165,225.0165,0.009004435,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675457,24.675457
14997000,1310996,1310996,0,0,0,0,0,225.0165,225.0165,225.0165,225.0165,0.011806785,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
15936000,1310996,1310996,0,0,0,0,0,224.55887,224.55887,224.55887,224.55887,0.013731603,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
16904000,1310996,1310996,0,0,0,0,0,224.78503,224.78503,224.78503,224.78503,0.011659493,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
