timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
992000,1310988,1310988,0,0,0,0,0,214.28572,214.28572,214.28572,214.28572,0.016639153,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
1917000,1310988,1310988,0,0,0,0,0,214.28572,214.28572,214.28572,214.28572,0.018980682,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
2932000,1310988,1310988,0,0,0,0,0,214.28572,214.28572,214.28572,214.28572,0.017080635,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
3950000,1310988,1310988,0,0,0,0,0,214.28572,214.28572,214.28572,214.28572,0.017966492,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
4981000,1310988,1310988,0,0,0,0,0,214.28572,214.28572,214.28572,214.28572,0.022607196,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
5985000,1310988,1310988,0,0,0,0,0,191.55408,191.55408,191.55408,191.55408,0.01906032,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675457,24.675457
6952000,1310988,1310988,0,0,0,0,0,189.69525,189.69525,189.69525,189.69525,0.024541002,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675457,24.675457
7932000,1310988,1310988,0,0,0,0,0,188.87334,188.87334,188.87334,188.87334,0.023454178,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675455,24.675455
8959000,1310988,1310988,0,0,0,0,0,188.71532,188.71532,188.71532,188.71532,0.02241467,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675457,24.675457
9921000,1310988,1310988,0,0,0,0,0,189.31937,189.31937,189.31937,189.31937,0.02095178,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
10980000,1310988,1310988,0,0,0,0,0,189.13057,189.13057,189.13057,189.13057,0.022360438,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
11993000,1310988,1310988,0,0,0,0,0,188.51617,188.51617,188.51617,188.51617,0.023625309,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675457,24.675457
12904000,1310988,1310988,0,0,0,0,0,188.88187,188.88187,188.88187,188.88187,0.020198207,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
13972000,1310988,1310988,0,0,0,0,0,188.65077,188.65077,188.65077,188.65077,0.02035617,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
14947000,1310988,1310988,0,0,0,0,0,188.85283,188.85283,188.85283,188.85283,0.022568688,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
15942000,1310988,1310988,0,0,0,0,0,188.64452,188.64452,188.64452,188.64452,0.021153484,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
16917000,1310988,1310988,0,0,0,0,0,189.03522,189.03522,189.03522,189.03522,0.022838127,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
17930000,1310988,1310988,0,0,0,0,0,189.05298,189.05298,189.05298,189.05298,0.02412186,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
18941000,1310988,1310988,0,0,0,0,0,188.86313,188.86313,188.86313,188.86313,0.0221558,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
19961000,1310988,1310988,0,0,0,0,0,188.86313,188.86313,188.86313,188.86313,0.02358515,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675451,24.675451
20984000,1310988,1310988,0,0,0,0,0,188.86313,188.86313,188.86313,188.86313,0.022794021,0.0,0.0,0.0,1.7099119e-07,-9.797073,0.0,0.0,0.0,24.675453,24.675453
21913000,1310988,1310988,0,0,0,0,0,188.86313,188.86313,188.86313,188.86313,0.025361104,1.094276e-05,2.0265189e-11,0.027596323,-0.0036541307,-10.119283,0.0006167321,0.008213749,1.4335697e-10,24.675455,24.675455
22929000,1310988,1310988,0,0,0,0,0,188.66658,188.66658,188.66658,188.66658,0.025511459,0.00011088967,3.049425e-09,0.0,1.7843584e-07,-10.22362,0.07840908,0.017520798,0.008522117,24.674791,24.674791
23984000,1310988,1310988,0,0,0,0,0,188.87007,188.87007,188.87007,188.87007,0.021987814,6.4882945e-05,6.2560884e-10,0.0,1.6853205e-07,-9.656176,0.003328951,-0.017550232,-0.0021305296,24.672632,24.672632
24984000,1310988,1310988,0,0,0,0,0,189.06323,189.06323,189.06323,189.06323,0.020660304,5.2965e-05,2.8043734e-10,0.0,1.7185876e-07,-9.846782,-0.010018559,-0.00958738,-0.0003297249,24.671825,24.671825
25904000,1310988,1310988,0,0,0,0,0,189.06323,189.06323,189.06323,189.06323,0.02269088,4.00247e-05,2.1026023e-10,0.0,1.7132108e-07,-9.815975,0.018305726,0.021417422,-0.0008129647,24.671124,24.671124
26919000,1310988,1310988,0,0,0,0,0,189.06323,189.06323,189.06323,189.06323,0.021557633,3.9115454e-05,2.3096078e-10,0.0,1.7423294e-07,-9.982812,-0.0074848845,-0.008017518,-0.00064476545,24.671297,24.671297
27936000,1310988,1310988,0,0,0,0,0,189.06323,189.06323,189.06323,189.06323,0.020574117,2.9231553e-05,1.1061261e-10,0.0,1.6886226e-07,-9.675095,-0.0010652646,-0.011157244,-1.9473065e-10,24.67105,24.67105
