gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
-0.009322641,0.007034379,0.025723426,-0.2608555,-0.4183236,-9.755281,31066279,2_3
0.0048860605,0.00051689456,-0.007106908,0.06326697,-0.19292647,-9.620502,31072285,2_3
-0.0064478666,-0.0054270984,0.010449087,-0.13098544,-0.19695178,-10.017293,31076836,2_3
0.004806213,-0.007720761,-0.029385682,-0.025076231,0.025858548,-9.848976,31087300,2_3
-0.023024747,0.012476869,0.039498977,-0.29504997,-0.35806838,-9.802337,31091850,2_3
-0.0046962257,-0.0030064103,0.015996031,-0.08880456,-0.20348279,-9.969092,31102315,2_3
-0.008887852,0.00051339937,0.011796841,-0.1708324,-0.56179476,-9.575257,31106866,2_3
0.008870327,-0.0068187797,-0.0235534,0.03427433,0.1652259,-9.925273,31111324,2_3
-0.020011503,0.007463149,0.036504902,-0.25737762,-0.41497043,-9.700556,31115828,2_3
-0.004672647,0.00035878402,-0.01579636,0.044263225,-0.16624726,-9.6492405,31120332,2_3
0.007835107,0.002764027,-0.006464118,-0.078115225,-0.12345486,-9.903675,31124837,2_3
-0.0021515724,0.0061161686,0.0041167242,-0.068375684,-0.22789301,-9.739336,31135347,2_3
-0.0038835746,0.0039592944,0.041107703,-0.14325441,-0.4798227,-9.745303,31139860,2_3
-0.0012630291,-0.010457896,0.012105991,0.10778613,0.07046338,-9.821594,31150363,2_3
-0.02450911,0.0040252707,0.018090919,-0.43581456,-0.8062514,-9.6566925,31154867,2_3
-0.0190095,-0.006400431,0.033329703,-0.43520412,-0.5933882,-9.880593,31165377,2_3
-0.024734288,0.01718555,-0.02689725,0.0076673846,-0.05288568,-9.632851,31169882,2_3
-0.010543909,-0.008264005,0.019570598,0.14167707,-0.19299264,-9.866619,31174432,2_3
-0.032137573,0.0075982697,0.0013261153,-0.54293805,-0.50929767,-9.730297,31180393,2_3
0.00027346963,-0.0013403483,-0.004079086,0.50266534,0.22873114,-9.674446,31184897,2_3
-0.021063628,-0.013940956,0.024802174,-0.6154683,-0.66404057,-9.932431,31189447,2_3
-0.003161361,-0.010071519,0.023879362,-0.051369984,-0.18938984,-9.938321,31199913,2_3
-0.015616292,0.02127039,-0.003888662,-0.43898162,-0.54037887,-9.666653,31204461,2_3
-0.0048352536,-0.00027150774,0.01852684,-0.61317486,-0.7211734,-9.9001875,31214927,2_3
-0.004405734,0.013806625,-0.02212389,0.2624917,0.114537776,-9.539221,31219476,2_3
-0.0010154702,-0.017415669,0.033208206,-0.10708652,-0.21340574,-9.973354,31223935,2_3
-0.0057993676,0.013798743,-0.010653942,-0.48389912,-0.7723366,-9.673201,31229942,2_3
0.0063580065,-0.017597686,0.013518939,0.5369886,0.64558893,-9.7564745,31234491,2_3
-0.014095428,0.0067746835,-0.0053332746,0.5841883,0.5953452,-9.441369,31244957,2_3
0.015639188,-0.006467172,0.02091052,-0.5289388,-0.74414605,-10.0892105,31249506,2_3
0.01577105,-0.01934591,0.0047641974,0.21241006,0.07530931,-9.886685,31259972,2_3
-0.031216588,0.020706754,0.0064317975,-0.55994415,-0.89253765,-9.739109,31264521,2_3
0.020007776,-0.015652796,0.00026607802,0.36785927,0.44671905,-9.64185,31268995,2_3
-0.018468088,-0.005559684,0.010048474,-0.5517772,-0.7434961,-10.014261,31273485,2_3
-0.012363251,0.007636496,-0.0028106384,-0.0055620475,0.033327952,-9.521347,31277991,2_3
0.019765899,0.0026494775,0.0010310098,0.03323582,-0.16350703,-10.021095,31282494,2_3
