timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
7868000,0.00068673893,-3.7910173e-05,1.3038516e-08,0.0,0.0,-0.0
7878000,0.00068763725,-3.7569964e-05,-1.3038516e-08,0.0,0.0,-0.0
7884000,0.0006881004,-3.7396858e-05,-1.3038516e-08,0.0,0.0,-0.0
7908000,0.00069042225,-3.671376e-05,-6.519258e-09,0.0,0.0,-0.0
7922000,0.00069202,-3.6346588e-05,0.0,0.0,0.0,-0.0
7948000,0.0006964611,-3.5525165e-05,9.778887e-09,0.0,0.0,-0.0
7973000,0.00069650816,-3.4479453e-05,3.259629e-09,0.0,0.0,-0.0
7986000,0.0006950877,-3.3728084e-05,-6.519258e-09,0.0,0.0,-0.0
8004000,0.0006936305,-3.2814816e-05,-3.585592e-08,0.0,0.0,-0.0
8030000,0.00069201674,-3.1485706e-05,-2.2817403e-08,0.0,0.0,-0.0
8046000,0.0006913498,-3.082241e-05,-2.9336661e-08,0.0,0.0,-0.0
8065000,0.00069058925,-2.9895265e-05,-2.9336661e-08,0.0,0.0,-0.0
8082000,0.00069015357,-2.923195e-05,-5.5413693e-08,0.0,0.0,-0.0
8105000,0.000689845,-2.8382354e-05,-3.585592e-08,0.0,0.0,-0.0
8134000,0.00069074804,-2.7291317e-05,-5.8673322e-08,0.0,0.0,-0.0
8145000,0.00069126225,-2.6923077e-05,-2.6077032e-08,0.0,0.0,-0.0
8169000,0.00069355086,-2.600331e-05,-7.171184e-08,0.0,0.0,-0.0
8185000,0.0006903304,-2.5200367e-05,-6.519258e-08,0.0,0.0,-0.0
8205000,0.0006856755,-2.3942337e-05,-6.845221e-08,0.0,0.0,-0.0
8229000,0.0006816819,-2.273152e-05,-5.8673322e-08,0.0,0.0,-0.0
8245000,0.00067947764,-2.2032702e-05,-7.497147e-08,0.0,0.0,-0.0
8269000,0.00067654165,-2.092469e-05,-9.778887e-08,0.0,0.0,-0.0
8288000,0.00067414955,-1.9861167e-05,-1.17346644e-07,0.0,0.0,-0.0
8305000,0.00067281205,-1.8943754e-05,-9.778887e-08,0.0,0.0,-0.0
8322000,0.00067207613,-1.8301642e-05,-1.10827386e-07,0.0,0.0,-0.0
8349000,0.00067132973,-1.739532e-05,-1.10827386e-07,0.0,0.0,-0.0
8368000,0.00067137927,-1.6588905e-05,-1.3038516e-07,0.0,0.0,-0.0
