timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6764000,6764000,0.9999979,-3.694184e-05,4.5761785e-06,-0.0020824564,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
6777000,6777000,0.9999979,-3.700692e-05,4.582674e-06,-0.0020821746,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
7273000,7273000,0.9999979,-4.4901244e-05,4.1582102e-06,-0.0020796217,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
7769000,7769000,0.9999979,-5.1930674e-05,3.3379765e-06,-0.0020815178,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
8269000,8269000,0.9999979,-5.163607e-05,1.7572399e-06,-0.0020810575,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
8773000,8773000,0.9999979,-4.6370616e-05,-1.5612399e-07,-0.0020775832,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
9271000,9271000,0.9999979,-4.1048024e-05,-1.7095356e-06,-0.0020720519,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
9769000,9769000,0.9999979,-3.8428356e-05,-2.698192e-06,-0.0020666113,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
10276000,10276000,0.9999979,-1.14903805e-05,2.684958e-05,-0.0020615535,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
10769000,10769000,0.9999978,-0.00010961227,-0.00040887838,-0.0020668611,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
11276000,11276000,0.9999978,-5.1209186e-05,-0.0003932947,-0.0020528077,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
11772000,11772000,0.9999977,-0.0003993158,-0.00028615198,-0.0021240218,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
12269000,12269000,0.9999967,-0.0008384168,-0.00079357246,-0.0022973418,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
12770000,12770000,0.9999965,-0.00015189147,-0.0011895422,-0.0023834615,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
13268000,13268000,0.9999966,-4.9564293e-05,-0.0011887376,-0.0023298226,0.9980353,-1.4210855e-13,0.0,-0.06265424,2
