timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
11904000,0.0057433946,-0.0037143847,-0.025264274,-0.004313782,-0.000772238,0.0006565651,0.0005015987,0.6992784,0.0531708,0.03402698,-0.07597831,0.0,0.0,-4.0,nan,nan,nan
11928000,0.0060933996,-0.0041655786,-0.025571054,-0.0043311245,-0.0007226093,-0.00093551027,-0.00068392255,0.6988487,-0.05442512,-0.03482473,-0.09596833,0.0,0.0,-4.0,nan,nan,nan
12104000,0.009121774,-0.006752859,-0.044082213,-0.004467487,-0.0007840529,0.00093252317,0.00092995656,0.6985431,0.043189645,0.043031335,-0.10796026,0.0,0.0,-4.0,nan,nan,nan
12300000,0.014743574,-0.013065356,-0.047053255,-0.0046123564,-0.0009639391,0.00066031876,0.00066031876,0.69894314,0.03562677,0.03562677,-0.09195076,0.0,0.0,-4.0,nan,nan,nan
12477000,0.02190261,-0.014539187,-0.04940778,-0.0047754836,-0.00072992407,-0.00028663306,-0.00028663306,0.69971216,-0.044855237,-0.044855237,-0.04798834,0.0,0.0,-4.0,nan,nan,nan
12677000,0.029761994,-0.011981381,-0.054837286,-0.0047755325,0.00018823674,-0.00056251197,-0.00056251197,0.6994224,-0.056993008,-0.056993008,-0.06797587,0.0,0.0,-4.0,nan,nan,nan
12882000,0.03397259,-0.010385492,-0.06279035,-0.004740494,0.000119558536,-0.0010746162,-0.0010746162,0.6988484,-0.07116866,-0.07116866,-0.09598261,0.0,0.0,-4.0,nan,nan,nan
13101000,0.03740385,-0.0083945,-0.07635803,-0.0047058263,0.0002400872,0.0007202296,0.0007202296,0.6988487,0.037246704,0.037246704,-0.09597029,0.0,0.0,-4.0,nan,nan,nan
13297000,0.0452253,-0.007180385,-0.09873359,-0.004649493,0.0002296001,0.00047898374,0.00047898374,0.6994884,0.04782355,0.04782355,-0.06397436,0.0,0.0,-4.0,nan,nan,nan
13505000,0.056035727,-0.007981047,-0.10395418,-0.0045825844,0.00024332742,0.0009992461,0.0009992461,0.6988496,0.061163306,0.061163306,-0.09593104,0.0,0.0,-4.0,nan,nan,nan
13702000,0.06482556,-0.0045199683,-0.12297076,-0.004514577,0.00039995133,0.00062569027,0.00062569027,0.69935256,0.058785558,0.058785558,-0.0719672,0.0,0.0,-4.0,nan,nan,nan
13906000,0.068138465,0.0007048598,-0.12539303,-0.004358809,0.0007451384,0.0012236129,0.0012236129,0.69831944,0.0554893,0.0554893,-0.11594997,0.0,0.0,-4.0,nan,nan,nan
14098000,0.06969025,-0.0011409177,-0.1501601,-0.0042422954,0.00027536103,0.00028789593,0.00028789593,0.6997121,0.047991328,0.047991328,-0.047991328,4.0,4.0,-4.0,nan,nan,nan
14308000,0.07191658,-0.012392559,-0.13938105,-0.0042826603,-0.0006928439,0.0012111308,0.0012111308,0.69808275,0.048687458,0.048687458,-0.12384622,0.0,0.0,-4.0,nan,nan,nan
14505000,0.06788027,-0.019171977,-0.14139177,-0.0044237482,-0.00051750493,0.0007337476,0.0007337476,0.69911885,0.049619317,0.049619317,-0.08395982,0.0,0.0,-4.0,nan,nan,nan
14701000,0.053510692,-0.017118627,-0.14532977,-0.0044603245,4.5169145e-06,0.00076342374,0.00076342374,0.69920176,0.06322563,0.06322563,-0.07991119,0.0,0.0,-4.0,nan,nan,nan
14908000,0.034956243,-0.018558566,-0.14185801,-0.004467502,-0.00018912746,0.0010562153,0.0010562153,0.69854456,0.051392436,0.051392436,-0.107904054,0.0,0.0,-4.0,nan,nan,nan
15099000,0.019730857,-0.023724617,-0.14712767,-0.0045656147,-0.0008698087,0.00019984438,0.00019984438,0.69980013,0.039984435,0.039984435,-0.039984435,4.0,4.0,-4.0,nan,nan,nan
15277000,0.007903118,-0.027899448,-0.123176195,-0.004689646,-0.000658264,-0.00058272807,-0.00058272807,0.69935286,-0.04925084,-0.04925084,-0.07195278,0.0,0.0,-4.0,nan,nan,nan
15504000,-0.0009541585,-0.036057346,-0.09545302,-0.0048645493,-0.0010267141,0.0011426894,0.0011426894,0.69854355,0.05784309,0.05784309,-0.107941486,0.0,0.0,-4.0,nan,nan,nan
15697000,-0.004496976,-0.042387236,-0.0946043,-0.00502364,-0.0009340001,0.0005828739,0.0005828739,0.69920045,0.038343787,0.038343787,-0.07997693,0.0,0.0,-4.0,nan,nan,nan
