timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
4852000,4852000,1311004,-0.00014685142,-0.00084934087,2.0225627e-07,0.34906584,1.0140283e-05,1.0140245e-05,3.6743686e-06,1311004,0.0,0.0,0.0011929813,0.4,0.00040045267,0.00040045267,0.00023852561,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5492000,5492000,1311004,-0.00047182472,-0.0006929482,2.1892032e-07,0.34906584,5.3356252e-06,5.3355966e-06,2.4540386e-06,1311004,0.0,0.0,0.002237085,0.4,0.0004008447,0.0004008447,0.00019312857,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6147000,6147000,1311004,-0.0006310686,-0.00040761402,2.2266401e-07,0.34906584,2.7659437e-06,2.7659214e-06,1.7107591e-06,1311004,0.0,0.0,0.0032542986,0.4,0.00040199142,0.00040199142,0.00015454387,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
7364000,7364000,1311004,-0.0006331053,-0.00011259605,-1.47226565e-05,0.34906584,8.3452477e-07,8.3451704e-07,1.33598e-06,1311004,0.0,0.0,0.004255928,0.4,0.00039998282,0.00039998282,9.769418e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
8159000,8159000,1311004,-0.00053815235,-7.912487e-05,-4.979565e-05,0.34906584,5.8199413e-07,5.819897e-07,1.30446e-06,1311004,0.0,0.0,0.0052750083,0.4,0.00039919975,0.00039919975,7.22864e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
9764000,9764000,1311004,-0.0004973465,-6.854763e-05,-0.00017101952,0.34906584,5.533051e-07,5.5330105e-07,1.1174736e-06,1311004,0.0,0.0,0.006352349,0.4,0.00040141877,0.00040141877,3.9997856e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
11384000,11384000,1311004,-0.00021376125,0.0003581716,-0.00019315496,0.34906584,3.8968471e-07,3.8968207e-07,8.0416754e-07,1311004,0.0,0.0,0.007406412,0.4,0.00040138452,0.00040138452,2.6456397e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
12396000,12396000,1311004,-0.00014342819,0.0003365937,-9.3615825e-05,0.34906584,2.145457e-07,2.1454485e-07,6.137994e-07,1311004,0.0,0.0,0.008643259,0.4,0.00040051903,0.00040051903,2.1699108e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
12712000,12712000,1311004,6.716143e-05,0.0002111873,-5.2242318e-05,0.34906584,1.8305413e-07,1.8305377e-07,5.641322e-07,1311004,0.0,0.0,0.009884041,0.4,0.00040058253,0.00040058253,2.0285876e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
13204000,13204000,1311004,0.0002471676,0.00029487858,7.486328e-06,0.34906584,1.4350113e-07,1.435012e-07,4.890774e-07,1311004,0.0,0.0,0.008692737,0.4,0.0004000287,0.0004000287,1.799664e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
13312000,13312000,1311004,0.00031847294,0.0002265129,4.3982574e-05,0.34906584,1.3700358e-07,1.370037e-07,4.7708346e-07,1311004,0.0,0.0,0.009849645,0.4,0.00040000005,0.00040000005,1.7543902e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
13516000,13516000,1311004,0.00023285333,0.00016676399,0.00010972618,0.34906584,1.2448204e-07,1.2448218e-07,4.4763513e-07,1311004,0.0,0.0,0.011362693,0.4,0.00039928412,0.00039928412,1.6619277e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
13752000,13716000,1311004,0.00023841363,2.7938835e-05,0.00011174249,0.34906584,1.1403176e-07,1.1403194e-07,4.2752683e-07,1311004,0.0,0.0,0.013342801,0.4,0.00040079036,0.00040079036,1.5810869e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
