timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
984000,984000,197388,0.2758658,-0.03356684,0.47348264,25.0,0,0
1984000,1984000,197388,0.2748137,-0.032512512,0.46922672,25.0,0,0
2980000,2980000,197388,0.2752217,-0.03372338,0.46835655,25.0,0,0
3984000,3984000,197388,0.27668405,-0.029821038,0.471406,25.0,0,0
4980000,4980000,197388,0.27829695,-0.035811406,0.46790248,25.0,0,0
5984000,5984000,197388,0.280583,-0.03026387,0.4674243,25.0,0,0
6984000,6984000,197388,0.27860036,-0.032234825,0.47252008,25.0,0,0
7984000,7984000,197388,0.27355146,-0.036737796,0.47247186,25.0,0,0
8988000,8988000,197388,0.2772554,-0.03691172,0.47527513,25.0,0,0
9987000,9987000,197388,0.2739125,-0.0321978,0.46925336,25.0,0,0
10988000,10988000,197388,0.27729136,-0.032120258,0.47264645,25.0,0,0
11976000,11976000,197388,0.27467346,-0.031257104,0.47286806,25.0,0,0
12984000,12984000,197388,0.28007013,-0.036333267,0.46848443,25.0,0,0
13980000,13980000,197388,0.2769046,-0.035121825,0.4707949,25.0,0,0
14980000,14980000,197388,0.2740848,-0.036740307,0.47403106,25.0,0,0
15976000,15976000,197388,0.27851355,-0.03301204,0.46855366,25.0,0,0
16980000,16980000,197388,0.27784804,-0.031925768,0.47487152,25.0,0,0
17980000,17980000,197388,0.27673405,-0.03066979,0.47061202,25.0,0,0
18980000,18980000,197388,0.27561384,-0.03644549,0.47019285,25.0,0,0
19983000,19983000,197388,0.27942488,-0.03146068,0.4740208,25.0,0,0
20980000,20980000,197388,0.27536047,-0.03473646,0.46979246,25.0,0,0
21988000,21988000,197388,0.27408516,-0.037220463,0.46867144,25.0,0,0
22984000,22984000,197388,0.27648166,-0.03705739,0.47211093,25.0,0,0
23988000,23988000,197388,0.2783592,-0.03464277,0.47131738,25.0,0,0
24980000,24980000,197388,0.2776066,-0.033957012,0.4695316,25.0,0,0
25980000,25980000,197388,0.27821892,-0.029795673,0.46861875,25.0,0,0
26984000,26984000,197388,0.27412713,-0.033515934,0.47215846,25.0,0,0
27987000,27987000,197388,0.27634275,-0.031778082,0.47210836,25.0,0,0
28980000,28980000,197388,0.27610037,-0.030065177,0.47502947,25.0,0,0
29987000,29987000,197388,0.27343267,-0.030709034,0.47436363,25.0,0,0
30980000,30980000,197388,0.27652025,-0.024648359,0.4712612,25.0,0,0
31983000,31983000,197388,0.2785034,-0.007291803,0.47333696,25.0,0,0
32979000,32979000,197388,0.27859774,-0.018677874,0.47287604,25.0,0,0
33980000,33980000,197388,0.28073278,-0.016329324,0.47291774,25.0,0,0
34987000,34987000,197388,0.2771498,-0.023375323,0.4729712,25.0,0,0
35988000,35988000,197388,0.27875373,-0.021262433,0.47370088,25.0,0,0
37012000,37012000,197388,0.27784175,-0.013694311,0.47120082,25.0,0,0
37987000,37987000,197388,0.27956483,-0.01609602,0.4689491,25.0,0,0
38980000,38980000,197388,0.27718902,-0.01535692,0.47381535,25.0,0,0
39984000,39984000,197388,0.2863673,-0.022758665,0.4694814,25.0,0,0
40979000,40979000,197388,0.27771398,-0.018888786,0.468409,25.0,0,0
41980000,41980000,197388,0.28336874,-0.018328728,0.47464344,25.0,0,0
42983000,42983000,197388,0.27584565,-0.013904004,0.47020122,25.0,0,0
43988000,43988000,197388,0.2823114,-0.017123066,0.47313246,25.0,0,0
44984000,44984000,197388,0.28046498,-0.019861389,0.47131318,25.0,0,0
45984000,45984000,197388,0.27433178,-0.019674331,0.475605,25.0,0,0
46988000,46988000,197388,0.27471355,-0.019917257,0.47031042,25.0,0,0
47988000,47988000,197388,0.27982557,-0.019102823,0.46721706,25.0,0,0
48984000,48984000,197388,0.27937502,-0.0134758465,0.47337115,25.0,0,0
49980000,49980000,197388,0.25817233,-0.01992247,0.48070323,25.0,0,0
50984000,50984000,197388,0.28229514,-0.01794986,0.4727003,25.0,0,0
51988000,51988000,197388,0.2765179,-0.016059684,0.4717107,25.0,0,0
52984000,52984000,197388,0.27565852,-0.01521345,0.4772078,25.0,0,0
53984000,53984000,197388,0.27080595,-0.015657634,0.47310543,25.0,0,0
