timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10080000,10080000,28.14295808011471,112.98371136006234,50.894703,50.913002,-0.0,0.4715431,0.8268581,50.79739,2,0,1,0
10088000,10088000,28.142958079925954,112.98371135711238,50.894928,50.913227,-0.0,0.47155094,0.81377417,50.799187,2,0,1,0
11080000,11080000,28.1429580904802,112.98371113981283,50.89606,50.901836,-0.0,0.36282885,0.6777357,50.800262,2,0,1,0
12080000,12080000,28.14295804514041,112.98371103242286,50.90555,50.900566,-0.0,0.35331452,0.61658746,50.809914,2,0,1,0
13079000,13079000,28.14295797627407,112.98371095583332,50.91545,50.899452,-0.0,0.34895727,0.58230555,50.812496,2,0,1,0
14080000,14080000,28.14295789851363,112.98371076250088,50.934155,50.908276,-0.0,0.34441486,0.5626694,50.840164,2,0,1,0
15076000,15036000,28.1429579227949,112.98371095085956,50.963463,50.923737,-0.0,0.34061944,0.5478484,50.854206,2,0,1,0
16072000,16060000,28.142958134997635,112.98371095115532,50.943306,50.89516,-0.0,0.34210172,0.53947955,50.830154,2,0,1,0
17072000,17052000,28.14295800578025,112.98371095292687,50.95467,50.897068,-0.0,0.34322542,0.5345157,50.848156,2,0,1,0
18076000,18060000,28.142957857188943,112.98371098127816,50.955376,50.890266,-0.0,0.34376752,0.5292396,50.84359,2,0,1,0
19084000,19060000,28.142957791989712,112.98371124223632,50.952972,50.877956,-0.0,0.3475754,0.52840346,50.851765,2,0,1,0
20084000,20084000,28.14295797978468,112.98371116921697,50.95534,50.871117,-0.0,0.3479591,0.52690357,50.861202,2,0,1,0
21080000,21080000,28.142958023146758,112.98371100882257,50.967476,50.872677,-0.0,0.34689078,0.5249773,50.867577,2,0,1,0
22084000,22084000,28.142958038969276,112.98371087042383,50.963356,50.86289,-0.0,0.34588385,0.5242837,50.86661,2,0,1,0
23084000,23084000,28.142957980465415,112.9837109980491,50.976562,50.869072,-0.0,0.34340784,0.52149236,50.881298,2,0,1,0
24080000,24080000,28.142957881846822,112.9837109568083,50.969837,50.85105,-0.0,0.3435607,0.5209091,50.860367,2,0,1,0
25076000,25076000,28.14295799418767,112.98371093126705,50.992886,50.86984,-0.0,0.3432513,0.5210694,50.88609,2,0,1,0
26075000,26075000,28.142958067508577,112.9837108574826,50.99187,50.859303,-0.0,0.34602112,0.5210414,50.889946,2,0,1,0
27080000,27080000,28.142958095341115,112.98371084549132,51.011574,50.87203,-0.0,0.34267998,0.52001446,50.91086,2,0,1,0
28080000,28080000,28.142958108428708,112.9837109884248,51.023087,50.88085,-0.0,0.34535098,0.52019566,50.9233,2,0,1,0
29075000,29048000,28.14295805346909,112.98371098176197,51.02797,50.87969,-0.0,0.34433323,0.5204853,50.92539,2,0,1,0
30080000,30080000,28.14295805961312,112.98371105666415,51.033886,50.877712,-0.0,0.3434712,0.51958877,50.920532,2,0,1,0
31084000,31084000,28.142958109936615,112.98371097729336,51.040234,50.877487,-0.0,0.34468842,0.5193666,50.920532,2,0,1,0
32080000,32060000,28.142958018277724,112.98371084018464,51.125904,50.953156,-0.0,0.34426686,0.5190031,50.920532,2,0,1,0
33084000,33084000,28.142958020785883,112.98371083109171,51.33924,51.15901,-0.0,0.34448692,0.5194942,50.920532,2,0,1,0
34075000,34075000,28.142957937823528,112.98371075740097,51.517483,51.328903,-0.0,0.34369272,0.5195533,50.920532,2,0,1,0
35080000,35080000,28.14295805349348,112.98371083131511,51.457397,51.25986,-0.0,0.34265277,0.519451,nan,2,0,0,0
36080000,36080000,28.14295795961253,112.98371066875502,51.449886,51.25179,-0.0,0.34843093,0.5203315,nan,2,0,0,0
37084000,37084000,28.142957662449895,112.9837104580037,51.45411,51.251076,-0.0,0.34340507,0.51791614,nan,2,0,0,0
38084000,38084000,28.14295777692303,112.98371039311579,51.48776,51.28605,-0.0,0.3436302,0.5174713,nan,2,0,0,0
39072000,39055000,28.142957878616453,112.98371053586915,51.509705,51.311317,-0.0,0.34385327,0.5175169,nan,2,0,0,0
40083000,40060000,28.142958500315704,112.98371099954399,51.496346,51.299366,-0.0,0.3446542,0.51754344,nan,2,0,0,0
41080000,41080000,28.142960450203656,112.98371127215073,51.48877,51.29509,-0.0,0.34106964,0.5154149,nan,2,0,0,0
42080000,42080000,28.14296238773808,112.98371134364692,51.47276,51.282063,-0.0,0.3425067,0.5156081,nan,2,0,0,0
43064000,43048000,28.142964314138204,112.98371137011104,51.45916,51.275707,-0.0,0.34594244,0.5169763,nan,2,0,0,0
44084000,44084000,28.14296638094959,112.98371141255478,51.49127,51.31231,-0.0,0.34418252,0.5174505,nan,2,0,0,0
45084000,45084000,28.142968343747196,112.98371177292047,51.510464,51.336327,-0.0,0.3486806,0.5193314,nan,2,0,0,0
46084000,46084000,28.142970584471637,112.98371195788471,51.519295,51.34745,-0.0,0.34704238,0.5197279,nan,2,0,0,0
47084000,47084000,28.14297276058642,112.98371182236309,51.519577,51.34981,-0.0,0.3456134,0.51908517,nan,2,0,0,0
48084000,48084000,28.14297458871319,112.98371183577443,51.52696,51.363903,-0.0,0.345176,0.519949,nan,2,0,0,0
49076000,49076000,28.14297663882915,112.98371186890502,51.524902,51.369724,-0.0,0.34548151,0.51986617,nan,2,0,0,0
50075000,50075000,28.142978456791578,112.98371211361687,51.439667,51.289207,-0.0,0.34276575,0.5179664,nan,2,0,0,0
51079000,51079000,28.14297810998607,112.98371214871453,50.896812,50.75946,-0.0,0.34385297,0.51852566,nan,2,0,0,0
52076000,52044000,28.142978178360863,112.98371215308175,50.91881,50.78897,-0.0,0.34344894,0.517871,nan,2,0,0,0
53084000,53084000,28.142978212686558,112.98371212974415,50.924274,50.79642,-0.0,0.344839,0.51767665,nan,2,0,0,0
54076000,54048000,28.142978251778697,112.98371224372431,50.91701,50.79545,-0.0,0.3448101,0.5170505,nan,2,0,0,0
