timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
215456070,215454224,6684682,2000.0,1.953125,50.56332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,477.0,468.0,546.0
216027700,216027072,6684682,2000.0,1.953125,nan,nan,nan,nan,37.27545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,448.0,449.0,547.0
216031931,216028571,6684682,2000.0,1.953125,nan,nan,nan,nan,37.27545,nan,nan,nan,48.99015,39.03339,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,26.0,17.0,nan,nan,448.0,449.0,550.0
216153480,216153038,6684682,2000.0,1.953125,50.78125,nan,nan,nan,37.27545,nan,nan,nan,48.99015,39.03339,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,26.0,17.0,nan,nan,487.0,449.0,550.0
216158265,216156037,6684682,2000.0,1.953125,50.78125,nan,nan,nan,nan,nan,nan,nan,39.077087,42.891727,46.820354,nan,16.0,nan,nan,nan,nan,nan,nan,nan,37.0,34.0,20.0,nan,487.0,450.0,648.0
216284408,216283505,6684682,2000.0,1.953125,nan,nan,nan,nan,nan,nan,nan,nan,39.055576,43.354446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,17.0,nan,nan,465.0,481.0,583.0
216414456,216410971,6684682,2000.0,1.953125,nan,nan,nan,nan,33.375183,nan,nan,nan,39.055576,43.354446,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,26.0,17.0,nan,nan,498.0,496.0,583.0
216796740,216793366,6684682,2000.0,1.953125,85.97569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480.0,462.0,521.0
216922779,216920833,6684682,2000.0,1.953125,85.94638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,512.0,494.0,502.0
217048931,217048315,6684682,2000.0,1.953125,56.640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,470.0,530.0,526.0
217309550,217306226,6684682,2000.0,1.953125,nan,nan,nan,nan,87.68304,35.32831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,10.0,nan,nan,nan,nan,nan,nan,533.0,474.0,606.0
217435632,217432240,6684682,2000.0,1.953125,86.01004,nan,nan,nan,87.68304,35.32831,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,16.0,10.0,nan,nan,nan,nan,nan,nan,496.0,474.0,529.0
217691998,217688623,6684682,2000.0,1.953125,87.6539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,469.0,494.0,540.0
217948489,217945054,6684682,2000.0,1.953125,39.23456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,501.0,541.0,534.0
218074605,218074020,6684682,2000.0,1.953125,nan,nan,nan,nan,85.9375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,473.0,487.0,515.0
218078935,218075519,6684682,2000.0,1.953125,nan,nan,nan,nan,85.9375,nan,nan,nan,89.84375,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,17.0,nan,nan,nan,473.0,487.0,526.0
