timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
215662792,215662718,0.0065652546,0.0020214217,0.0009429115,0.001,0.0,0.0,0.0,-1.0
215664239,215664169,0.0064431992,0.0020414246,0.00065992173,0.001,0.0,0.0,0.0,-1.0
215665741,215665668,0.006409505,0.0020616364,0.0006433092,0.001,0.0,0.0,0.0,-1.0
215667239,215667168,0.0064708465,0.0021655716,0.0009305087,0.001,0.0,0.0,0.0,-1.0
215668753,215668681,0.0065703797,0.002222437,0.0007355734,0.001,0.0,0.0,0.0,-1.0
215670284,215670214,0.0067001227,0.0021745719,0.0006385089,0.001,0.0,0.0,0.0,-1.0
215671736,215671666,0.0067400783,0.0022180963,0.00017001852,0.001,0.0,0.0,0.0,-1.0
215673239,215673166,0.0068244776,0.0022395723,-6.74218e-05,0.001,0.0,0.0,0.0,-1.0
215674740,215674668,0.006935532,0.0021890786,-0.00016236524,0.001,0.0,0.0,0.0,-1.0
215676254,215676186,0.0069321906,0.0021264881,-0.0004829803,0.001,0.0,0.0,0.0,-1.0
215677784,215677712,0.0070214183,0.0020940506,-0.00044635896,0.001,0.0,0.0,0.0,-1.0
215679240,215679167,0.0070876586,0.0020830326,-0.0003724496,0.001,0.0,0.0,0.0,-1.0
215680742,215680665,0.0070546456,0.0020158398,-0.00060628046,0.001,0.0,0.0,0.0,-1.0
215682237,215682164,0.0070383106,0.0019145982,-0.00058314094,0.001,0.0,0.0,0.0,-1.0
215683782,215683705,0.0069683352,0.0018624325,-0.00024866208,0.001,0.0,0.0,0.0,-1.0
215685281,215685210,0.00685976,0.0018715382,-4.8824088e-05,0.001,0.0,0.0,0.0,-1.0
215686741,215686668,0.0067600915,0.001830798,-0.000101731894,0.001,0.0,0.0,0.0,-1.0
215688237,215688162,0.0067975884,0.0017565581,0.00024923543,0.001,0.0,0.0,0.0,-1.0
215689734,215689663,0.006843749,0.0018484811,0.000102126614,0.001,0.0,0.0,0.0,-1.0
215691238,215691162,0.006952298,0.0018741672,0.00014930646,0.001,0.0,0.0,0.0,-1.0
