timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
214936703,214920679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
215944846,215928680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
216952770,216936679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
217960704,217944680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
218968716,218952682,1,1,0,0,0,0,3,0,3,0,0,0,0,0
219976710,219960720,1,1,0,0,0,0,3,0,3,0,0,0,0,0
220984706,220968679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
221992710,221976679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
223000707,222984680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
224008703,223992679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
225016707,225000954,1,1,0,0,0,0,3,0,3,0,0,0,0,0
226024705,226008680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
227032704,227016681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
228040703,228024679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
229048714,229032679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
230056708,230040679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
231065073,231048681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
232072704,232056679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
233080703,233064679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
234088708,234072679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
235096705,235080679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
236104705,236088679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
237112707,237096681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
238120708,238104679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
239128705,239112679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
240136707,240120680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
241144703,241128679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
242152729,242136681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
243160708,243144681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
244168707,244152736,1,1,0,0,0,0,3,0,3,0,0,0,0,0
245176734,245160680,1,1,0,0,0,0,3,0,3,0,0,0,0,0
246184710,246168679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
247192706,247176681,1,1,0,0,0,0,3,0,3,0,0,0,0,0
248200704,248184679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
249208707,249192679,1,1,0,0,0,0,3,0,3,0,0,0,0,0
250216706,250200721,1,1,0,0,0,0,3,0,3,0,0,0,0,0
