timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
215662791,0.0,0.0,0.0,0.0
215664238,0.0,0.0,0.0,0.0
215683780,0.0,0.0,0.0,0.0
215703227,0.0,0.0,0.0,0.0
215724223,0.0,0.0,0.0,0.0
215743722,0.0,0.0,0.0,0.0
215763215,0.0,0.0,0.0,0.0
215784206,0.0,0.0,0.0,0.0
215803705,0.0,0.0,0.0,0.0
215823198,0.0,0.0,0.0,0.0
215844189,0.0,0.0,0.0,0.0
215863687,0.0,0.0,0.0,0.0
215883185,0.0,0.0,0.0,0.0
215904174,0.0,0.0,0.0,0.0
215923669,0.0,0.0,0.0,0.0
215943166,0.0,0.0,0.0,0.0
215964159,0.0,0.0,0.0,0.0
215983656,0.0,0.0,0.0,0.0
216003147,0.0,0.0,0.0,0.0
216024150,0.0,0.0,0.0,0.0
216043638,0.0,0.0,0.0,0.0
216063134,0.0,0.0,0.0,0.0
216084134,0.0,0.0,0.0,0.0
216103619,0.0,0.0,0.0,0.0
216123123,0.0,0.0,0.0,0.0
216144114,0.0,0.0,0.0,0.0
216163610,0.0,0.0,0.0,0.0
216183101,0.0,0.0,0.0,0.0
216204100,0.0,0.0,0.0,0.0
216223591,0.0,0.0,0.0,0.0
216243085,0.0,0.0,0.0,0.0
216264077,0.0,0.0,0.0,0.0
216283573,0.0,0.0,0.0,0.0
216303067,0.0,0.0,0.0,0.0
216324069,0.0,0.0,0.0,0.0
216343559,0.0,0.0,0.0,0.0
216363057,0.0,0.0,0.0,0.0
216384050,0.0,0.0,0.0,0.0
216403544,0.0,0.0,0.0,0.0
216423039,0.0,0.0,0.0,0.0
216444030,0.0,0.0,0.0,0.0
216463529,0.0,0.0,0.0,0.0
216483021,0.0,0.0,0.0,0.0
216504009,0.0,0.0,0.0,0.0
216523509,0.0,0.0,0.0,0.0
216543001,0.0,0.0,0.0,0.0
216563993,0.0,0.0,0.0,0.0
216583489,0.0,0.0,0.0,0.0
216602988,0.0,0.0,0.0,0.0
216623981,0.0,0.0,0.0,0.0
216643475,0.0,0.0,0.0,0.0
216662967,0.0,0.0,0.0,0.0
216683965,0.0,0.0,0.0,0.0
216703457,0.0,0.0,0.0,0.0
216722955,0.0,0.0,0.0,0.0
216743949,0.0,0.0,0.0,0.0
216763443,0.0,0.0,0.0,0.0
216782939,0.0,0.0,0.0,0.0
216803930,0.0,0.0,0.0,0.0
216823428,0.0,0.0,0.0,0.0
216842922,0.0,0.0,0.0,0.0
216863917,0.0,0.0,0.0,0.0
216883410,0.0,0.0,0.0,0.0
216902905,0.0,0.0,0.0,0.0
216923897,0.0,0.0,0.0,0.0
216943394,0.0,0.0,0.0,0.0
216962889,0.0,0.0,0.0,0.0
216983882,0.0,0.0,0.0,0.0
217003375,0.0,0.0,0.0,0.0
217022871,0.0,0.0,0.0,0.0
217043867,0.0,0.0,0.0,0.0
217063362,0.0,0.0,0.0,0.0
217084361,0.0,0.0,0.0,0.0
217103853,0.0,0.0,0.0,0.0
217123344,0.0,0.0,0.0,0.0
217144338,0.0,0.0,0.0,0.0
217163834,0.0,0.0,0.0,0.0
217183328,0.0,0.0,0.0,0.0
217204325,0.0,0.0,0.0,0.0
217223821,0.0,0.0,0.0,0.0
217243313,0.0,0.0,0.0,0.0
217264308,0.0,0.0,0.0,0.0
217283802,0.0,0.0,0.0,0.0
217303296,0.0,0.0,0.0,0.0
217324294,0.0,0.0,0.0,0.0
217343828,0.0,0.0,0.0,0.0
217363279,0.0,0.0,0.0,0.0
217384276,0.0,0.0,0.0,0.0
217403772,0.0,0.0,0.0,0.0
217423266,0.0,0.0,0.0,0.0
217444261,0.0,0.0,0.0,0.0
