timestamp,device_id,min_distance,max_distance,current_distance,variance,h_fov,v_fov,q[0],q[1],q[2],q[3],signal_quality,type,orientation
27133923,9699378,0.02,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
27153908,9699378,0.02,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
28132734,9699378,0.02,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
29136383,9699378,0.02,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
30130360,9699378,0.02,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
31129184,9699378,0.02,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
32132843,9699378,0.02,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
33126865,9699378,0.02,2.5,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
34125529,9699378,0.02,2.5,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
35124373,9699378,0.02,2.5,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
36143191,9699378,0.02,2.5,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
37122071,9699378,0.02,2.5,0.79999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
38140920,9699378,0.02,2.5,0.78999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
39139808,9699378,0.02,2.5,0.78999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
40138807,9699378,0.02,2.5,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
41137535,9699378,0.02,2.5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
42136839,9699378,0.02,2.5,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
43135403,9699378,0.02,2.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
44134398,9699378,0.02,2.5,0.72999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
45133194,9699378,0.02,2.5,0.71999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
46132082,9699378,0.02,2.5,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
47131000,9699378,0.02,2.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
48129837,9699378,0.02,2.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
49128834,9699378,0.02,2.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
50127587,9699376,0.02,2.5,0.26999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
51126362,9699378,0.02,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
52125285,9699378,0.02,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
53123958,9699378,0.02,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
54142738,546570292,0.02,2.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,25
