timestamp,saturation_status
993000,1529
1997000,1529
3003000,1529
4001000,1533
5005000,1533
5999000,1533
7000000,1533
8001000,1533
9001000,1533
10001000,1533
11001000,1533
12001000,1529
13001000,1533
14000000,1533
15000000,1533
16003000,1533
16993000,1533
18001000,1533
19001000,1
20001000,1
21000000,1
22001000,1
23000000,1
23997000,1
25001000,1
26005000,1
27005000,1
27997000,1
29003000,1
30003000,1
30999000,1
32002000,1
33004000,1
34003000,1
34997000,1
35993000,1
36996000,1
38001000,1
39001000,1
39997000,1
40992000,1
42001000,1
43005000,1
44007000,1
45000000,1
46001000,1
47002000,1
48004000,1529
49000000,1529
50001000,1529
