timestamp,mag_inconsistency_angle
500000,0.0
996000,0.0
1496000,0.0
2003000,0.0
2503000,0.0
3003000,0.0
3507000,0.0
4000000,0.0
4500000,0.0
4999000,0.0
5500000,0.0
6000000,0.0
6497000,0.0
6996000,0.0
7503000,0.0
8004000,0.0
8500000,0.0
9003000,0.0
9504000,0.0
10000000,0.0
10500000,0.0
11000000,0.0
11500000,0.0
12002000,0.0
12502000,0.0
13000000,0.0
13491000,0.0
14000000,0.0
14495000,0.0
14995000,0.0
15500000,0.0
15998000,0.0
16494000,0.0
17000000,0.0
17500000,0.0
18000000,0.0
18500000,0.0
18536000,0.0
40236000,0.0
40240000,0.0
40744000,9.780182e-09
