timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
25422667,25406645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
26430793,26414648,1,1,0,0,0,3,3,0,3,0,0,0,0,0
27438671,27422643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
28446700,28430643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
29454667,29438643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
30462669,30446770,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31470776,31454645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32478669,32462652,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33486706,33470643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34494823,34478643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35502668,35486667,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36506667,36490643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37514681,37498643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38522669,38506643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39530670,39514643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40538668,40522643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41546670,41530643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42554670,42538645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43562672,43546643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44570671,44554645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45578668,45562643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46586669,46570643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47590668,47574643,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48594672,48578644,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49602700,49590711,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50610671,50594646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51618669,51602834,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52626669,52610658,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53634685,53618716,1,1,0,0,0,3,3,0,3,0,0,0,0,0
