timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
25074838,25072926,6684682,1998.2238,1.9513904,42.930588,nan,nan,nan,nan,nan,nan,nan,37.076416,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,443.0,494.0,455.0
26405168,26401692,6684682,1998.2238,1.9513904,46.9993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,449.0,463.0,443.0
26535689,26532316,6684682,1998.2238,1.9513904,nan,nan,nan,nan,nan,nan,nan,nan,39.08943,42.93371,52.687542,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,17.0,17.0,nan,464.0,448.0,493.0
26662065,26659937,6684682,1998.2238,1.9513904,nan,nan,nan,nan,nan,nan,nan,nan,40.982265,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,481.0,468.0,549.0
26788125,26787560,6684682,1998.2238,1.9513904,nan,nan,nan,nan,52.469803,nan,nan,nan,40.982265,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,17.0,nan,nan,nan,505.0,485.0,549.0
26792438,26789106,6684682,1998.2238,1.9513904,nan,nan,nan,nan,52.469803,nan,nan,nan,80.007,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,37.0,nan,nan,nan,505.0,485.0,537.0
26919070,26916728,6684682,1998.2238,1.9513904,nan,nan,nan,nan,nan,nan,nan,nan,81.701546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,515.0,501.0,520.0
27045180,27044349,6684682,1998.2238,1.9513904,nan,nan,nan,nan,nan,nan,nan,nan,81.762115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,462.0,464.0,498.0
27175564,27173427,6684682,1998.2238,1.9513904,nan,nan,nan,nan,35.125027,nan,nan,nan,80.10581,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,17.0,nan,nan,nan,452.0,444.0,484.0
27301938,27301049,6684682,1998.2238,1.9513904,80.10175,nan,nan,nan,nan,nan,nan,nan,81.87225,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,479.0,497.0,522.0
