timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
30498674,30486648,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31506734,31494654,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32514678,32502650,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33522675,33510649,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34530772,34518649,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35538674,35526649,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36546701,36534649,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37554679,37542649,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38562676,38546648,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39570674,39554648,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40578673,40562648,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41586675,41570650,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42594672,42578649,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43602682,43586666,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44610702,44594648,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45618671,45602653,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46626675,46610648,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47634688,47618648,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48638736,48622649,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49646672,49630651,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50650676,50634649,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51658674,51642650,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52666673,52650649,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53674676,53658651,1,1,0,0,0,3,3,0,3,0,0,0,0,0
