timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
30355884,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,8,0,255,0,0,1
31063860,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
31180679,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
31262728,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
34268591,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
34272151,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,8,0,255,0,0,1
35276002,-1.5,0.0,2.0,3.0,0.006029561,0.011561437,666.0,183,8,0,255,0,0,1
40292096,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,8,0,255,0,0,1
40295610,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,8,0,255,0,0,1
43298411,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,8,0,255,0,0,1
43314177,0.0,0.0,2.0,9.0,11.0,4.0,666.0,183,8,0,255,0,0,1
48309622,0.0,0.0,2.0,9.0,0.0,0.0,777.0,183,8,0,255,0,0,1
48321918,5.592854904534761e-06,-3.685535148179042e-06,0.0,0.0,0.0,0.0,0.0,21,8,0,255,0,0,1
48325475,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,8,0,255,0,0,1
53331015,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,8,0,255,0,0,1
53831490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,8,0,255,0,0,1
