timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
27659710,1,0,1,0,0,0,0,0
28165670,1,0,1,0,0,0,0,0
28671679,1,0,1,0,0,0,0,0
29177697,1,0,1,0,0,0,0,0
29683699,1,0,1,0,0,0,0,0
30190669,1,0,1,0,0,0,0,0
30663708,1,0,1,0,0,0,0,0
31169670,1,0,1,0,0,0,0,0
31675702,1,0,1,0,0,0,0,0
31686686,1,0,1,0,0,0,0,0
32192695,1,0,1,0,0,0,0,0
32698686,1,0,1,0,0,0,0,0
33204698,1,0,1,0,0,0,0,0
33710683,1,0,1,0,0,0,0,0
34216783,1,0,1,0,0,0,0,0
34722732,1,0,1,0,0,0,0,0
35228695,1,0,1,0,0,0,0,0
35734673,1,0,1,0,0,0,0,0
36240692,1,0,1,0,0,0,0,0
36680673,1,0,1,0,0,0,0,0
36691880,1,0,1,0,0,0,0,0
37197792,1,0,1,0,0,0,0,0
37704008,1,0,1,0,0,0,0,0
38209730,1,0,1,0,0,0,0,0
38715685,1,0,1,0,0,0,0,0
39221919,1,0,1,0,0,0,0,0
39727710,1,0,1,0,0,0,0,0
40233673,1,0,1,0,0,0,0,0
40739676,1,0,1,0,0,0,0,0
41245987,1,0,1,0,0,0,0,0
41751676,1,0,1,0,0,0,0,0
42257903,1,0,1,0,0,0,0,0
42763668,1,0,1,0,0,0,0,0
43269713,1,0,1,0,0,0,0,0
43775671,1,0,1,0,0,0,0,0
44281696,1,0,1,0,0,0,0,0
44787687,1,0,1,0,0,0,0,0
45293684,1,0,1,0,0,0,0,0
45799670,1,0,1,0,0,0,0,0
46305670,1,0,1,0,0,0,0,0
46811676,1,0,1,0,0,0,0,0
47317669,1,0,1,0,0,0,0,0
47823679,1,0,1,0,0,0,0,0
48329689,1,0,1,0,0,0,0,0
48835698,1,0,1,0,0,0,0,0
49341685,1,0,1,0,0,0,0,0
49847685,1,0,1,0,0,0,0,0
50353690,1,0,1,0,0,0,0,0
50859670,1,0,1,0,0,0,0,0
51365687,1,0,1,0,0,0,0,0
51871707,1,0,1,0,0,0,0,0
52377687,1,0,1,0,0,0,0,0
52883699,1,0,1,0,0,0,0,0
53389694,1,0,1,0,0,0,0,0
53895671,1,0,1,0,0,0,0,0
54401686,1,0,1,0,0,0,0,0
54907668,1,0,1,0,0,0,0,0
55413671,1,0,1,0,0,0,0,0
55919698,1,0,1,0,0,0,0,0
56425683,1,0,1,0,0,0,0,0
56711703,1,0,1,0,0,0,0,0
56722825,1,0,1,0,0,0,0,0
57228700,1,0,1,0,0,0,0,0
57734687,1,0,1,0,0,0,0,0
58240719,1,0,1,0,0,0,0,0
58746667,1,0,1,0,0,0,0,0
59252671,1,0,1,0,0,0,0,0
59758715,1,0,1,0,0,0,0,0
60264700,1,0,1,0,0,0,0,0
60770669,1,0,1,0,0,0,0,0
61276675,1,0,1,0,0,0,0,0
61727781,0,0,1,0,0,0,0,0
61740165,0,0,1,0,0,0,0,0
62225688,0,0,1,0,0,0,0,0
