timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1003000,0,0.10417754,0.10417754,25.0,0
2003000,0,-0.10017151,-0.10017151,25.0,0
3000000,0,0.014482239,0.014482239,25.0,0
4000000,0,-0.2907282,-0.2907282,25.0,0
5000000,0,-0.07246475,-0.07246475,25.0,0
6003000,0,-0.27387074,-0.27387074,25.0,0
7003000,0,0.21924654,0.21924654,25.0,0
8000000,0,-0.04962509,-0.04962509,25.0,0
9004000,0,0.106857434,0.106857434,25.0,0
10004000,0,-0.15958242,-0.15958242,25.0,0
11004000,0,-0.19157003,-0.19157003,25.0,0
12000000,0,0.23373725,0.23373725,25.0,0
13000000,0,-0.21281864,-0.21281864,25.0,0
14000000,0,0.24109937,0.24109937,25.0,0
15005000,0,-0.042269263,-0.042269263,25.0,0
16004000,0,0.28476757,0.28476757,25.0,0
17005000,0,0.1636897,0.1636897,25.0,0
18000000,0,0.11973627,0.11973627,25.0,0
19005000,0,0.2660756,0.2660756,25.0,0
20001000,0,-0.004529641,-0.004529641,25.0,0
21000000,0,0.10136221,0.10136221,25.0,0
22005000,0,0.07963979,0.07963979,25.0,0
23000000,0,-0.044365566,-0.044365566,25.0,0
24000000,0,-0.0172569,-0.0172569,25.0,0
25000000,0,-0.16669737,-0.16669737,25.0,0
26000000,0,0.11070657,0.11070657,25.0,0
27008000,0,-0.2501187,-0.2501187,25.0,0
28000000,0,0.065782875,0.065782875,25.0,0
29004000,0,0.22695826,0.22695826,25.0,0
30041000,0,0.04118091,0.04118091,25.0,0
31001000,0,-0.14961062,-0.14961062,25.0,0
32005000,0,-0.12430904,-0.12430904,25.0,0
33001000,0,0.3120564,0.3120564,25.0,0
34005000,0,-0.21787453,-0.21787453,25.0,0
35001000,0,0.10109995,0.10109995,25.0,0
36000000,0,0.23079416,0.23079416,25.0,0
37000000,0,-0.20963794,-0.20963794,25.0,0
38001000,0,-0.20432733,-0.20432733,25.0,0
39000000,0,0.23336329,0.23336329,25.0,0
40001000,0,0.16596898,0.16596898,25.0,0
41001000,0,0.25235003,0.25235003,25.0,0
42001000,0,0.29039052,0.29039052,25.0,0
43000000,0,0.11516238,0.11516238,25.0,0
44005000,0,0.10953196,0.10953196,25.0,0
45001000,0,0.3202926,0.3202926,25.0,0
46001000,0,-0.03240222,-0.03240222,25.0,0
47000000,0,-0.14230502,-0.14230502,25.0,0
48000000,0,-0.16007164,-0.16007164,25.0,0
49004000,0,0.053959247,0.053959247,25.0,0
50000000,0,0.33412886,0.33412886,25.0,0
51000000,0,0.1590667,0.1590667,25.0,0
52005000,0,-0.15685976,-0.15685976,25.0,0
53001000,0,-0.04884849,-0.04884849,25.0,0
54001000,0,0.20324911,0.20324911,25.0,0
