timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
5396000,1728748724645000,281429576,1129837114,50702,50702,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,0.03,0.049999997,0.0,0,nan,nan,3,0,1,15,0
5496000,1728748724745000,281429575,1129837105,50735,50735,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,-0.01,0.02,0.0,0,nan,nan,3,0,1,15,0
5600000,1728748724848000,281429577,1129837113,50729,50729,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.049999997,-0.04,0.04,0.0,0,nan,nan,3,0,1,15,0
5704000,1728748724949000,281429576,1129837111,50906,50906,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,-0.01,-0.049999997,0.0,0,nan,nan,3,0,1,15,0
5800000,1728748725049000,281429581,1129837105,50906,50906,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.049999997,-0.01,0.04,0.0,0,nan,nan,3,0,1,15,0
5900000,1728748725149000,281429577,1129837114,50768,50768,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.049999997,-0.01,0.0,0.0,0,nan,nan,3,0,1,15,0
6007000,1728748725252000,281429584,1129837114,50820,50820,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,0.03,0.0,0,nan,nan,3,0,1,15,0
6104000,1728748725352000,281429576,1129837109,50866,50866,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,-0.01,0.08,0.0,0,nan,nan,3,0,1,15,0
6204000,1728748725452000,281429577,1129837106,50752,50752,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,0.0,-0.03,0.0,0,nan,nan,3,0,1,15,0
6308000,1728748725553000,281429581,1129837105,50845,50845,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,0.02,0.0,0.0,0,nan,nan,3,0,1,15,0
