timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5524000,0.0,0.0,50.704914,0.0,0.0,0.0,0.0,1,0,0,0
11079000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050832886,1,1,1,0
11408000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050838586,1,1,1,0
11432000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.05073204,1,1,1,0
11544000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050773486,1,1,1,0
11567000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.05061388,1,1,1,0
14792000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050182693,1,1,1,0
14881000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050300244,1,1,1,0
16804000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.05042501,1,1,1,0
17104000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050348565,1,1,1,0
17116000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.05042269,1,1,1,0
17228000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050465085,1,1,1,0
17240000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050413735,1,1,1,0
17453000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050523244,1,1,1,0
17469000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050399486,1,1,1,0
19537000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.05049745,1,1,1,0
19956000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050597288,1,1,1,0
20348000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.05052696,1,1,1,0
21781000,28.142958108286315,112.98371120458339,50.712627,0.06763835,0.06908351,-0.0077118734,0.050403945,1,1,1,0
22813000,28.142957921127234,112.98371091521184,50.79395,0.046827212,0.040710997,-0.08903409,0.052953377,1,1,1,0
22969000,28.142957921127234,112.98371091521184,50.79395,0.046827212,0.040710997,-0.08903409,0.052928526,1,1,1,0
23604000,28.142957921127234,112.98371091521184,50.79395,0.046827212,0.040710997,-0.08903409,0.052930918,1,1,1,0
23889000,28.142957921127234,112.98371091521184,50.79395,0.046827212,0.040710997,-0.08903409,0.05290048,1,1,1,0
24004000,28.142957921127234,112.98371091521184,50.79395,0.046827212,0.040710997,-0.08903409,0.052865237,1,1,1,0
24701000,28.142957960394018,112.9837109290318,50.78435,0.05119348,0.042066026,-0.031789646,0.052780066,1,1,1,0
26921000,28.142957960394018,112.9837109290318,50.78435,0.05119348,0.042066026,-0.031789646,0.05281231,1,1,1,0
27537000,28.142957960394018,112.9837109290318,50.78435,0.05119348,0.042066026,-0.031789646,0.053117923,1,1,1,0
29028000,28.142957960394018,112.9837109290318,50.78435,0.05119348,0.042066026,-0.031789646,0.05249649,1,1,1,0
30057000,28.142957960394018,112.9837109290318,50.78435,0.05119348,0.042066026,-0.031789646,0.051462814,1,1,1,0
31668000,28.142957960394018,112.9837109290318,50.78435,0.05119348,0.042066026,-0.031789646,0.049538363,1,1,1,0
32264000,28.142957960394018,112.9837109290318,50.78435,0.05119348,0.042066026,-0.031789646,0.047889557,1,1,1,0
