timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
959000,959000,1310988,0.006924219,0.0010652645,-0.0005326322,25.0,0,1
1952000,1952000,1310988,0.0005326322,-0.0005326322,0.0015978967,25.0,0,1
2948000,2948000,1310988,-0.0005326322,0.0037284256,-0.008522116,25.0,0,1
3959000,3959000,1310988,0.006924219,-0.00479369,-0.0015978967,25.0,0,1
4952000,4952000,1310988,-0.0015978967,-0.0031957934,-0.0005326322,25.0,0,1
5956000,5956000,1310988,0.007456851,0.007456851,-0.0010652645,25.0,0,1
6955000,6955000,1310988,0.0015978967,-0.0005326322,0.0058589545,25.0,0,1
7959000,7959000,1310988,0.0005326322,0.007456851,-0.0015978967,25.0,0,1
8952000,8952000,1310988,-0.0010652645,-0.0010652645,-0.009054748,25.0,0,1
9948000,9948000,1310988,0.00479369,0.007456851,-0.0005326322,25.0,0,1
10960000,10960000,1310988,0.0010652645,-0.0037284256,-0.0005326322,25.0,0,1
11956000,11956000,1310988,-0.0058589545,0.0,-0.0063915867,25.0,0,1
12952000,12952000,1310988,0.0031957934,-0.002130529,-0.0005326322,25.0,0,1
13964000,13964000,1310988,-0.0005326322,-0.0005326322,0.0031957934,25.0,0,1
14968000,14968000,1310988,-0.0063915867,-0.002130529,0.0,25.0,0,1
15968000,15968000,1310988,0.0031957934,0.0031957934,-0.0053263223,25.0,0,1
16956000,16956000,1310988,0.0015978967,-0.0005326322,-0.0058589545,25.0,0,1
17960000,17960000,1310988,-0.002130529,-0.0010652645,0.0031957934,25.0,0,1
18957000,18957000,1310988,-0.0005326322,0.0058589545,-0.0010652645,25.0,0,1
19956000,19956000,1310988,0.0063915867,0.002130529,-0.00479369,25.0,0,1
20960000,20960000,1310988,-0.0015978967,-0.0058589545,-0.0015978967,25.0,0,1
21961000,21961000,1310988,0.0037284256,0.00479369,-0.0031957934,25.0,0,1
22961000,22961000,1310988,-0.004261058,0.0015978967,0.0058589545,25.0,0,1
23964000,23964000,1310988,0.004261058,-0.0026631611,0.006924219,25.0,0,1
24968000,24968000,1310988,0.00479369,0.0031957934,-0.0058589545,25.0,0,1
25972000,25972000,1310988,-0.0015978967,0.007989483,0.0037284256,25.0,0,1
26969000,26969000,1310988,0.0,-0.00479369,-0.0010652645,25.0,0,1
27972000,27972000,1310988,0.002130529,-0.004261058,0.0037284256,25.0,0,1
28968000,28968000,1310988,0.002130529,0.0015978967,0.0005326322,25.0,0,1
29997000,29997000,1310988,0.00958738,-0.011717909,-0.040480047,25.0,0,1
30960000,30960000,1310988,-0.018109497,0.011717909,-0.033023197,25.0,0,1
31957000,31957000,1310988,0.011717909,-0.0010652645,0.012250541,25.0,0,1
32953000,32953000,1310988,-0.0053263223,-0.004261058,-0.0010652645,25.0,0,1
33965000,33965000,1310988,0.002130529,0.0031957934,0.0026631611,25.0,0,1
34969000,34969000,1310988,-0.0063915867,0.0005326322,0.00958738,25.0,0,1
35961000,35961000,1310988,0.0031957934,-0.00479369,-0.0005326322,25.0,0,1
36964000,36964000,1310988,-0.014913702,-0.0010652645,-0.0015978967,25.0,0,1
37960000,37960000,1310988,0.0010652645,0.006924219,0.0015978967,25.0,0,1
38960000,38960000,1310988,-0.023435818,0.0031957934,0.0005326322,25.0,0,1
39964000,39964000,1310988,-0.00958738,0.12783173,0.0037284256,25.0,0,1
40964000,40964000,1310988,0.009054748,0.011717909,-0.0026631611,25.0,0,1
41964000,41964000,1310988,0.009054748,0.015446335,0.0026631611,25.0,0,1
42968000,42968000,1310988,-0.0037284256,-0.015446335,0.007456851,25.0,0,1
43968000,43968000,1310988,-0.17470337,-0.033023197,-0.0037284256,25.0,0,1
44961000,44961000,1310988,-0.0005326322,0.034621093,-0.0015978967,25.0,0,1
45964000,45964000,1310988,0.0063915867,-0.032490566,-0.0037284256,25.0,0,1
46972000,46972000,1310988,-0.006924219,-0.007456851,0.002130529,25.0,0,1
47961000,47961000,1310988,-0.0031957934,0.002130529,-0.0063915867,25.0,0,1
48969000,48969000,1310988,0.020240024,0.08841695,0.004261058,25.0,0,1
49960000,49960000,1310988,-0.01917476,-0.002130529,-0.0015978967,25.0,0,1
50961000,50961000,1310988,0.03834952,-0.25353295,0.02130529,25.0,0,1
51964000,51964000,1310988,0.011185277,-0.03781689,-0.002130529,25.0,0,1
52961000,52961000,1310988,0.0037284256,-0.008522116,0.00479369,25.0,0,1
53961000,53961000,1310988,-0.0058589545,0.011185277,0.0,25.0,0,1
