timestamp,main_state_changes,main_state
28000,0,0
536000,0,0
1040000,0,0
1543000,0,0
2044000,0,0
2124000,0,0
2628000,0,0
3132000,0,0
3644000,0,0
4152000,0,0
4664000,0,0
5171000,0,0
5672000,0,0
6176000,0,0
6687000,0,0
7196000,0,0
7700000,0,0
8208000,0,0
8720000,0,0
9224000,0,0
9731000,0,0
10244000,0,0
10752000,0,0
11079000,1,4
11579000,1,4
12092000,1,4
12600000,1,4
13104000,1,4
13616000,1,4
14124000,1,4
14627000,1,4
15133000,1,4
15644000,1,4
16152000,1,4
16652000,1,4
17156000,1,4
17660000,1,4
18173000,1,4
18685000,1,4
19196000,1,4
19704000,1,4
20213000,1,4
20717000,1,4
21217000,1,4
21721000,1,4
22113000,1,4
22604000,1,4
22813000,1,4
22904000,2,7
23012000,2,7
23512000,2,7
24016000,2,7
24516000,2,7
25020000,2,7
25529000,2,7
26029000,2,7
26541000,2,7
27044000,2,7
27549000,2,7
28057000,2,7
28541000,2,7
29044000,2,7
29544000,2,7
29556000,2,7
30057000,2,7
30564000,2,7
31064000,2,7
31564000,2,7
32073000,2,7
32576000,2,7
33076000,2,7
33585000,2,7
34097000,2,7
34564000,2,7
34576000,2,7
35084000,2,7
35588000,2,7
36097000,2,7
36600000,2,7
37105000,2,7
37605000,2,7
38108000,2,7
38608000,2,7
39113000,2,7
39577000,2,7
40100000,2,7
40593000,2,7
41104000,2,7
41600000,2,7
42116000,2,7
42612000,2,7
43120000,2,7
43632000,2,7
44132000,2,7
44636000,2,7
45141000,2,7
45644000,2,7
46152000,2,7
46660000,2,7
47164000,2,7
47664000,2,7
48168000,2,7
48676000,2,7
49181000,2,7
49592000,2,7
49604000,3,11
50112000,3,11
50613000,3,11
51121000,3,11
51621000,3,11
52124000,3,11
52624000,3,11
53133000,3,11
53645000,3,11
54148000,3,11
