timestamp,mag_inconsistency_angle
504000,0.0
1003000,0.0
1500000,4.7757876e-05
2003000,1.0193304e-06
2504000,1.5992876e-08
3000000,3.4134748e-10
3500000,4.5917584e-12
3996000,8.844967e-14
4500000,1.987204e-15
5000000,4.02936e-17
5496000,4.5017355e-06
5996000,8.671558e-08
6504000,9.30358e-06
7003000,1.3173724e-07
7503000,2.671174e-09
8000000,6.3172044e-11
8504000,1.3483261e-12
9004000,3.356559e-14
9500000,8.355907e-16
10004000,1.8773274e-17
10496000,0.00010893028
10999000,2.7117385e-06
11496000,5.498464e-08
12000000,1.8620824e-09
12504000,3.4075288e-11
13000000,1.5722827e-06
13504000,3.3558365e-08
14000000,6.464246e-10
14496000,2.3043683e-11
15005000,0.0001235889
15500000,1.7500009e-06
16004000,2.2363734e-08
16504000,2.7150251e-10
17005000,3.844437e-12
17493000,6.683395e-14
18000000,7.708152e-16
18501000,1.273029e-17
19005000,1.9973309e-19
19496000,3.1337303e-21
20001000,7.0405716e-23
20496000,1.049405e-24
21000000,5.8823025e-06
21505000,5.816629e-08
21997000,1.3756063e-09
22505000,1.6751257e-05
22813000,8.550985e-07
