timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
4995000,1728748724241000,11468804,281429585,1129837108,50913,50913,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.01,-0.03,0.04,0.0,0,nan,nan,0,3,0,1,15
5096000,1728748724345000,0,281429583,1129837114,50767,50767,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,-0.02,0.02,0.0,0,nan,nan,0,3,0,1,15
5900000,1728748725149000,0,281429577,1129837114,50768,50768,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.049999997,-0.01,0.0,0.0,0,nan,nan,0,3,0,1,15
6915000,1728748726161000,0,281429577,1129837106,50828,50828,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,0.04,0.0,0,nan,nan,0,3,0,1,15
7928000,1728748727177000,0,281429576,1129837105,50745,50745,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.03,-0.06,-0.01,0.0,0,nan,nan,0,3,0,1,15
8936000,1728748728185000,0,281429578,1129837112,50704,50704,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,0.03,0.08,0.0,0,nan,nan,0,3,0,1,15
9956000,1728748729205000,0,281429584,1129837110,50771,50771,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,0.03,-0.049999997,0.0,0,nan,nan,0,3,0,1,15
10968000,1728748730217000,0,281429582,1129837111,50714,50714,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,0.01,0.01,0.0,0,nan,nan,0,3,0,1,15
11976000,1728748731224000,0,281429581,1129837107,50753,50753,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,0.04,-0.04,0.0,0,nan,nan,0,3,0,1,15
12896000,1728748732145000,0,281429578,1129837112,50788,50788,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,-0.02,0.03,0.0,0,nan,nan,0,3,0,1,15
