timestamp,speed_xy,speed_up,speed_down,want_takeoff
12228000,5.0,3.0,1.0,0
12252000,5.0,3.0,1.0,0
13235000,5.0,3.0,1.0,0
14236000,5.0,3.0,1.0,0
15237000,5.0,3.0,1.0,0
16233000,5.0,3.0,1.0,0
17240000,5.0,3.0,1.0,0
18245000,5.0,3.0,1.0,0
19233000,5.0,3.0,1.0,0
20245000,5.0,3.0,1.0,0
21225000,5.0,3.0,1.0,0
22225000,5.0,3.0,1.0,0
22885000,5.0,3.0,1.0,0
49604000,5.0,3.0,1.0,0
49624000,5.0,3.0,1.0,0
50600000,5.0,3.0,1.0,0
51596000,5.0,3.0,1.0,0
52601000,5.0,3.0,1.0,0
53596000,5.0,3.0,1.0,0
