timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
512000,inf,0,1,1,1,0,0,1,1,0,1
1516000,inf,0,1,1,1,0,0,1,0,0,1
2528000,inf,0,1,1,1,0,0,1,0,0,1
3528000,inf,0,1,1,1,0,0,1,0,0,1
4528000,inf,0,1,1,1,0,0,1,0,0,1
5536000,inf,0,1,1,1,0,0,1,0,0,1
6536000,inf,0,1,1,1,0,0,1,0,0,1
7536000,inf,0,1,1,1,0,0,1,0,0,1
8536000,inf,0,1,1,1,0,0,1,0,0,1
9539000,inf,0,1,1,1,0,0,1,0,0,1
10548000,inf,0,1,1,1,0,0,1,0,0,1
11099000,inf,0,1,1,1,1,1,1,0,0,1
11403000,inf,0,1,1,1,0,0,1,0,0,1
11443000,inf,0,1,1,1,1,1,1,0,0,1
11544000,inf,0,1,1,1,0,0,1,0,0,1
11587000,inf,0,1,1,1,1,1,1,0,0,1
12587000,inf,0,1,1,1,1,1,1,0,0,1
13588000,inf,0,1,1,1,1,1,1,0,0,1
14596000,inf,0,1,1,1,1,1,1,0,0,1
14784000,inf,0,1,1,1,0,0,1,0,0,1
14800000,inf,0,1,1,1,1,1,1,0,0,1
14876000,inf,0,1,1,1,0,0,1,0,0,1
14897000,inf,0,1,1,1,1,1,1,0,0,1
15897000,inf,0,1,1,1,1,1,1,0,0,1
16797000,inf,0,1,1,1,0,0,1,0,0,1
16820000,inf,0,1,1,1,1,1,1,0,0,1
17104000,inf,0,1,1,1,0,0,1,0,0,1
17140000,inf,0,1,1,1,1,1,1,0,0,1
17224000,inf,0,1,1,1,0,0,1,0,0,1
17260000,inf,0,1,1,1,1,1,1,0,0,1
17461000,inf,0,1,1,1,0,0,1,0,0,1
17477000,inf,0,1,1,1,1,1,1,0,0,1
18477000,inf,0,1,1,1,1,1,1,0,0,1
19481000,inf,0,1,1,1,1,1,1,0,0,1
19537000,inf,0,1,1,1,0,0,1,0,0,1
19553000,inf,0,1,1,1,1,1,1,0,0,1
19941000,inf,0,1,1,1,0,0,1,0,0,1
19965000,inf,0,1,1,1,1,1,1,0,0,1
20344000,inf,0,1,1,1,0,0,1,0,0,1
20369000,inf,0,1,1,1,1,1,1,0,0,1
21380000,inf,0,1,1,1,1,1,1,0,0,1
21776000,inf,0,1,1,1,0,0,1,0,0,1
21781000,inf,0,1,1,1,1,1,1,0,0,1
22789000,inf,0,1,1,1,1,1,1,0,0,1
22916000,inf,0,1,1,1,0,0,1,0,0,1
23896000,inf,0,1,1,1,1,0,1,0,0,1
24689000,inf,0,1,0,0,1,0,1,0,0,1
24701000,inf,0,0,0,0,1,0,1,0,0,1
25708000,inf,0,0,0,0,1,0,0,0,0,1
26709000,inf,0,0,0,0,1,0,0,0,0,1
27709000,inf,0,0,0,0,1,0,0,0,0,1
28709000,inf,0,0,0,0,1,0,0,0,0,1
29697000,inf,0,0,0,0,0,0,0,0,0,1
30704000,inf,0,0,0,0,0,0,0,0,0,1
31708000,inf,0,0,0,0,0,0,0,0,0,1
32713000,inf,0,0,0,0,0,0,0,0,0,1
33716000,inf,0,0,0,0,0,0,0,0,0,1
34720000,inf,0,0,0,0,0,0,0,0,0,1
35725000,inf,0,0,0,0,0,0,0,0,0,1
36728000,inf,0,0,0,0,0,0,0,0,0,1
37728000,inf,0,0,0,0,0,0,0,0,0,1
38728000,inf,0,0,0,0,0,0,0,0,0,1
39736000,inf,0,0,0,0,0,0,0,0,0,1
40741000,inf,0,0,0,0,0,0,0,0,0,1
41745000,inf,0,0,0,0,0,0,0,0,0,1
42749000,inf,0,0,0,0,0,0,0,0,0,1
43760000,inf,0,0,0,0,0,0,0,0,0,1
44761000,inf,0,0,0,0,0,0,0,0,0,1
45764000,inf,0,0,0,0,0,0,0,0,0,1
46769000,inf,0,0,0,0,0,0,0,0,0,1
47769000,inf,0,0,0,0,0,0,0,0,0,1
48769000,inf,0,0,0,0,0,0,0,0,0,1
49772000,inf,0,0,0,0,0,0,0,0,0,1
50101000,inf,0,0,0,0,1,1,0,1,0,1
50793000,inf,0,0,0,0,0,0,0,0,0,1
51812000,inf,0,0,0,0,0,0,0,0,0,1
52321000,inf,0,0,0,0,1,1,0,0,0,1
52708000,inf,0,0,0,0,0,0,0,0,0,1
53421000,inf,0,0,0,0,1,1,0,0,0,1
53713000,inf,0,0,0,0,0,0,0,0,0,1
