timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
2925000,2925000,1310996,-0.001062732,0.00041530372,2.0654907e-07,0.34906584,5.2477855e-05,5.2477866e-05,1.916078e-05,1310996,0.0,0.0,0.00065156014,0.4,0.0003927897,0.0003927897,0.00036994985,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
3224000,3224000,1310996,-0.0011823353,0.0005265093,2.2270984e-07,0.34906584,4.433528e-05,4.4335316e-05,1.40254e-05,1310996,0.0,0.0,0.0016521865,0.4,0.00039402052,0.00039402052,0.00035580128,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
3825000,3825000,1310996,-0.0012189574,0.0006161091,2.2584294e-07,0.34906584,2.6601523e-05,2.6601623e-05,8.185013e-06,1310996,0.0,0.0,0.0027381491,0.4,0.0003989615,0.0003989615,0.00032120905,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4516000,4516000,1310996,-0.0008716149,0.0004475388,4.1077243e-07,0.34906584,1.52327975e-05,1.5232904e-05,4.747022e-06,1310996,0.0,0.0,0.0038688185,0.4,0.00039910869,0.00039910869,0.0002667279,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4993000,4993000,1310996,-0.0003894139,0.00023910952,6.179777e-07,0.34906584,8.1660655e-06,8.1661055e-06,3.406468e-06,1310996,0.0,0.0,0.0050309487,0.4,0.0003994909,0.0003994909,0.00022969367,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5997000,5997000,1310996,3.737463e-05,0.00011138113,7.573364e-07,0.34906584,3.3510948e-06,3.3510987e-06,1.8689476e-06,1310996,0.0,0.0,0.0060647354,0.4,0.00039875854,0.00039875854,0.00016264644,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6785000,6785000,1310996,0.00029606826,4.8528767e-05,4.4576961e-07,0.34906584,1.4078273e-06,1.4078282e-06,1.332887e-06,1310996,0.0,0.0,0.007074153,0.4,0.0003995457,0.0003995457,0.00012228779,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
8153000,8153000,1310996,0.00027983502,-5.5039793e-05,6.530454e-05,0.34906584,5.8517134e-07,5.851734e-07,1.3046423e-06,1310996,0.0,0.0,0.008166697,0.4,0.0004007948,0.0004007948,7.343579e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
11865000,11865000,1310996,-0.00015476355,0.00016100491,0.00030781952,0.34906584,2.8996183e-07,2.899621e-07,6.9936533e-07,1310996,0.0,0.0,0.007135677,0.4,0.00039964137,0.00039964137,2.419081e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
12284000,12284000,1310996,-0.0003074356,-5.1153627e-05,0.0002073389,0.34906584,2.2917354e-07,2.291742e-07,6.2746375e-07,1310996,0.0,0.0,0.008296203,0.4,0.00039959906,0.00039959906,2.2283994e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
12985000,12985000,1310996,-0.00029033245,0.00023024657,-3.755189e-05,0.34906584,1.5841077e-07,1.5841228e-07,5.112333e-07,1310996,0.0,0.0,0.0071327076,0.4,0.00039798787,0.00039798787,1.8958932e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
13285000,13285000,1310996,-0.0002812588,0.0002768183,-0.00014683927,0.34906584,1.3861298e-07,1.3861474e-07,4.7687996e-07,1310996,0.0,0.0,0.008344445,0.4,0.00040132692,0.00040132692,1.772596e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
13493000,13493000,1310996,-0.00029128825,0.00036785507,-0.00017145307,0.34906584,1.2551862e-07,1.2552049e-07,4.4682824e-07,1310996,0.0,0.0,0.009825894,0.4,0.0003992875,0.0003992875,1.6733848e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
13793000,13793000,1310996,-0.00028935904,0.0004267988,-0.00027594448,0.34906584,1.0951835e-07,1.0952028e-07,4.095047e-07,1310996,0.0,0.0,0.008266261,0.4,0.00040035174,0.00040035174,1.546626e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
14405000,14405000,1310996,-0.00017501383,0.00026741988,-0.00043807205,0.34906584,8.304029e-08,8.304216e-08,3.4656463e-07,1310996,0.0,0.0,0.009613106,0.4,0.00040026908,0.00040026908,1.3071516e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
