timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
504000,0.6484068,0.6612104,24.675455,1.0
508000,0.746735,0.7614802,24.675455,1.0
513000,0.746735,0.7614802,24.675455,1.0
517000,-0.96485496,-0.9839073,24.675455,1.0
525000,-0.96485496,-0.9839073,24.675455,1.0
532000,0.54884654,0.5596842,24.675455,1.0
536000,0.54884654,0.5596842,24.675455,1.0
540000,0.8799862,0.8973627,24.675455,1.0
548000,0.2768093,0.28227553,24.675455,1.0
552000,0.2768093,0.28227553,24.675455,1.0
556000,0.2768093,0.28227553,24.675455,1.0
565000,-0.71913224,-0.7333331,24.675455,1.0
569000,-0.57551426,-0.5868791,24.675455,1.0
573000,-0.57551426,-0.5868791,24.675455,1.0
580000,0.6524647,0.66534907,24.675455,1.0
585000,0.6524647,0.66534907,24.675455,1.0
592000,0.3684972,0.375774,24.675455,1.0
596000,0.3684972,0.37577382,24.675455,1.0
600000,0.7699896,0.7851944,24.675455,1.0
604000,0.7699896,0.7851944,24.675455,1.0
608000,-0.54395634,-0.55469775,24.675455,1.0
612000,-0.54395634,-0.55469775,24.675455,1.0
617000,-0.31646568,-0.32271487,24.675455,1.0
625000,-0.31646568,-0.32271487,24.675455,1.0
632000,-0.35765442,-0.36471695,24.675455,1.0
640000,0.38073006,0.38824826,24.675455,1.0
644000,0.38073006,0.38824826,24.675455,1.0
648000,-0.5534693,-0.5644022,24.675455,1.0
652000,-0.5534693,-0.5644022,24.675455,1.0
657000,0.7759505,0.7912782,24.675455,1.0
661000,0.7759505,0.7912782,24.675455,1.0
665000,0.7759505,0.7912782,24.675455,1.0
672000,-0.59719384,-0.6089905,24.675455,1.0
676000,-0.59719384,-0.6089905,24.675455,1.0
681000,-0.5103215,-0.52040213,24.675455,1.0
685000,-0.5103215,-0.52040213,24.675455,1.0
692000,-0.7238593,-0.73815805,24.675455,1.0
704000,-0.6008176,-0.6126842,24.675455,1.0
708000,1.0297248,1.0500627,24.675455,1.0
713000,1.0297248,1.0500627,24.675455,1.0
717000,0.96837014,0.98749614,24.675455,1.0
724000,0.96837014,0.98749614,24.675455,1.0
728000,-0.8344731,-0.85095453,24.675455,1.0
733000,-0.8344731,-0.85095453,24.675455,1.0
740000,-0.54002327,-0.5506891,24.675455,1.0
745000,-0.54002327,-0.5506891,24.675455,1.0
749000,-0.78030556,-0.7957172,24.675455,1.0
753000,-0.78030556,-0.7957172,24.675455,1.0
760000,1.0281042,1.0484084,24.675455,1.0
765000,1.0281042,1.0484084,24.675455,1.0
772000,0.26723307,0.2725107,24.675455,1.0
776000,0.26723307,0.2725107,24.675455,1.0
780000,-1.02908,-1.0494035,24.675455,1.0
789000,0.38696417,0.39460638,24.675455,1.0
795000,0.38696417,0.39460638,24.675455,1.0
800000,-0.7231942,-0.73747665,24.675455,1.0
804000,-0.7231942,-0.73747665,24.675455,1.0
808000,0.977909,0.9972219,24.675455,1.0
813000,0.977909,0.9972219,24.675455,1.0
821000,-0.81711155,-0.8332486,24.675455,1.0
828000,-0.40553156,-0.41354036,24.675455,1.0
833000,-0.40553156,-0.41354036,24.675455,1.0
837000,-0.76194066,-0.77698815,24.675455,1.0
844000,-0.76194066,-0.77698815,24.675455,1.0
848000,-0.6826933,-0.69617575,24.675455,1.0
853000,-0.6826933,-0.69617575,24.675455,1.0
860000,0.8473403,0.86407435,24.675455,1.0
864000,0.8473403,0.86407435,24.675455,1.0
868000,1.029582,1.0499132,24.675455,1.0
872000,1.029582,1.0499132,24.675455,1.0
877000,0.4887931,0.4984453,24.675455,1.0
884000,0.4887931,0.4984453,24.675455,1.0
889000,-0.40803024,-0.41608763,24.675455,1.0
893000,-0.40803024,-0.41608763,24.675455,1.0
900000,-0.8873367,-0.90485895,24.675455,1.0
904000,-0.8873367,-0.90485895,24.675455,1.0
908000,0.45012775,0.45901644,24.675455,1.0
913000,0.45012775,0.45901644,24.675455,1.0
917000,0.9706239,0.98979294,24.675455,1.0
921000,0.9706239,0.98979294,24.675455,1.0
929000,0.7659947,0.7811225,24.675455,1.0
933000,0.7659947,0.7811225,24.675455,1.0
940000,0.7577733,0.7727387,24.675455,1.0
946000,0.7577733,0.7727387,24.675455,1.0
953000,0.3826191,0.39017552,24.675455,1.0
957000,0.76323813,0.77831143,24.675455,1.0
964000,0.76323813,0.77831143,24.675455,1.0
968000,-0.48395693,-0.4935147,24.675455,1.0
972000,-0.48395693,-0.49351543,24.675455,1.0
976000,-0.48395693,-0.49351543,24.675455,1.0
981000,0.83833534,0.854893,24.675455,1.0
985000,0.83833534,0.854893,24.675455,1.0
993000,0.79732674,0.8130745,24.675455,1.0
1008000,-0.9584756,-0.97740614,24.675455,1.0
1021000,0.7983637,0.8141319,24.675455,1.0
1032000,0.72361034,0.7379005,24.675455,1.0
1040000,0.8208693,0.83708024,24.675455,1.0
1044000,0.8208693,0.83708024,24.675455,1.0
1048000,-0.62122715,-0.6334954,24.675455,1.0
1057000,-0.08350972,-0.08515891,24.675455,1.0
1061000,-0.08350972,-0.08515891,24.675455,1.0
1065000,-0.08350972,-0.08515891,24.675455,1.0
1076000,-0.68935704,-0.7029708,24.675455,1.0
1080000,-0.36244893,-0.36960614,24.675455,1.0
1085000,-0.36244893,-0.36960614,24.675455,1.0
1097000,0.919101,0.93725026,24.675455,1.0
1105000,0.919101,0.93725026,24.675455,1.0
1113000,0.77249557,0.7877499,24.675455,1.0
1121000,0.9978997,1.0176051,24.675455,1.0
1132000,0.9822528,1.0016507,24.675455,1.0
1136000,0.9822528,1.0016507,24.675455,1.0
1141000,0.47922182,0.4886857,24.675455,1.0
1148000,-0.9733292,-0.9925509,24.675455,1.0
1152000,-0.9733292,-0.9925509,24.675455,1.0
1160000,0.41059965,0.41870835,24.675455,1.0
1165000,0.41059965,0.41870835,24.675455,1.0
1172000,0.2402997,0.24504524,24.675455,1.0
1177000,0.73714834,0.7517059,24.675455,1.0
1185000,0.73714834,0.75170624,24.675455,1.0
1192000,-0.4249377,-0.43332976,24.675455,1.0
1196000,-0.4249377,-0.43332976,24.675455,1.0
1201000,0.47725007,0.48667523,24.675455,1.0
1205000,0.47725007,0.48667523,24.675455,1.0
1217000,0.72923434,0.74363595,24.675455,1.0
1228000,0.19899693,0.2029269,24.675455,1.0
1240000,-0.9463055,-0.9649969,24.675455,1.0
1249000,-0.53389645,-0.54444194,24.675455,1.0
1253000,-0.53389645,-0.54444194,24.675455,1.0
1264000,-0.6258195,-0.6381806,24.675455,1.0
1273000,-0.8651678,-0.8822565,24.675455,1.0
1281000,-0.7368328,-0.75138664,24.675455,1.0
1288000,-0.7008145,-0.7146569,24.675455,1.0
1293000,-0.7008145,-0.7146562,24.675455,1.0
1297000,-0.6344216,-0.6469519,24.675455,1.0
1305000,-0.6344216,-0.6469519,24.675455,1.0
1309000,-0.6458709,-0.6586274,24.675455,1.0
1316000,-0.6458709,-0.6586274,24.675455,1.0
1320000,-0.76079905,-0.77582544,24.675455,1.0
1325000,-0.76079905,-0.77582544,24.675455,1.0
1337000,-0.85228735,-0.8691207,24.675455,1.0
1345000,-0.85228735,-0.869119,24.675455,1.0
1357000,0.73977226,0.7543819,24.675455,1.0
1364000,0.73977226,0.7543819,24.675455,1.0
1380000,0.546545,0.55733865,24.675455,1.0
1389000,0.92333835,0.9415732,24.675455,1.0
1393000,0.92333835,0.9415732,24.675455,1.0
1397000,0.46581054,0.47500992,24.675455,1.0
1405000,0.46581054,0.47500992,24.675455,1.0
1412000,0.6375601,0.65015143,24.675455,1.0
1416000,0.6375601,0.65015143,24.675455,1.0
1425000,-0.636048,-0.64860946,24.675455,1.0
1436000,0.9667854,0.9858786,24.675455,1.0
1444000,0.90599686,0.9238895,24.675455,1.0
1449000,-0.47158676,-0.4809002,24.675455,1.0
1453000,-0.47158676,-0.48090184,24.675455,1.0
1461000,-0.37994212,-0.38744697,24.675455,1.0
1465000,-0.37994212,-0.38744697,24.675455,1.0
1469000,-0.48197478,-0.49149504,24.675455,1.0
1480000,1.0224646,1.042661,24.675455,1.0
1484000,1.0224646,1.042661,24.675455,1.0
1496000,0.98768896,1.0071985,24.675455,1.0
1501000,-0.44019118,-0.44888565,24.675455,1.0
1512000,-0.909428,-0.92739064,24.675455,1.0
1517000,-0.68482655,-0.69835293,24.675455,1.0
1528000,0.7099528,0.7239754,24.675455,1.0
1533000,0.7099528,0.7239754,24.675455,1.0
1545000,0.76686555,0.78201234,24.675455,1.0
1549000,-0.5819408,-0.59343505,24.675455,1.0
1557000,0.79424363,0.80993116,24.675455,1.0
1564000,0.79424363,0.8099272,24.675455,1.0
1576000,0.7801328,0.7955377,24.675455,1.0
1581000,0.88217586,0.8995958,24.675455,1.0
1588000,-0.93188024,-0.9502816,24.675455,1.0
1592000,-0.93188024,-0.9502816,24.675455,1.0
1596000,-0.93188024,-0.9502816,24.675455,1.0
1605000,0.93246365,0.9508766,24.675455,1.0
1612000,0.6570519,0.6700299,24.675455,1.0
1624000,-0.88417965,-0.90164375,24.675455,1.0
1628000,0.90032756,0.91811067,24.675455,1.0
1636000,0.90032756,0.91811067,24.675455,1.0
1645000,-0.6472443,-0.6600285,24.675455,1.0
1652000,-0.8435628,-0.86022466,24.675455,1.0
1656000,-0.8435628,-0.86022466,24.675455,1.0
1664000,0.41219383,0.42033458,24.675455,1.0
1676000,0.9373198,0.95583165,24.675455,1.0
1680000,0.4729809,0.48232216,24.675455,1.0
1684000,0.4729809,0.48232216,24.675455,1.0
1692000,1.0258762,1.046137,24.675455,1.0
1697000,-0.65914744,-0.67216545,24.675455,1.0
1708000,-1.0014044,-1.021182,24.675455,1.0
1712000,-1.0014044,-1.021182,24.675455,1.0
1721000,0.35342076,0.36040103,24.675455,1.0
1725000,0.35342076,0.36040103,24.675455,1.0
1732000,0.44401622,0.4527858,24.675455,1.0
1741000,0.6035306,0.6154507,24.675455,1.0
1745000,0.6035306,0.6154507,24.675455,1.0
1756000,0.8903805,0.907966,24.675455,1.0
1760000,-0.7232427,-0.7375272,24.675455,1.0
1769000,-0.47102773,-0.480329,24.675455,1.0
