timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
44000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
552000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1058000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1528000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2035000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2536000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3042000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3550000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4058000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4248000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4748000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5248000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5755000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6260000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6768000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7272000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7776000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8280000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8782000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9284000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9786000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10294000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10800000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11084000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
11584000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12090000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12600000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13100000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13608000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14110000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14618000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15124000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15455000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15958000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
16038000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
16328000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
16454000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
16580000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
17082000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
17115000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
17138000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
17180000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
17683000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
18183000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
18360000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
18383000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
18884000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19390000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
19899000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20404000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
20908000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21412000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
21920000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22426000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22927000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23427000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
23602000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
23664000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
23710000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24210000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
24720000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25220000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
25726000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26234000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26743000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
26855000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
26880000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
27284000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
27790000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28296000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28803000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29308000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29819000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30328000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30832000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31344000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31851000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
32354000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
32854000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
33354000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
33859000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
34368000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
34884000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
35388000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
35890000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
36403000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
36910000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
37411000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
37510000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
37534000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
37546000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
38046000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
38551000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
39062000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
39568000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
40068000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
40572000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
41082000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
41582000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
42090000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
42504000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
42764000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
43268000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
