timestamp,saturation_status
998000,1529
2000000,1529
3004000,1529
4000000,1533
5000000,1533
6004000,1533
6999000,1533
8004000,1533
9004000,1533
10004000,1533
10998000,1533
11998000,1529
13004000,1533
13996000,1533
15002000,1533
16000000,1533
16995000,1533
18002000,1533
19000000,1
19999000,1
21000000,1
22000000,1
22996000,1
23994000,1
25004000,1
26004000,1
27004000,1
28000000,1
29000000,1
30002000,1
31003000,1
31998000,1
33000000,1
33994000,1
35002000,1
36002000,1
37002000,1
38000000,1
38996000,1
40004000,1
41003000,1533
42004000,1533
42994000,1529
