timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
32720110,11.207615,11.208181,0.5512756,0.561634,-1.0,5.0994754,0.22684094,1.1241655,nan,3,3.7360604,3.7360604,3.7360604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32730096,11.233811,11.208435,0.5529877,0.5614645,-1.0,5.1010094,0.22698638,1.1241393,nan,3,3.736145,3.736145,3.736145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32920158,11.165893,11.20671,0.5572678,0.5619093,-1.0,5.1307297,0.22610089,1.1242992,nan,3,3.73557,3.73557,3.73557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33120097,11.182387,11.202981,0.57267606,0.5624614,-1.0,5.1620245,0.22409245,1.1246619,nan,3,3.734327,3.734327,3.734327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33320108,11.187239,11.201641,0.5444275,0.56261575,-1.0,5.1932983,0.22339961,1.1247872,nan,3,3.7338803,3.7338803,3.7338803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33520095,11.184327,11.201026,0.4699539,0.56285566,-1.0,5.224615,0.22309968,1.1248413,nan,3,3.7336752,3.7336752,3.7336752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33720098,11.178507,11.198856,0.56069183,0.5630587,-1.0,5.255884,0.22192952,1.1250529,nan,3,3.732952,3.732952,3.732952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33920131,11.200822,11.198052,0.5487076,0.56358385,-1.0,5.287278,0.22151133,1.1251285,nan,3,3.7326841,3.7326841,3.7326841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34120096,11.193061,11.196338,0.5615479,0.56251323,-1.0,5.3183937,0.22058198,1.1252966,nan,3,3.7321126,3.7321126,3.7321126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34320098,11.184327,11.19485,0.5598358,0.5628363,-1.0,5.349714,0.2197747,1.1254426,nan,3,3.7316167,3.7316167,3.7316167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
